SA4_CODE_2021,C11_0_14_SEO,C11_0_14_UOL_SE_Vw_w,C11_0_14_UOL_SE_Nw_Na,C11_0_14_UOL_SE_P_E_n,C11_0_14_UOL_SE_Tot,C11_0_14_LPE_NS,C11_0_14_Tot,C11_15_24_SEO,C11_15_24_UOL_SE_Vw_w,C11_15_24_UOL_SE_Nw_Na,C11_15_24_UOL_SE_P_E_n,C11_15_24_UOL_SE_Tot,C11_15_24_LPE_NS,C11_15_24_Tot,C11_25_34_SEO,C11_25_34_UOL_SE_Vw_w,C11_25_34_UOL_SE_Nw_Na,C11_25_34_UOL_SE_P_E_n,C11_25_34_UOL_SE_Tot,C11_25_34_LPE_NS,C11_25_34_Tot,C11_35_44_SEO,C11_35_44_UOL_SE_Vw_w,C11_35_44_UOL_SE_Nw_Na,C11_35_44_UOL_SE_P_E_n,C11_35_44_UOL_SE_Tot,C11_35_44_LPE_NS,C11_35_44_Tot,C11_45_54_SEO,C11_45_54_UOL_SE_Vw_w,C11_45_54_UOL_SE_Nw_Na,C11_45_54_UOL_SE_P_E_n,C11_45_54_UOL_SE_Tot,C11_45_54_LPE_NS,C11_45_54_Tot,C11_55_64_SEO,C11_55_64_UOL_SE_Vw_w,C11_55_64_UOL_SE_Nw_Na,C11_55_64_UOL_SE_P_E_n,C11_55_64_UOL_SE_Tot,C11_55_64_LPE_NS,C11_55_64_Tot,C11_65_74_SEO,C11_65_74_UOL_SE_Vw_w,C11_65_74_UOL_SE_Nw_Na,C11_65_74_UOL_SE_P_E_n,C11_65_74_UOL_SE_Tot,C11_65_74_LPE_NS,C11_65_74_Tot,C11_75_84_SEO,C11_75_84_UOL_SE_Vw_w,C11_75_84_UOL_SE_Nw_Na,C11_75_84_UOL_SE_P_E_n,C11_75_84_UOL_SE_Tot,C11_75_84_LPE_NS,C11_75_84_Tot,C11_85_over_SEO,C11_85_over_UOL_SE_Vw_w,C11_85_over_UOL_SE_Nw_Na,C11_85_over_UOL_SE_P_E_n,C11_85_over_UOL_SE_Tot,C11_85_over_LPE_NS,C11_85_over_Tot,C11_Tot_SEO,C11_Tot_UOL_SE_Vw_w,C11_Tot_UOL_SE_Nw_Na,C11_Tot_UOL_SE_P_E_n,C11_Tot_UOL_SE_Tot,C11_Tot_LPE_NS,C11_Tot_Tot,C16_0_14_SEO,C16_0_14_UOL_SE_Vw_w,C16_0_14_UOL_SE_Nw_Na,C16_0_14_UOL_SE_P_E_n,C16_0_14_UOL_SE_Tot,C16_0_14_LPE_NS,C16_0_14_Tot,C16_15_24_SEO,C16_15_24_UOL_SE_Vw_w,C16_15_24_UOL_SE_Nw_Na,C16_15_24_UOL_SE_P_E_n,C16_15_24_UOL_SE_Tot,C16_15_24_LPE_NS,C16_15_24_Tot,C16_25_34_SEO,C16_25_34_UOL_SE_Vw_w,C16_25_34_UOL_SE_Nw_Na,C16_25_34_UOL_SE_P_E_n,C16_25_34_UOL_SE_Tot,C16_25_34_LPE_NS,C16_25_34_Tot,C16_35_44_SEO,C16_35_44_UOL_SE_Vw_w,C16_35_44_UOL_SE_Nw_Na,C16_35_44_UOL_SE_P_E_n,C16_35_44_UOL_SE_Tot,C16_35_44_LPE_NS,C16_35_44_Tot,C16_45_54_SEO,C16_45_54_UOL_SE_Vw_w,C16_45_54_UOL_SE_Nw_Na,C16_45_54_UOL_SE_P_E_n,C16_45_54_UOL_SE_Tot,C16_45_54_LPE_NS,C16_45_54_Tot,C16_55_64_SEO,C16_55_64_UOL_SE_Vw_w,C16_55_64_UOL_SE_Nw_Na,C16_55_64_UOL_SE_P_E_n,C16_55_64_UOL_SE_Tot,C16_55_64_LPE_NS,C16_55_64_Tot,C16_65_74_SEO,C16_65_74_UOL_SE_Vw_w,C16_65_74_UOL_SE_Nw_Na,C16_65_74_UOL_SE_P_E_n,C16_65_74_UOL_SE_Tot,C16_65_74_LPE_NS,C16_65_74_Tot,C16_75_84_SEO,C16_75_84_UOL_SE_Vw_w,C16_75_84_UOL_SE_Nw_Na,C16_75_84_UOL_SE_P_E_n,C16_75_84_UOL_SE_Tot,C16_75_84_LPE_NS,C16_75_84_Tot,C16_85_over_SEO,C16_85_over_UOL_SE_Vw_w,C16_85_over_UOL_SE_Nw_Na,C16_85_over_UOL_SE_P_E_n,C16_85_over_UOL_SE_Tot,C16_85_over_LPE_NS,C16_85_over_Tot,C16_Tot_SEO,C16_Tot_UOL_SE_Vw_w,C16_Tot_UOL_SE_Nw_Na,C16_Tot_UOL_SE_P_E_n,C16_Tot_UOL_SE_Tot,C16_Tot_LPE_NS,C16_Tot_Tot,C21_0_14_SEO,C21_0_14_UOL_SE_Vw_w,C21_0_14_UOL_SE_Nw_Na,C21_0_14_UOL_SE_P_E_n,C21_0_14_UOL_SE_Tot,C21_0_14_LPE_NS,C21_0_14_Tot,C21_15_24_SEO,C21_15_24_UOL_SE_Vw_w,C21_15_24_UOL_SE_Nw_Na,C21_15_24_UOL_SE_P_E_n,C21_15_24_UOL_SE_Tot,C21_15_24_LPE_NS,C21_15_24_Tot,C21_25_34_SEO,C21_25_34_UOL_SE_Vw_w,C21_25_34_UOL_SE_Nw_Na,C21_25_34_UOL_SE_P_E_n,C21_25_34_UOL_SE_Tot,C21_25_34_LPE_NS,C21_25_34_Tot,C21_35_44_SEO,C21_35_44_UOL_SE_Vw_w,C21_35_44_UOL_SE_Nw_Na,C21_35_44_UOL_SE_P_E_n,C21_35_44_UOL_SE_Tot,C21_35_44_LPE_NS,C21_35_44_Tot,C21_45_54_SEO,C21_45_54_UOL_SE_Vw_w,C21_45_54_UOL_SE_Nw_Na,C21_45_54_UOL_SE_P_E_n,C21_45_54_UOL_SE_Tot,C21_45_54_LPE_NS,C21_45_54_Tot,C21_55_64_SEO,C21_55_64_UOL_SE_Vw_w,C21_55_64_UOL_SE_Nw_Na,C21_55_64_UOL_SE_P_E_n,C21_55_64_UOL_SE_To,C21_55_64_LPE_NS,C21_55_64_T,C21_65_74_SEO,C21_65_74_UOL_SE_Vw_w,C21_65_74_UOL_SE_Nw_Na,C21_65_74_UOL_SE_P_E_n,C21_65_74_UOL_SE_Tot,C21_65_74_LPE_NS,C21_65_74_Tot,C21_75_84_SEO,C21_75_84_UOL_SE_Vw_w,C21_75_84_UOL_SE_Nw_Na,C21_75_84_UOL_SE_P_E_n,C21_75_84_UOL_SE_Tot,C21_75_84_LPE_NS,C21_75_84_Tot,C21_85_over_SEO,C21_85_over_UOL_SE_Vw_w,C21_85_over_UOL_SE_Nw_Na,C21_85_over_UOL_SE_P_E_n
302,29416,2889,829,133,3852,1311,34574,20929,2876,189,46,3109,997,25037,22693,4673,276,65,5015,1202,28905,23752,3764,312,28,4109,1061,28922,21018,2797,320,24,3145,877,25038,17783,1814,301,24,2141,685,20610,11785,972,260,17,1255,482,13525,8266,662,283,17,966,596,9830,3730,216,116,10,341,535,4611,159370,20665,2893,376,23932,7752,191049,30207,4112,1263,135,5507,1346,37056,20795,3402,180,15,3593,1124,25515,23941,6943,378,46,7375,1677,32987,23024,5589,379,54,6022,1319,30367,21899,3562,431,42,4038,1172,27111,18477,2259,468,29,2751,933,22157,13688,1348,323,25,1689,703,16083,8284,795,291,13,1098,667,10050,3942,280,157,15,451,799,5202,164254,28286,3861,388,32533,9730,206519,31836,5678,1163,360,7198,1112,40142,21492,3874,90,7,3975,858,26322,25960,7107,319,21,7442,1394,34804,24405,8286,444,8,8745,1105,34255,23856,4321,385,5,4712,845,29413,20007,2792,545,10,3340,659,24008,15724,1633,526,3,2164,568,18455,9850,866,314,6,1183,502,11532,4482,401,206,6
303,40947,9862,3293,305,13457,2323,56735,31590,14295,1077,194,15566,2028,49184,32188,17722,1425,202,19342,2429,53963,32254,10845,1709,102,12654,1732,46635,27959,8339,2139,93,10566,1338,39866,22967,5302,2003,62,7357,1079,31413,14127,2565,1366,43,3974,673,18772,9243,1282,960,29,2277,591,12106,4282,396,360,16,774,367,5421,215561,70610,14322,1032,85971,12559,314084,40329,13299,4635,342,18280,2433,61045,31499,15746,1458,84,17286,2346,51127,30927,24282,2855,132,27268,3186,61382,29404,15619,2213,97,17929,2175,49506,28011,9669,2536,85,12290,1932,42229,22423,6535,3073,68,9677,1482,33577,16171,3494,1886,54,5435,1094,22701,9260,1537,1157,22,2712,707,12687,4784,536,498,14,1052,480,6314,212807,90722,20308,893,111923,15833,340571,41694,19170,4041,1123,24335,2190,68221,33326,14199,589,35,14825,1712,49863,34036,24021,2008,38,26072,2544,62651,30635,23384,2616,36,26038,1889,58565,30119,11960,2682,29,14674,1381,46177,24105,7962,3617,27,11612,1099,36808,17989,4863,3346,24,8229,811,27025,10891,2052,1565,23,3637,629,15159,4719,622,676,10
304,27388,2946,843,102,3893,810,32096,23666,4588,201,46,4841,982,29486,16441,4433,245,34,4713,811,21965,19850,3611,261,28,3898,661,24411,18933,2932,288,8,3230,601,22771,16206,1912,292,12,2217,499,18923,9757,802,205,6,1012,326,11100,5367,408,191,5,608,326,6308,2573,183,95,0,280,438,3293,140187,21831,2627,245,24700,5463,170352,27937,3923,1073,107,5105,913,33955,22953,5778,315,28,6118,1113,30184,15872,4945,273,33,5251,955,22086,18840,4859,334,26,5213,860,24913,19249,3439,339,14,3797,871,23910,15606,2254,357,17,2620,686,18914,12381,1232,295,11,1544,544,14468,5850,534,191,6,729,388,6967,2872,217,88,9,304,421,3605,141561,27171,3256,251,30679,6754,178989,28480,6067,867,279,7207,645,36334,23241,4183,99,13,4286,744,28277,15729,4675,172,10,4849,694,21274,18765,7184,374,4,7566,627,26964,21256,4502,400,6,4903,517,26684,16293,2693,428,0,3120,449,19864,13680,1687,554,6,2249,366,16295,8307,685,255,0,938,312,9557,3301,227,132,4
305,26240,2528,1043,103,3673,1388,31302,28011,5952,565,76,6598,2509,37115,37109,9906,776,127,10803,3843,51760,28451,4673,344,39,5059,2133,35640,22774,2682,340,26,3052,1596,27421,17592,1622,288,19,1935,1169,20693,8694,949,368,17,1331,608,10644,4825,618,412,13,1037,401,6271,2423,249,202,4,458,253,3139,176121,29186,4345,417,33948,13903,223977,27686,3695,1376,148,5214,1818,34720,29358,7940,1109,44,9094,2830,41279,37739,13624,1439,62,15125,4904,57768,27343,6997,531,33,7561,2894,37801,25495,3394,418,17,3835,2474,31800,18686,2026,391,24,2437,1868,22988,11448,1132,343,10,1488,1146,14082,4837,691,338,13,1047,581,6470,2265,270,227,11,504,522,3295,184853,39768,6174,359,46309,19046,250208,30126,5525,1170,430,7125,1202,38449,35251,8667,434,17,9127,2169,46545,44338,16284,995,22,17303,3846,65488,31985,10514,610,15,11140,2283,45413,30928,4841,517,3,5360,1629,37922,23495,2596,473,5,3070,1233,27803,15338,1472,484,6,1958,873,18169,7224,767,356,11,1127,593,8943,2578,336,219,6
306,40451,3359,1017,134,4508,2958,47916,22546,2341,248,28,2617,1855,27020,22346,3164,415,36,3624,2058,28017,27104,3561,424,40,4029,2098,33223,28107,2849,270,22,3142,2006,33255,23708,1953,252,16,2224,1592,27523,13945,1413,250,19,1682,899,16529,6309,880,298,12,1194,577,8075,2149,241,129,6,379,342,2870,186662,19758,3309,320,23394,14378,224435,38625,3928,1223,172,5324,3704,47652,21962,2854,300,68,3221,2381,27558,21813,4545,687,70,5308,2968,30086,24532,4122,530,66,4720,2788,32035,27826,3265,414,44,3726,3021,34574,26326,2213,330,47,2595,2779,31697,18707,1514,244,32,1788,2039,22540,7881,1021,293,20,1331,1099,10307,2732,333,159,15,505,489,3723,190416,23798,4177,532,28511,21261,240190,36261,5567,1062,318,6947,3779,46982,21499,3585,130,38,3751,2628,27879,21646,5760,441,50,6252,3578,31475,23394,5238,602,33,5879,2917,32189,27575,4048,501,32,4583,2911,35054,28651,2777,429,11,3219,2561,34431,23429,1722,330,19,2065,2088,27588,11183,1052,242,10,1305,1163,13655,3270,436,189,8
307,25059,422,127,16,566,1490,27108,12699,270,56,8,331,775,13814,11592,559,107,11,670,781,13040,14394,573,55,3,632,946,15978,15443,442,37,12,495,835,16767,14702,354,28,12,392,706,15802,10556,278,49,8,337,521,11414,5503,180,63,0,236,380,6122,1916,50,45,3,102,214,2226,111866,3127,558,68,3758,6648,122275,23360,607,146,17,771,1758,25892,12608,457,61,0,520,1015,14143,11633,858,143,15,1017,1201,13851,12505,788,65,10,863,1217,14587,14840,549,72,13,631,1430,16905,15047,404,32,14,450,1407,16901,12405,295,36,10,341,1265,14014,6324,227,59,9,285,694,7305,2268,58,35,0,85,333,2689,110993,4240,656,77,4973,10324,126286,22241,615,141,45,800,1963,25000,12207,446,33,0,479,1288,13972,11529,1090,139,3,1230,1449,14203,11723,896,65,6,971,1230,13919,14271,610,77,9,694,1385,16348,15877,453,45,5,510,1453,17837,14028,288,34,5,333,1158,15512,7797,194,49,3,250,787,8831,2493,67,27,4
308,42483,1309,464,57,1831,2564,46875,25277,838,121,18,978,1914,28169,24448,1560,325,23,1913,2042,28406,25776,1587,281,13,1881,1961,29625,27283,975,89,8,1077,2039,30401,21585,583,58,3,647,1452,23687,12762,298,44,4,346,954,14066,6713,145,33,4,183,695,7587,2004,48,16,0,67,463,2529,188339,7361,1424,137,8918,14089,211343,42227,1895,539,76,2512,3044,47787,24233,1102,99,12,1212,2150,27604,25042,2050,297,21,2366,2630,30044,23847,2289,319,30,2638,2563,29049,26530,1472,204,17,1697,2736,30962,23606,704,110,11,826,2182,26610,15243,400,54,10,455,1297,17004,7763,199,37,0,233,699,8697,2792,67,20,0,85,286,3164,191289,10175,1677,175,12027,17600,220914,41818,2053,397,111,2567,2938,47327,23613,1291,53,10,1358,2195,27162,24163,2065,263,11,2341,2835,29341,23964,2571,327,5,2903,2878,29745,24893,1723,247,8,1982,2649,29532,26347,848,117,11,970,2380,29700,19046,419,90,8,524,1455,21026,9657,228,50,3,278,821,10759,3087,88,34,0
309,81683,6059,1627,189,7870,4820,94377,56004,6783,460,102,7348,4357,67705,55174,8631,717,98,9451,4772,69390,61207,7790,826,63,8678,4146,74039,57721,6260,937,77,7273,3688,68682,51592,4362,743,49,5149,3185,59937,35250,2950,684,41,3672,2231,41149,18746,1838,516,38,2391,1765,22896,7407,615,180,19,808,1253,9465,424778,45284,6692,670,52640,30214,507643,86724,8252,2120,199,10566,6168,103459,58355,8532,809,51,9391,5062,72806,57741,12364,1234,87,13684,6053,77475,61451,10592,1055,92,11728,5241,78416,62554,8227,1193,63,9486,5277,77312,54823,5544,1115,68,6721,4766,66312,46043,3882,884,55,4825,3863,54730,22445,2165,646,43,2851,2316,27609,9158,841,270,16,1133,1577,11861,459298,60391,9319,666,70386,40313,569993,92390,11730,2183,642,14545,5735,112670,63995,8765,289,26,9078,4163,77239,64227,16518,911,28,17456,5997,87681,65236,15524,1248,25,16795,4832,86865,70366,10112,1370,31,11508,4479,86348,63362,6942,1632,32,8610,3647,75612,55128,4565,1458,29,6048,3096,64273,31206,2574,860,21,3455,2340,37005,10105,991,407,13
310,53674,6172,1964,253,8387,3205,65258,32018,5079,346,71,5496,2336,39854,30568,5631,824,73,6528,2525,39617,32048,5059,1280,69,6407,2367,40826,30284,3582,1309,55,4945,1839,37062,24502,1984,998,19,2996,1257,28762,15387,1075,581,22,1675,793,17855,7766,479,360,10,846,558,9167,2664,168,145,6,311,405,3385,228909,29219,7796,572,37588,15287,281786,57190,8372,2538,234,11146,4442,72783,33735,6704,423,78,7205,3455,44395,33858,7949,1028,93,9068,4445,47374,31417,7371,1397,88,8859,3550,43832,32361,4977,1608,61,6645,3013,42012,27031,2959,1497,51,4500,2346,33881,19330,1402,775,34,2210,1693,23229,9387,638,476,11,1124,940,11448,3249,209,189,3,404,454,4110,247558,40582,9932,648,51162,24342,323065,62170,11244,2497,577,14322,4364,80856,36355,8065,317,22,8399,3156,47914,38404,10082,969,38,11088,4638,54131,34813,11221,1459,33,12706,3864,51386,34390,6953,1832,39,8825,2648,45864,31559,4008,1942,30,5972,1872,39407,23463,1978,1437,9,3427,1299,28192,12280,834,628,9,1466,900,14646,3696,225,271,3
311,56274,5551,1868,240,7662,3348,67286,35097,5062,402,57,5529,2054,42685,32132,5537,590,54,6183,1803,40117,34011,4889,782,53,5725,1866,41603,31776,4055,847,34,4940,1528,38249,27269,2758,764,44,3569,1283,32124,15117,1366,476,28,1875,799,17787,6272,660,337,9,1006,534,7813,2089,176,129,6,312,374,2777,240033,30059,6207,529,36791,13602,290431,56822,7666,2498,245,10413,4067,71297,34567,6358,514,77,6951,2544,44063,32301,7882,1086,86,9056,2735,44096,32547,6625,1237,99,7961,2481,42991,32313,4911,1139,64,6108,2525,40946,27932,3625,1110,42,4779,2083,34790,20828,1991,669,27,2696,1568,25093,8248,861,455,29,1349,741,10337,2909,244,229,9,477,295,3682,248474,40159,8940,677,49783,19041,317297,60651,10880,2610,573,14061,5509,80232,36458,7605,380,43,8032,3057,47545,36094,10354,1142,34,11529,3684,51304,33941,10021,1657,22,11696,3155,48793,34244,6244,1509,24,7776,2575,44589,30455,4299,1554,17,5864,1737,38061,24746,2627,1224,17,3870,1338,29951,12276,1056,621,11,1689,848,14808,3402,312,279,9
312,32566,1011,254,37,1305,1691,35555,19192,746,104,15,867,1566,21625,20706,1382,189,16,1590,2211,24512,21574,1417,96,11,1528,1952,25051,21996,973,54,13,1045,1958,25000,16454,584,33,15,630,1257,18340,8928,394,29,5,435,526,9889,4573,224,38,9,273,313,5158,1459,61,26,3,84,147,1693,147448,6801,820,124,7743,11620,166809,31082,1322,343,45,1706,2398,35185,17183,973,98,9,1079,1799,20069,19710,1843,280,25,2137,2855,24707,18969,1729,113,10,1854,2431,23253,20515,1260,90,13,1365,2471,24345,18169,718,78,14,804,1983,20961,11312,430,41,6,482,1134,12925,5223,268,36,6,313,541,6083,1841,90,29,5,122,203,2165,144002,8634,1103,132,9872,15817,169688,30974,1547,326,101,1968,2621,35571,17599,1026,52,7,1088,2256,20946,19080,2388,181,9,2572,3591,25239,19269,2223,145,10,2378,2984,24629,20045,1464,99,6,1572,2962,24580,20175,841,84,6,932,2501,23611,14168,451,56,3,515,1314,15993,6717,288,26,3,319,710,7740,2168,102,26,0
313,40764,1420,377,67,1863,2279,44905,24551,1008,130,20,1158,1638,27339,21231,1370,173,17,1564,1539,24334,25725,1708,139,22,1866,1548,29146,25557,1451,152,21,1628,1299,28480,24635,1145,130,11,1279,1106,27026,17849,857,94,15,962,823,19634,9642,424,95,7,532,705,10880,3402,124,44,3,169,438,4000,193354,9505,1341,174,11026,11373,215747,40920,1820,431,58,2305,2347,45583,25284,1354,281,21,1653,1649,28587,22107,1860,532,21,2415,1905,26424,24781,2047,150,34,2224,1909,28919,27761,1852,196,23,2069,1823,31651,26369,1336,178,21,1535,1858,29764,23636,1055,108,21,1187,1796,26616,11318,576,95,5,678,1261,13261,3835,175,42,3,222,1221,5285,206019,12069,2019,217,14303,15771,236093,42509,2315,475,97,2890,2555,47955,26840,1475,143,6,1623,1784,30248,24746,2324,615,24,2960,2325,30033,25885,2919,254,20,3191,2105,31179,29743,2219,248,5,2477,1844,34059,30266,1612,231,7,1850,1452,33568,30165,1268,167,10,1446,1359,32966,16820,693,116,12,817,1022,18666,5159,233,63,5
314,36156,1526,386,60,1967,926,39050,20695,1050,45,12,1106,592,22390,19618,1623,61,21,1710,627,21950,24526,2058,72,16,2147,659,27333,21000,1475,90,17,1581,634,23211,16548,937,91,15,1050,463,18058,8921,433,77,9,520,254,9693,3589,210,68,7,285,209,4088,1392,81,34,8,122,143,1655,152443,9398,922,156,10475,4515,167430,39692,2497,675,81,3252,1657,44603,22718,1580,59,17,1656,918,25291,22080,2763,151,21,2942,1254,26275,24723,3330,157,26,3514,1145,29378,23422,2286,140,23,2444,1078,26942,17885,1300,157,6,1467,824,20174,13015,747,124,15,884,661,14557,4819,283,87,4,369,391,5575,1749,101,28,7,137,289,2168,170094,14884,1582,200,16666,8213,194963,40433,4510,864,249,5630,1418,47481,24532,2198,59,4,2256,844,27638,24063,3818,172,10,3999,1122,29186,25111,5839,285,4,6135,1024,32269,26005,3291,223,3,3518,872,30394,20157,1783,294,3,2082,578,22820,15245,976,253,5,1233,476,16960,7606,406,103,8,516,295,8423,2171,149,50,4
315,14174,2946,1412,92,4444,1532,20154,7691,2211,158,10,2377,1118,11184,8904,2042,139,12,2195,1441,12544,8596,1895,133,16,2043,1217,11854,8774,1486,112,14,1615,970,11352,6872,870,107,8,987,691,8546,3710,477,110,0,587,364,4659,1595,220,74,0,294,188,2077,433,42,17,0,63,52,545,60749,12184,2267,146,14603,7574,82924,12636,3111,1127,229,4471,1553,18659,6829,2090,127,67,2284,1299,10405,8195,2220,94,65,2383,1570,12139,7097,1892,83,41,2015,1090,10199,7957,1532,83,28,1647,1102,10707,7050,1088,82,29,1201,979,9227,4268,524,86,21,629,589,5485,1700,242,49,7,297,203,2202,517,34,21,0,59,83,663,56253,12740,1757,486,14983,8465,79702,12028,2837,1153,181,4171,1481,17679,6904,1957,162,63,2173,1191,10269,8018,2387,155,49,2587,1793,12397,6673,2000,84,40,2127,1414,10209,7126,1485,68,32,1592,1310,10021,7257,1191,92,21,1300,1221,9773,4657,532,99,14,642,667,5970,2146,217,57,3,279,353,2775,566,47,21,0
316,54027,1645,333,77,2055,1994,58078,31695,1146,93,8,1249,1342,34290,27454,1570,113,26,1704,1319,30480,38224,2032,90,18,2136,1683,42048,40978,1857,102,21,1971,1714,44660,38543,1380,80,16,1475,1524,41542,28554,1243,86,17,1344,1192,31097,15847,813,85,11,910,952,17703,6012,291,50,8,355,664,7029,281337,11974,1033,197,13205,12367,306912,56152,2381,544,67,2987,2679,61825,34064,1512,120,21,1646,1988,37701,29894,2795,253,25,3072,2105,35083,37785,2846,197,26,3066,2377,43225,43884,2399,110,18,2525,2675,49086,42586,1767,117,29,1905,2625,47120,37453,1477,92,25,1601,2464,41515,19305,1003,100,14,1107,1473,21891,7590,386,78,17,480,1015,9083,308719,16561,1606,232,18396,19404,346518,60205,3782,653,234,4664,2977,67845,38426,1918,59,5,1984,1947,42362,34711,4546,247,16,4809,2400,41927,40700,4888,232,13,5129,2539,48364,48298,3045,173,11,3227,2610,54134,49670,2071,171,10,2247,2353,54274,46338,1512,142,9,1664,2061,50066,26539,998,106,10,1119,1545,29199,9029,458,102,15
317,27391,1121,482,53,1652,1093,30132,17785,1124,167,29,1312,787,19891,14608,1503,323,27,1851,749,17217,16148,1132,174,16,1323,693,18167,16925,746,93,13,850,685,18461,14662,393,53,8,452,572,15686,10267,256,50,0,309,454,11026,6231,144,23,3,177,487,6891,2230,64,8,0,71,452,2758,126240,6473,1376,153,8001,5977,140223,26347,1764,642,46,2453,1482,30277,17192,1691,192,17,1903,1263,20354,15431,2325,462,26,2814,1194,19438,14875,1719,250,11,1972,1068,17915,16589,1005,162,17,1190,1109,18886,15683,556,112,4,676,1100,17459,12517,323,61,5,389,973,13878,6943,202,29,6,240,693,7871,2784,74,21,0,94,557,3432,128349,9674,1938,122,11729,9438,149513,26746,2921,832,150,3897,1191,31836,17704,2313,254,21,2587,1014,21303,16652,3254,684,24,3967,1099,21719,15446,2716,505,13,3237,896,19577,16626,1421,372,0,1803,864,19294,16685,751,229,9,986,796,18465,14785,379,167,8,557,729,16065,9065,219,68,3,293,549,9907,3422,102,29,0
318,41479,1680,485,61,2221,2271,45981,29316,1728,101,29,1861,2017,33193,25940,1952,176,13,2135,2068,30139,26565,2053,168,26,2243,1945,30749,25943,1649,132,18,1809,1764,29511,21216,1129,101,19,1252,1191,23658,12418,864,122,18,1008,762,14193,6396,559,216,3,779,540,7720,2115,188,109,5,304,340,2758,191386,11795,1611,202,13607,12903,217899,40339,2167,665,76,2915,2526,45778,28964,2133,117,34,2285,2692,33941,26359,2456,239,25,2721,2698,31777,24703,2348,206,27,2582,2253,29529,25803,1893,194,40,2127,2256,30186,23077,1348,125,15,1497,1918,26492,16165,854,118,22,995,1525,18684,7655,630,158,11,802,787,9253,2700,235,129,8,370,334,3395,195768,14071,1959,254,16281,16978,229033,37699,2936,617,127,3684,2958,44346,26794,2494,110,11,2617,3059,32464,25575,3087,213,26,3325,3259,32165,23618,2804,287,14,3108,2730,29457,25054,2321,237,14,2572,2446,30071,24926,1530,185,12,1731,1857,28512,19740,897,132,4,1038,1239,22014,9935,568,123,13,701,763,11404,3121,240,117,0
319,50629,962,338,57,1358,2112,54093,27188,610,120,8,737,1312,29232,22575,1039,192,9,1235,1192,25000,30045,1178,118,16,1317,1474,32830,34954,1179,103,15,1303,1621,37877,37442,1070,85,12,1168,1486,40094,29677,1027,87,9,1125,1390,32190,14429,570,86,11,674,1273,16372,4483,122,46,3,173,913,5569,251426,7765,1165,147,9075,12765,273269,46382,1128,325,45,1495,3070,50953,26668,785,151,17,950,2075,29692,22578,1543,342,16,1901,2083,26563,26684,1387,117,5,1510,2270,30465,33695,1319,118,15,1456,2840,37990,38473,1134,95,23,1254,3176,42906,37359,1061,78,15,1164,3155,41677,18012,766,77,20,865,1826,20700,5800,220,51,3,283,875,6952,255638,9338,1366,161,10870,21371,287887,44350,1630,307,91,2035,3100,49487,27307,927,116,11,1055,2024,30381,23966,2036,433,16,2485,2347,28800,25924,1959,233,18,2210,2243,30385,33428,1504,165,9,1676,2607,37716,42448,1338,172,11,1515,2841,46806,44756,1082,99,7,1185,2720,48658,24570,730,94,11,833,1847,27252,7162,262,52,8
397,17,0,0,0,0,3,20,55,8,0,0,7,6,71,39,13,0,0,12,13,60,45,6,5,0,15,10,58,56,0,0,0,0,21,80,60,0,0,0,0,9,76,39,0,0,0,0,9,52,43,0,0,0,0,4,43,10,0,0,0,0,0,6,356,36,4,5,43,69,470,9,0,0,0,0,0,9,12,3,0,0,3,3,16,8,0,0,0,0,0,11,9,0,0,0,0,4,13,19,3,0,0,3,0,18,20,4,0,0,4,3,30,28,4,0,0,4,9,36,12,0,0,0,0,0,13,0,0,0,0,0,0,0,113,22,0,0,22,17,152,0,0,0,0,0,0,0,4,0,0,0,0,14,16,7,3,0,0,3,37,49,5,3,0,0,11,47,64,7,6,0,0,13,32,45,0,0,0,0,0,8,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
399,821,62,45,5,112,123,1059,1133,188,36,0,220,281,1639,1450,289,53,0,340,312,2097,1106,146,17,0,165,286,1556,1359,87,5,3,99,256,1715,2294,80,6,0,88,265,2646,1320,31,5,0,40,124,1485,235,18,0,0,20,39,297,45,0,0,0,0,6,52,9759,894,163,15,1076,1701,12544,645,50,25,3,76,95,824,950,253,54,0,307,283,1538,1212,437,118,3,558,515,2290,931,96,20,3,124,425,1480,1162,79,25,4,106,398,1662,1873,66,5,0,78,422,2376,1597,48,5,0,53,263,1916,294,21,0,0,22,68,380,23,0,5,0,7,12,38,8700,1058,250,24,1331,2488,12515,1140,85,20,9,116,187,1437,940,159,10,3,170,387,1495,1345,495,61,3,566,739,2649,1206,148,16,0,172,695,2077,1257,80,14,0,86,590,1929,1926,54,8,0,60,481,2468,1763,52,6,0,62,305,2124,364,11,8,0,18,59,444,31,0,0,0
