SA4_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
310,200,104,89,51,11,1182,3,0,4,5,22,182,1393,1085,733,605,280,32,4352,3,5,0,14,11,93,449,356,243,194,99,33,1493,19,3,18,42,79,758,1366,637,213,182,174,41,3544,10,10,49,190,252,573,517,127,55,40,28,18,1883,0,4,18,56,57,170,180,65,17,16,4,22,615,3,0,4,7,12,32,88,72,49,44,17,50,378,517,168,252,1034,3079,2834,1578,226,95,67,64,254,10173,9,3,7,15,47,32,26,15,5,12,8,1421,1586,594,206,362,1415,3620,4944,6914,4589,3078,3064,1677,1927,32394,4,0,3,7,10,64,732,1623,1745,3028,2651,437,10312,8,0,0,14,19,154,474,325,228,235,109,67,1629,4,0,0,9,27,191,2010,2157,1848,2202,1297,341,10084,0,0,0,6,10,85,735,716,545,701,387,124,3316,15,6,11,53,113,964,2837,1451,583,654,496,260,7428,8,6,30,134,155,547,780,284,133,129,55,123
311,183,91,73,52,10,1257,0,4,0,17,35,167,1383,1094,754,560,225,26,4271,0,0,0,11,22,104,441,308,211,167,84,42,1382,8,3,15,50,106,732,1354,541,184,183,132,56,3377,14,16,58,181,261,653,487,139,44,38,20,26,1922,11,9,11,40,47,166,168,47,31,15,7,19,570,0,0,0,6,5,26,66,64,43,36,9,37,289,577,160,238,1022,3281,2765,1477,199,92,76,63,254,10216,12,0,0,13,30,33,33,12,7,4,4,1231,1381,636,192,336,1376,3853,4967,6817,4416,2966,2645,1377,1772,31338,7,3,3,7,13,54,673,1682,1762,2739,2448,460,9856,0,0,3,12,16,173,576,320,230,239,134,57,1772,6,0,0,10,17,188,2155,2147,1828,2069,1228,331,9981,4,0,0,5,21,112,673,611,489,569,304,142,2925,9,0,13,55,132,1104,2836,1310,634,613,449,280,7448,5,4,27,117,182,595,898,287,156,156,77,111
312,111,40,53,42,6,633,3,4,5,11,13,113,698,535,463,479,310,37,2678,6,0,0,5,8,25,91,79,83,126,99,24,544,4,0,11,25,52,303,627,381,109,174,186,30,1909,12,10,42,107,152,311,283,68,42,29,33,23,1121,8,4,0,12,13,49,62,48,11,26,16,16,268,5,0,0,5,4,11,32,26,26,30,50,35,219,317,130,116,540,1360,1235,799,178,85,78,69,195,5099,5,0,4,3,32,24,21,7,3,7,7,1672,1784,372,156,179,733,1684,2260,3343,2303,1686,2248,1882,2088,18932,8,0,0,8,5,39,263,495,663,1326,1645,394,4847,0,0,0,3,6,37,124,88,65,76,66,31,487,6,0,0,5,19,83,804,917,1097,1375,1174,304,5787,0,0,0,0,5,14,98,154,179,312,273,67,1109,5,0,3,11,16,179,723,598,221,394,388,125,2670,3,0,4,16,38,108,135,81,41,45,35,39
313,211,113,89,41,16,1174,0,3,0,11,20,120,1101,825,526,443,242,28,3325,3,0,7,8,19,65,339,268,153,169,73,36,1132,9,5,3,41,76,562,1031,463,179,175,175,31,2742,6,16,46,176,217,637,512,125,58,43,48,28,1922,3,5,10,28,57,144,157,55,17,17,15,23,533,0,3,0,7,9,32,66,46,44,32,15,22,280,515,216,280,1233,3966,4076,2385,393,157,157,122,299,13805,8,5,0,10,55,56,20,4,5,4,6,1305,1487,554,261,353,1538,4478,5978,6611,3514,2232,2175,1411,1823,30947,6,0,0,4,0,44,368,908,1046,1725,1609,335,6046,0,0,0,9,10,83,343,244,146,173,97,49,1143,4,0,8,13,15,120,1336,1331,1281,1515,914,285,6809,0,0,0,10,13,60,426,447,374,441,259,118,2131,3,0,0,13,34,439,1563,878,336,421,347,174,4213,0,4,10,44,74,249,492,165,101,87,46,91
314,146,78,66,49,6,830,0,0,0,7,11,85,768,732,487,529,310,17,2959,0,0,0,0,10,64,276,237,183,178,109,22,1076,11,0,3,26,38,321,763,449,167,193,216,29,2210,0,7,22,94,116,338,362,106,59,48,35,16,1210,5,0,7,23,16,99,101,50,17,25,12,21,369,0,0,0,0,5,18,53,45,23,32,19,17,214,274,139,134,572,1596,1893,1332,263,115,79,68,111,6571,4,0,4,8,10,16,13,0,0,4,5,791,854,298,147,174,749,1830,3014,4379,3120,2154,2458,1787,1060,21171,4,0,0,0,4,20,315,860,1126,2296,2918,305,7856,5,0,0,11,10,62,357,239,200,194,166,43,1281,5,0,0,3,11,87,1170,1474,1602,2159,1799,256,8565,3,0,0,3,5,50,380,438,477,590,483,110,2535,4,0,0,9,31,395,1448,951,346,591,666,126,4576,4,3,10,40,60,223,373,192,103,108,92,51
315,32,23,26,10,3,255,0,4,0,6,13,47,205,139,140,133,73,16,784,0,0,0,0,0,13,48,27,35,43,29,10,203,4,0,0,26,23,108,199,120,32,59,47,18,640,7,3,9,40,43,91,66,15,6,4,3,19,309,0,6,0,6,7,15,18,15,4,5,9,12,94,5,0,0,4,3,16,20,18,8,30,13,23,133,66,30,39,251,385,283,164,30,17,12,14,83,1376,5,0,0,6,9,6,8,0,0,0,0,546,590,120,45,63,366,527,725,1108,763,603,825,660,793,6606,4,3,3,11,4,54,200,253,264,529,612,270,2212,0,0,0,3,3,19,52,30,25,32,25,27,225,0,0,0,10,10,36,229,241,275,332,201,102,1438,0,0,0,0,4,9,45,56,54,97,102,26,388,0,0,4,17,15,131,303,206,65,99,72,88,1001,0,0,5,23,29,66,83,28,14,10,8,37
316,450,243,227,270,34,2823,8,0,0,24,32,216,1751,1477,946,904,666,45,6072,3,0,4,20,25,150,602,420,282,274,234,53,2070,8,3,13,36,73,582,1059,578,221,305,463,52,3405,9,30,84,307,369,1044,1075,332,181,171,204,33,3842,4,7,23,52,81,238,250,115,49,55,64,32,969,6,3,4,10,20,60,151,90,68,59,65,54,596,772,385,392,1776,4852,6055,4586,1147,575,504,532,424,21991,10,0,0,14,50,27,52,15,8,19,7,2141,2345,849,435,545,2320,5612,8942,11278,6227,3930,4122,3839,2927,51023,8,6,0,11,16,67,516,1092,1275,2376,2732,481,8572,3,0,3,10,20,197,785,542,393,402,356,136,2857,0,4,9,8,32,196,2155,2369,2278,2858,2389,547,12838,4,0,8,3,18,105,725,683,599,706,601,188,3642,9,7,5,21,49,481,1630,1052,485,598,925,213,5477,11,8,15,71,92,401,694,249,170,158,168,136
317,110,49,50,43,7,727,0,0,5,12,20,126,844,574,381,332,203,17,2523,0,0,3,3,8,32,133,96,69,70,38,20,473,7,3,4,16,43,321,607,259,100,101,125,15,1596,4,11,31,82,126,383,292,91,36,36,27,12,1133,0,0,8,16,16,56,66,22,6,12,9,4,220,0,0,0,0,0,9,18,21,13,28,16,15,121,240,118,99,490,1783,1736,1201,238,93,93,74,154,6324,8,0,0,9,28,17,11,6,6,10,0,913,1009,271,136,150,667,2073,2877,3937,2376,1472,1586,1119,1197,17861,5,0,4,3,3,17,247,648,669,1175,1195,214,4182,0,0,4,9,9,54,222,141,102,88,64,21,711,0,0,0,8,14,88,995,1035,961,1064,771,174,5121,5,0,0,3,3,24,168,201,187,213,139,56,992,5,0,0,16,31,305,888,456,199,216,243,97,2455,4,4,3,42,70,184,257,77,37,42,32,36
318,148,74,74,36,12,866,7,3,3,8,20,150,1091,852,580,526,324,39,3602,0,0,0,5,8,30,136,155,118,137,81,28,691,6,3,6,34,75,443,838,428,153,174,149,41,2356,6,7,57,145,166,488,414,109,63,38,36,28,1566,3,0,4,6,22,67,110,51,24,28,16,24,344,0,0,0,3,4,16,40,33,37,41,33,25,231,325,140,163,694,2006,1928,1348,279,121,85,92,221,7412,9,5,0,10,32,27,20,10,6,10,4,1740,1874,368,177,247,953,2383,3380,5021,3405,2450,2637,1686,2192,24899,6,3,4,5,10,34,381,908,1169,1964,1908,384,6780,0,0,4,0,8,45,173,135,103,127,77,36,712,0,0,0,9,3,98,1088,1223,1227,1454,1077,262,6457,3,0,0,0,6,35,159,232,253,353,248,63,1348,3,3,4,20,36,295,1076,563,272,329,320,118,3036,0,0,12,28,40,179,290,145,60,62,48,48
319,191,90,79,61,24,1562,9,6,5,45,43,314,1576,870,548,421,209,57,4112,3,0,0,10,15,75,241,168,113,111,67,34,837,14,5,6,67,135,772,1137,476,141,133,154,59,3103,11,27,72,271,458,1089,660,158,51,51,37,53,2946,6,9,13,50,60,140,161,60,22,26,15,32,593,0,3,0,10,10,38,57,58,25,32,21,48,311,782,409,476,2277,7275,5619,3125,447,175,161,135,621,21499,19,4,7,37,107,76,57,5,4,9,9,2057,2397,893,491,597,2872,8276,8726,8498,3679,2098,1890,1285,3067,42372,15,0,12,32,24,92,605,963,925,1463,1081,365,5567,0,0,0,24,23,148,439,204,171,144,66,86,1299,4,0,4,17,22,233,1648,1448,1154,1223,617,273,6648,0,0,3,6,7,50,292,261,209,230,153,81,1298,5,6,11,20,60,525,1414,677,277,268,223,170,3646,3,0,23,85,84,407,544,149,87,64,34,110
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,266,181,166,240,10,2040,3,0,5,13,27,198,1265,1031,783,844,844,29,5037,0,0,0,9,7,61,138,115,112,114,159,30,756,7,4,0,44,57,410,906,527,252,304,594,32,3143,14,19,85,239,226,642,775,327,180,176,277,28,2994,4,8,8,17,22,77,66,42,16,24,36,14,330,0,0,0,4,6,19,36,31,6,30,40,11,189,555,213,183,831,2090,3111,2825,857,475,407,547,228,12312,7,0,0,18,33,27,26,6,3,7,9,1252,1386,607,250,291,1230,2557,4965,7151,4403,3217,3857,4585,1667,34773,5,0,3,9,10,47,318,789,944,2193,4373,440,9125,0,4,0,23,23,168,494,334,258,298,371,85,2062,5,0,0,23,21,158,1327,1594,1885,2937,4212,472,12633,0,0,0,6,0,48,204,223,264,445,566,88,1849,3,0,10,27,44,431,1180,874,396,559,1353,194,5078,3,8,14,65,80,332,410,205,126,181,226,91
402,291,135,92,41,10,1860,5,0,0,12,35,233,2104,1619,945,708,260,38,5947,0,0,3,12,13,50,284,254,156,149,53,22,990,4,3,11,55,131,1023,1580,622,202,207,147,44,4045,13,30,86,287,386,985,747,184,72,52,37,46,2914,3,0,10,24,47,106,141,64,16,14,13,23,471,4,0,0,0,4,21,67,49,29,22,11,32,243,738,230,288,1430,4906,4825,2711,352,141,99,100,371,16187,20,0,3,15,79,49,55,6,4,9,4,1585,1836,784,270,410,1874,5697,7786,9429,5753,3557,3277,1522,2219,42573,0,0,0,13,4,103,800,1924,2018,3126,2610,492,11105,0,0,8,27,41,305,864,579,331,270,147,103,2676,7,4,5,11,34,308,3445,3420,2750,3052,1661,524,15207,0,0,0,9,10,82,562,591,518,584,277,127,2755,11,0,14,71,164,1498,3342,1539,674,652,477,308,8741,14,7,59,198,272,839,1093,373,204,170,94,171
403,331,188,151,97,17,2061,3,0,0,9,25,197,1724,1454,1006,873,534,31,5858,0,0,4,15,9,68,257,212,146,155,106,27,999,10,3,14,30,71,631,1232,588,220,238,304,46,3378,11,34,68,249,329,952,923,263,133,126,114,27,3216,5,10,8,34,36,101,118,57,17,30,30,5,460,0,0,0,4,6,17,44,38,29,27,26,19,224,472,216,239,1292,3973,5103,3698,719,319,248,219,318,16812,10,5,0,14,52,57,30,10,9,11,9,1474,1683,526,279,344,1688,4581,7589,9441,5369,3643,3930,2679,2005,42066,9,0,0,8,9,31,388,1055,1445,2768,3462,560,9734,0,0,0,12,25,203,766,434,326,350,244,88,2460,10,5,4,10,14,194,2331,2737,2802,3759,2854,578,15280,3,0,3,0,6,66,381,431,433,607,496,137,2563,4,0,6,18,45,553,1773,1071,498,639,819,246,5666,9,4,21,91,123,402,660,270,163,157,146,99
404,218,114,89,64,6,1414,0,0,0,4,15,156,1164,931,613,593,331,27,3829,0,3,0,4,3,37,132,110,110,107,75,10,589,3,0,4,31,54,391,726,386,138,165,173,22,2091,8,12,53,171,189,548,469,134,86,49,57,9,1792,0,0,4,18,11,50,77,40,4,16,18,16,247,0,0,0,0,6,16,23,25,7,18,15,8,112,387,145,146,791,2407,2434,1597,306,153,114,120,184,8784,10,0,0,11,29,29,24,0,10,9,4,931,1058,412,162,213,1065,2773,3983,5217,3350,2485,2799,1987,1237,25700,0,0,0,0,6,36,322,746,899,1655,2022,241,5932,0,0,0,16,14,150,475,294,203,193,148,52,1548,0,0,3,9,15,122,1320,1450,1558,2072,1619,257,8431,0,3,3,6,3,37,215,252,271,412,307,63,1580,4,0,3,22,56,461,1112,615,332,395,464,107,3574,5,4,24,96,105,298,477,171,109,108,78,59
405,102,42,42,32,11,759,15,9,0,28,36,163,712,473,282,238,151,20,2118,0,3,0,9,8,31,107,62,51,59,34,16,375,9,0,13,25,31,260,449,199,74,62,48,21,1198,3,13,38,125,177,435,272,73,21,18,24,17,1216,8,0,9,13,17,43,54,20,12,9,13,6,201,0,0,0,3,7,21,27,17,14,11,6,12,118,190,94,114,623,2122,1859,1103,165,82,75,66,191,6685,0,0,0,17,47,25,28,0,0,14,3,758,894,252,128,184,891,2505,3093,3375,1630,981,956,639,1076,15706,4,0,4,4,13,31,193,360,372,555,452,226,2226,0,0,0,4,7,54,154,81,73,59,33,37,513,0,4,8,12,21,103,881,745,609,690,410,264,3747,0,0,0,0,9,34,128,101,99,109,69,39,595,0,0,4,12,18,169,474,245,109,124,81,78,1307,0,3,8,29,33,127,175,68,32,19,20,42
406,62,21,31,17,3,400,4,3,0,3,9,78,410,278,207,198,93,15,1300,0,0,0,4,8,24,49,49,46,53,24,13,272,0,0,4,18,24,147,294,135,38,39,53,16,774,0,5,17,74,87,207,150,41,13,9,8,20,637,0,0,0,15,6,29,48,14,7,9,4,12,152,0,0,0,4,3,8,9,12,12,10,7,15,86,108,35,47,342,953,870,525,87,35,29,35,128,3204,3,0,0,8,27,7,14,3,7,4,0,636,717,135,53,83,482,1144,1510,1864,1017,715,798,529,871,9198,0,3,6,6,10,26,129,217,215,444,420,165,1632,0,0,0,5,10,28,90,58,49,33,23,23,321,5,0,0,10,16,73,469,411,448,454,267,144,2303,0,0,0,4,10,14,81,89,81,126,63,30,496,0,0,4,16,15,119,323,199,85,91,81,42,972,0,0,3,18,25,81,100,32,16,15,12,29
407,183,88,89,51,17,1455,4,6,6,32,54,244,1311,795,409,403,237,42,3534,4,0,4,16,9,70,190,114,74,60,34,26,597,13,0,10,35,81,470,645,233,80,67,106,34,1780,7,9,45,208,315,735,441,106,42,32,42,41,2039,3,3,9,31,35,101,107,40,4,11,11,15,371,4,0,0,3,13,22,55,33,20,19,20,27,224,371,173,202,1050,3481,3314,1923,307,137,137,126,312,11521,10,4,0,23,70,40,41,8,4,5,3,1215,1431,455,215,278,1484,4195,5467,5947,2789,1527,1453,1030,1780,26615,11,5,7,12,17,74,398,650,589,852,695,346,3659,0,5,3,11,20,117,346,188,101,108,63,52,1003,6,5,4,27,21,203,1604,1294,980,840,535,405,5931,0,0,8,4,15,29,245,234,143,140,103,62,981,4,0,0,22,46,410,949,368,162,137,124,111,2328,4,3,13,49,73,237,322,77,50,25,25,72
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,169,83,73,87,18,1184,7,0,3,22,16,127,894,698,625,533,323,27,3278,0,0,3,9,8,39,117,117,93,140,83,15,628,4,3,9,34,47,278,622,387,116,148,178,30,1845,3,20,50,181,218,510,433,104,45,34,55,19,1665,8,0,7,19,36,67,75,54,21,21,20,13,336,0,0,0,3,8,19,52,36,33,35,29,10,229,328,146,195,808,2254,2211,1417,293,122,119,98,184,8176,7,4,6,20,36,35,26,14,3,3,5,1684,1831,378,201,270,1141,2683,3623,4446,2598,1767,2014,1549,2032,22712,8,4,0,7,11,44,215,413,551,1048,1031,336,3673,4,0,0,7,17,82,255,155,115,119,89,72,917,6,0,0,6,16,136,1093,1193,1291,1507,973,380,6590,6,0,0,3,4,39,143,172,186,258,257,81,1143,8,0,3,16,22,261,936,672,242,326,316,155,2961,6,3,10,35,46,163,263,98,52,55,40,59
502,66,39,24,25,4,441,0,0,0,0,3,55,353,296,272,245,165,17,1410,0,0,0,0,0,18,47,49,49,66,51,9,289,3,0,0,16,20,138,375,269,75,97,134,14,1148,3,12,21,92,109,306,194,66,22,22,36,10,901,0,5,3,14,8,36,45,38,11,19,26,5,211,0,0,0,0,0,8,3,12,17,15,18,13,97,272,97,141,576,1908,1914,1115,196,79,83,90,188,6651,0,3,0,10,13,17,11,0,0,4,8,1124,1204,286,122,175,728,2081,2621,2425,1255,847,1015,896,1403,13868,5,0,0,0,0,7,64,175,212,549,679,127,1819,0,0,0,3,4,42,108,67,58,52,53,24,408,0,0,0,3,3,37,363,458,519,694,580,151,2815,0,0,0,0,0,17,64,80,108,135,140,34,580,0,0,0,0,7,153,489,376,133,223,234,94,1717,0,0,4,21,30,105,148,58,46,45,26,33
503,157,109,121,272,7,1319,0,0,0,0,9,77,590,483,476,518,942,17,3119,0,0,0,5,9,24,52,40,50,79,185,23,475,4,0,3,11,18,135,415,303,128,238,727,26,2016,3,19,36,93,98,258,355,163,140,158,338,21,1687,4,0,3,6,7,28,34,21,14,24,37,11,194,0,0,0,0,0,4,12,11,8,19,42,24,114,277,91,93,317,535,937,1147,453,292,308,503,102,5051,3,0,0,6,5,3,11,10,0,0,3,1222,1273,307,111,139,454,718,1721,3178,2223,1889,2791,5455,1469,20459,0,0,4,0,0,13,71,152,198,632,3161,194,4427,0,6,0,10,7,54,130,80,84,148,391,44,943,3,0,0,0,14,37,277,353,515,1060,3981,261,6512,0,0,0,0,0,9,33,39,76,207,543,34,941,8,3,3,20,12,107,383,428,152,374,1929,116,3532,0,4,11,22,27,90,137,89,50,91,227,54
