SA4_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
301,103357,107776,211134,109215,113875,223095,117124,122696,239817,7305,6809,14114,6860,6358,13224,6715,6365,13082,15075,14104,29177,15575,14564,30141,16212,15175,31384,7488,7212,14700,7550,7015,14558,7856,7141,14997,6146,6007,12154,6335,5988,12325,6606,5825,12431,11568,12336,23899,12096,12743,24839,12230,12987,25213,14849,16212,31057,14495,15724,30217,15006,16509,31512,15028,15999,31028,15591,16863,32452,16227,17719,33944,12730,13221,25952,13809,14724,28535,15110,16354,31466,7717,8177,15889,10287,11095,21386,12464,13680,26149,4044,5096,9145,4901,5816,10715,6664,7626,14286,1407,2609,4012,1720,2980,4705,2045,3314,5357,578,747,1328,593,865,1458,123,163,286,1731,1907,3638,2181,2364,4541,2954,3072,6028,125,132,259,174,136,314,164,147,309,98,107,199,101,145,248,184,176,365,1951,2146,4092,2459,2645,5105,3302,3398,6699,75904,79175,155076,79195,82002,161193,86154,89487,175644,23068,24444,47508,24615,26304,50912,26755,29191,55945,93006,96620,189623,96175,99306,195484,103332,106881,210212,6539,7751,14282,8066,9556,17626,9428,11520,20942,88693,93286,181982,93632,97953,191581,103488,108515,212004
302,92918,98133,191049,100255,106266,206519,109298,115298,224598,6575,6054,12627,6777,6367,13143,6953,6554,13509,11207,10743,21949,12258,11653,23910,13744,12891,26634,6101,5696,11800,5759,5621,11382,6257,5942,12203,6557,6675,13232,7042,7090,14135,6973,7146,14116,14393,14514,28905,16191,16801,32987,16955,17849,34804,14124,14800,28922,14904,15467,30367,16891,17359,34255,12191,12850,25038,13223,13883,27111,14360,15056,29413,10029,10577,20610,10626,11531,22157,11586,12419,24008,6158,7367,13525,7481,8597,16083,8658,9799,18455,4111,5717,9830,4226,5818,10050,4934,6596,11532,1470,3143,4611,1761,3438,5202,1979,3686,5665,648,836,1487,763,1185,1944,208,233,441,1517,1573,3087,1831,1914,3742,2323,2463,4786,138,139,274,149,154,299,157,197,352,98,109,212,140,148,280,179,200,376,1752,1825,3576,2117,2215,4325,2653,2859,5513,67725,72176,139902,70991,74614,145602,77854,81589,159442,20627,21491,42117,24073,25910,49984,27438,29900,57333,77564,81810,159370,80228,84026,164254,86919,90701,177613,11077,12334,23413,15040,16960,31997,17950,20397,38343,78755,84169,162926,84048,89081,173127,94049,99243,193285
303,154578,159515,314084,167373,173199,340571,182420,188606,371026,10321,9986,20306,11107,10565,21677,11314,10691,22003,18650,17776,36422,20069,19300,39370,23623,22598,46225,10377,10216,20593,10672,10245,20921,10794,10490,21283,14519,14076,28593,15289,14922,30210,14438,14142,28582,27190,26768,53963,30550,30832,61382,31212,31438,62651,22880,23749,46635,24575,24927,49506,28691,29873,58565,19416,20452,39866,20457,21773,42229,22606,23576,46177,15297,16110,31413,16048,17530,33577,17710,19099,36808,9039,9726,18772,10832,11865,22701,12765,14265,27025,5112,6994,12106,5603,7079,12687,6905,8254,15159,1771,3654,5421,2161,4149,6314,2369,4184,6553,1820,2395,4216,2651,3779,6433,479,549,1030,1628,1628,3258,1739,1792,3529,2368,2540,4911,159,192,351,162,186,340,198,224,417,133,126,263,143,157,302,187,225,410,1920,1953,3874,2040,2128,4173,2750,2992,5742,94495,98880,193376,97264,99972,197241,107656,109508,217162,52208,53829,106032,61199,64480,125676,67885,72631,140512,105985,109580,215561,105428,107386,212807,112954,114562,227519,41230,43793,85030,53475,57525,110998,61853,66772,128627,122515,128969,251481,128512,133296,261803,146238,150895,297141
304,83410,86939,170352,87360,91630,178989,92626,96586,189213,5454,4918,10369,5219,5045,10263,5027,4591,9619,11228,10500,21726,12457,11237,23691,13819,12898,26715,6792,6659,13449,6842,6921,13758,7364,6990,14353,8276,7764,16038,8298,8127,16421,7303,6622,13919,10960,11001,21965,10981,11102,22086,10472,10802,21274,11642,12766,24411,11859,13050,24913,12794,14174,26964,10848,11916,22771,11434,12474,23910,12846,13836,26684,9126,9802,18923,9032,9886,18914,9555,10307,19864,5385,5718,11100,6887,7579,14468,7583,8715,16295,2708,3598,6308,3121,3848,6967,4435,5124,9557,992,2301,3293,1228,2373,3605,1444,2527,3973,1057,1383,2438,1166,1744,2908,216,244,462,564,526,1095,740,714,1459,965,1001,1969,71,59,134,85,71,160,96,93,186,25,32,55,44,36,78,63,61,129,663,625,1284,871,827,1693,1131,1152,2282,57251,59650,116901,58690,60795,119490,62646,64731,127375,22981,24095,47071,25070,27155,52224,27445,29587,57036,68891,71294,140187,69794,71765,141561,73551,75504,149060,11562,12761,24318,14076,16240,30311,16314,18570,34882,70606,73638,144239,73098,76186,149283,80531,83440,163971
305,112199,111778,223977,124584,125625,250208,144652,147592,292245,5945,5676,11619,6116,5837,11953,6165,5991,12156,10028,9656,19681,11620,11148,22771,13228,13066,26288,5983,6313,12293,6542,7144,13687,7830,8043,15874,11885,12938,24822,13145,14448,27592,14299,16375,30667,26523,25232,51760,29252,28515,57768,32663,32815,65488,18328,17313,35640,19101,18698,37801,23072,22337,45413,13975,13442,27421,16238,15563,31800,18971,18947,37922,10517,10175,20693,11539,11453,22988,13944,13863,27803,5357,5286,10644,6978,7107,14082,8945,9229,18169,2718,3555,6271,2993,3478,6470,4236,4712,8943,939,2197,3139,1049,2246,3295,1308,2206,3515,3945,3712,7656,4788,5364,10149,1011,743,1757,910,865,1775,1127,1110,2233,1719,1782,3502,105,79,182,99,91,184,140,150,291,57,61,120,87,73,156,134,109,241,1070,1006,2077,1306,1268,2572,1996,2042,4039,73381,75778,149166,78573,79681,158249,94207,95394,189603,30137,29514,59648,35583,36246,71832,42854,45427,88282,87562,88565,176121,92570,92283,184853,110640,110623,221264,16274,17147,33420,21854,23903,45758,26033,29723,55757,86614,88908,175521,93833,94893,188724,115279,116710,231991
306,111874,112561,224435,119263,120925,240190,126014,127735,253748,8386,7804,16187,7728,7182,14911,6887,6562,13444,16186,15542,31723,16876,15860,32737,17308,16229,33536,7581,7172,14754,7419,7033,14450,7804,7291,15096,5976,6291,12266,6573,6526,13104,6527,6251,12780,13285,14733,28017,14380,15706,30086,15156,16321,31475,16027,17203,33223,15079,16955,32035,15177,17012,32189,16555,16700,33255,16937,17635,34574,17059,17999,35054,14159,13367,27523,15880,15816,31697,17176,17260,34431,8677,7851,16529,11737,10804,22540,14152,13429,27588,3980,4096,8075,5214,5096,10307,6843,6814,13655,1065,1808,2870,1426,2299,3723,1927,2569,4493,5667,6560,12225,6558,8118,14674,1215,765,1982,7092,7893,14984,7275,8064,15339,8146,8970,17110,2376,2595,4969,2291,2516,4811,2375,2619,4998,1496,1666,3165,1864,1949,3810,2378,2451,4825,10966,12151,23118,11434,12526,23956,12896,14040,26935,83535,83261,166797,85501,84491,169992,90205,89253,179461,19359,21464,40825,21464,24461,45923,23267,27367,50630,93251,93410,186662,95413,95004,190416,98399,98498,196896,10418,12197,22618,12571,15053,27614,14909,17879,32794,94546,95283,189825,98915,98843,197756,105194,106061,211249
307,61680,60591,122275,63707,62574,126286,64356,64264,128622,4585,4391,8981,4233,4009,8242,3850,3572,7421,9423,8705,18135,9160,8487,17642,8956,8624,17581,4027,3743,7771,4035,3572,7609,3879,3562,7446,3198,2842,6041,3359,3177,6537,3424,3112,6530,6261,6775,13040,6870,6985,13851,7005,7198,14203,7890,8090,15978,7058,7526,14587,6634,7289,13919,8476,8291,16767,8533,8367,16905,7995,8361,16348,8167,7638,15802,8580,8319,16901,8955,8886,17837,5819,5593,11414,7244,6765,14014,8059,7452,15512,3006,3114,6122,3604,3707,7305,4369,4458,8831,823,1409,2226,1027,1659,2689,1232,1756,2990,349,267,623,316,339,658,161,112,275,2676,2786,5464,3204,3322,6522,4265,4495,8763,74,79,154,78,79,161,106,125,232,54,69,129,81,84,161,131,125,254,2811,2935,5750,3364,3485,6846,4499,4749,9247,52936,52283,105213,52416,51332,103746,52877,52802,105677,4435,4640,9072,4964,5301,10269,5134,5620,10759,56147,55718,111866,55839,55154,110993,55946,56220,112167,1734,1762,3497,2280,2328,4613,2410,2575,4985,55246,54835,110082,55767,55033,110797,56288,56562,112856
308,108163,103179,211343,112293,108626,220914,115421,112823,228246,8278,7824,16100,8017,7789,15806,7250,6922,14167,15891,14887,30777,16523,15459,31983,16956,16194,33152,7838,7052,14890,7275,6846,14122,7494,6853,14351,6929,6345,13280,6939,6535,13481,6536,6276,12816,14411,13998,28406,15001,15044,30044,14602,14744,29341,14995,14629,29625,14723,14331,29049,14896,14850,29745,15556,14844,30401,15813,15152,30962,14878,14651,29532,12642,11048,23687,13980,12634,26610,15211,14486,29700,7178,6887,14066,8735,8269,17004,10972,10048,21026,3582,4012,7587,4089,4609,8697,5141,5618,10759,871,1659,2529,1203,1960,3164,1477,2180,3660,770,738,1509,1000,837,1830,518,177,702,4493,4689,9181,5531,5686,11215,7186,7357,14545,347,314,657,317,283,596,374,314,688,367,318,688,440,419,865,639,608,1251,5202,5321,10526,6292,6383,12672,8202,8274,16477,88392,85716,174104,89592,87520,177113,92469,91840,184311,10993,10575,21565,12135,12158,24296,12183,12813,24992,95409,92926,188339,96399,94887,191289,98091,98508,196601,4299,4201,8503,5738,5747,11486,5933,6369,12306,92598,90657,183259,95711,94055,189764,98585,99122,197706
309,248039,259597,507643,277161,292836,569993,311152,329627,640778,16367,15482,31846,17138,16492,33631,17703,16518,34220,31988,30545,62529,35840,33991,69832,40260,38195,78452,16717,16091,32801,17699,17335,35029,18946,18368,37315,17030,17878,34901,18605,19165,37778,19441,20482,39925,34054,35339,69390,37587,39892,77475,42176,45507,87681,36021,38014,74039,37857,40563,78416,41714,45150,86865,32813,35872,68682,37136,40179,77312,41625,44722,86348,28931,31003,59937,31287,35029,66312,35961,39655,75612,20135,21014,41149,26512,28218,54730,30460,33817,64273,10455,12442,22896,13044,14572,27609,17675,19327,37005,3548,5920,9465,4453,7406,11861,5189,7881,13071,5861,6749,12615,7726,9332,17059,985,909,1891,2798,2860,5655,4227,4468,8690,6282,6445,12724,225,201,433,242,216,458,292,300,589,122,142,260,168,191,358,267,320,585,3149,3206,6350,4637,4867,9507,6843,7058,13901,162470,169638,332116,178749,186010,364757,205357,213222,418579,67825,73262,141089,76137,84175,160310,87347,97930,185274,207890,216887,424778,224680,234617,459298,252412,263605,516017,23706,27553,51254,31697,37115,68811,39481,46717,86196,195993,207252,403250,216867,228931,445798,251428,265934,517365
310,140749,141034,281786,160809,162259,323065,182621,184504,367126,11761,11305,23063,12864,12154,25019,13411,12418,25834,21818,20377,42200,24464,23293,47760,28387,26636,55025,10558,10126,20686,11408,10634,22044,12206,11783,23991,9697,9471,19165,11283,11070,22354,12255,11659,23919,19591,20023,39617,23076,24294,47374,26543,27590,54131,20151,20673,40826,21765,22070,43832,25406,25978,51386,18564,18500,37062,20751,21263,42012,22548,23317,45864,14444,14315,28762,16880,17000,33881,19438,19968,39407,8851,9004,17855,11429,11801,23229,13735,14458,28192,4131,5038,9167,5333,6116,11448,6831,7809,14646,1174,2206,3385,1546,2565,4110,1858,2874,4732,585,697,1279,833,1115,1952,255,294,547,4489,4496,8982,5990,5757,11748,8339,8255,16588,306,248,552,352,275,627,432,359,794,216,238,455,303,307,613,499,522,1017,5014,4980,9994,6648,6341,12986,9269,9136,18408,103110,103074,206181,113332,112627,225961,130080,128818,258897,29665,30647,60314,35638,37572,73210,42480,46101,88577,113495,115416,228909,122832,124728,247558,137408,139720,277133,17680,19005,36689,23964,26193,50151,30761,33980,64740,117030,119779,236809,130305,133240,263551,150886,154687,305576
311,144049,146383,290431,156727,160572,317297,177600,182174,359767,12058,11504,23565,12133,11762,23896,13056,12623,25678,22411,21309,43721,24244,23161,47403,27928,26622,54545,11639,10888,22528,11481,10838,22320,12469,11570,24043,10112,10044,20156,11071,10672,21738,11933,11571,23503,19626,20485,40117,21447,22647,44096,24992,26309,51304,20193,21408,41603,21061,21930,42991,23821,24975,48793,18565,19682,38249,19839,21106,40946,21812,22783,44589,15783,16341,32124,16856,17937,34790,18468,19586,38061,9107,8678,17787,12364,12729,25093,14290,15658,29951,3575,4238,7813,4834,5502,10337,7091,7719,14808,984,1798,2777,1392,2288,3682,1726,2756,4487,598,856,1452,813,1178,1993,217,238,452,3466,3754,7227,4506,4781,9285,6578,7086,13665,343,335,678,322,340,664,410,411,821,231,243,478,291,301,595,470,509,975,4040,4338,8379,5121,5424,10540,7461,8006,15466,99381,100634,200020,104730,106091,210818,118450,120171,238629,36153,37834,73987,41090,43330,84414,47495,50597,98091,119191,120842,240033,123021,125450,248474,134614,137645,272260,17196,18601,35793,23630,25074,48705,30501,32468,62973,117850,120751,238600,124912,128411,253319,142115,146611,288729
312,87331,79485,166809,87169,82522,169688,92710,88188,180894,6400,6032,12428,6058,5746,11803,5697,5278,10972,11989,11139,23130,12045,11341,23382,12700,11887,24589,5646,5042,10693,5136,4817,9950,5381,5019,10398,5759,5169,10928,5083,5031,10116,5368,5178,10543,12843,11669,24512,12449,12261,24707,12604,12635,25239,13219,11827,25051,11976,11278,23253,12539,12089,24629,13289,11712,25000,12679,11665,24345,12753,11826,24580,9955,8391,18340,11145,9815,20961,12347,11269,23611,5227,4658,9889,6824,6100,12925,8433,7565,15993,2396,2757,5158,2950,3126,6083,3855,3887,7740,605,1087,1693,826,1339,2165,1032,1549,2586,1274,1246,2522,1740,2300,4041,388,296,683,2249,2218,4464,2743,2877,5623,3752,3766,7519,734,756,1490,734,783,1518,857,816,1668,457,436,890,546,601,1147,810,835,1637,3440,3407,6844,4018,4268,8292,5416,5410,10829,68752,64883,133634,66935,64137,131071,70004,68106,138112,10097,9823,19914,9964,10792,20758,10742,11949,22692,75783,71657,147448,73300,70691,144002,75869,74332,150204,3655,3727,7378,4355,5003,9356,5007,5806,10817,73064,69362,142430,72531,70134,142661,75979,74654,150635
313,105647,110102,215747,115316,120771,236093,129066,135684,264752,7692,7327,15018,7199,6889,14088,7233,6922,14159,15335,14543,29879,16169,15325,31495,17296,16499,33796,7743,7324,15064,7648,7304,14945,8131,7680,15811,6157,6115,12279,6913,6729,13646,7455,6982,14440,11703,12631,24334,12917,13509,26424,14770,15268,30033,13972,15170,29146,13905,15017,28919,14953,16227,31179,13873,14612,28480,15279,16371,31651,16417,17644,34059,13034,13993,27026,14148,15619,29764,15878,17693,33568,9605,10029,19634,12861,13752,26616,15552,17413,32966,5051,5830,10880,6222,7037,13261,8917,9744,18666,1489,2513,4000,2051,3229,5285,2460,3617,6077,557,756,1309,869,1327,2195,409,264,667,2632,2686,5319,3861,3945,7806,5567,5746,11310,211,176,389,212,216,429,235,230,464,151,159,311,223,196,417,341,324,669,2993,3024,6015,4298,4352,8651,6141,6304,12441,80328,83476,163806,86591,89025,175613,97999,101663,199660,18708,20362,39073,20376,22763,43140,23664,26840,50501,94414,98940,193354,100799,105221,206019,112805,119322,232127,4811,5715,10523,6073,7484,13555,7422,9195,16616,89875,95023,184899,97552,102544,200096,111031,118197,229228
314,82648,84788,167430,95816,99154,194963,106946,110751,217700,7017,6456,13472,7575,7070,14647,7548,6904,14455,13033,12541,25573,15354,14604,29957,17171,15857,33024,6166,6063,12228,6623,6352,12970,7426,7133,14561,5145,5019,10161,6168,6155,12320,6625,6442,13072,10576,11376,21950,12537,13736,26275,14004,15176,29186,13311,14027,27333,14201,15181,29378,15500,16768,32269,11304,11903,23211,13171,13773,26942,14770,15627,30394,8853,9207,18058,9795,10379,20174,10977,11850,22820,4894,4807,9693,7017,7543,14557,8060,8897,16960,1810,2275,4088,2620,2956,5575,3943,4479,8423,540,1116,1655,762,1407,2168,926,1604,2531,295,452,744,448,677,1127,116,146,262,1123,1181,2305,1758,1936,3695,2780,2900,5678,76,84,164,98,107,207,167,159,329,72,72,144,102,107,207,191,163,353,1272,1332,2608,1957,2155,4105,3139,3223,6361,63177,65374,128551,71115,73525,144640,79021,81223,160247,16557,16773,33332,20133,21072,41201,24343,26101,50448,75300,77144,152443,83902,86192,170094,91410,93936,185345,4776,5406,10185,7554,8696,16253,11671,13116,24789,72094,74556,146652,82294,85236,167525,93516,96656,190171
315,43838,39088,82924,41461,38240,79702,41390,38443,79827,3777,3523,7304,3409,3165,6570,3085,2840,5926,6541,6314,12852,6167,5924,12090,6067,5690,11759,2851,2397,5250,2534,2259,4798,2537,2268,4804,3117,2816,5935,2877,2732,5611,2804,2661,5463,6460,6085,12544,6117,6018,12139,6325,6071,12397,6266,5589,11854,5274,4931,10199,5171,5040,10209,6077,5271,11352,5526,5181,10707,5170,4855,10021,4797,3752,8546,5010,4220,9227,5148,4627,9773,2646,2015,4659,3062,2423,5485,3285,2686,5970,1072,1007,2077,1197,1003,2202,1480,1299,2775,236,313,545,294,375,663,326,416,739,543,621,1164,467,546,1015,382,201,582,7728,7944,15676,7797,7837,15636,8298,8058,16358,3278,3204,6484,3567,3458,7024,3047,3002,6044,1440,1417,2853,1980,1926,3905,2232,2129,4364,12447,12570,25017,13340,13221,26557,13577,13191,26770,35635,32701,68335,33678,30869,64553,32988,30575,63559,4061,3363,7420,3570,3636,7203,3573,3810,7386,31705,29040,60749,29136,27113,56253,28374,26991,55367,7070,7071,14143,7161,7458,14625,6941,7379,14313,36820,34226,71048,34924,32986,67912,33889,32740,66626
316,148641,158272,306912,167307,179216,346518,192005,206834,398840,9174,8566,17742,9077,8749,17826,9783,9164,18947,20705,19630,40329,22647,21350,44003,25111,23789,48899,9895,9602,19490,10383,10154,20543,11764,11357,23120,7515,7282,14790,8593,8570,17161,9473,9769,19242,14603,15876,30480,16875,18207,35083,20068,21865,41927,19810,22231,42048,20689,22536,43225,22828,25539,48364,21005,23660,44660,22870,26213,49086,25728,28402,54134,19838,21697,41542,22209,24914,47120,25156,29122,54274,15111,15988,31097,20076,21436,41515,23846,26219,50066,8330,9380,17703,10387,11501,21891,13883,15322,29199,2657,4370,7029,3508,5579,9083,4371,6296,10669,2910,3392,6301,3188,4003,7193,573,517,1090,2051,2090,4140,2967,2932,5901,4230,4268,8501,135,118,253,177,165,343,190,195,383,98,104,195,129,129,261,186,198,382,2282,2307,4593,3278,3231,6501,4610,4655,9267,111914,119049,230958,124000,131496,255500,142421,152163,294585,28846,31923,60768,32314,36510,68827,39136,44607,83741,136125,145211,281337,149441,159280,308719,170559,183366,353923,5640,6952,12596,7701,9779,17477,10917,13321,24241,128687,138229,266921,143815,154109,297919,166420,179856,346274
317,67838,72385,140223,72234,77279,149513,78137,83917,162059,5157,5014,10172,4918,4682,9596,4853,4753,9603,10171,9790,19962,10378,10303,20680,11426,10807,22232,5310,5309,10622,5155,5090,10239,5561,5427,10992,4533,4739,9269,5074,5038,10114,5085,5233,10312,8499,8717,17217,9595,9842,19438,10562,11159,21719,8708,9461,18167,8647,9272,17915,9371,10210,19577,8857,9599,18461,8994,9891,18886,9192,10102,19294,7555,8126,15686,8317,9140,17459,8738,9727,18465,5214,5809,11026,6489,7389,13878,7499,8571,16065,2911,3975,6891,3472,4406,7871,4431,5473,9907,922,1836,2758,1197,2234,3432,1430,2458,3892,403,468,873,420,614,1031,104,117,224,2148,2291,4441,2641,2779,5425,3513,3758,7272,73,90,162,78,106,179,91,130,216,51,78,123,87,93,178,118,138,252,2274,2457,4732,2809,2976,5780,3718,4017,7739,56469,60616,117082,57713,62071,119780,62197,67062,129263,7810,8142,15957,9372,9812,19188,11856,12998,24854,60798,65441,126240,61814,66536,128349,65859,71277,137132,3782,3882,7659,5598,5738,11339,8113,8715,16828,60287,65014,125302,62519,67475,130002,67879,73569,141447
318,109044,108855,217899,114671,114358,229033,117138,117144,234283,7928,7716,15642,7784,7182,14965,6945,6269,13210,15545,14792,30337,15742,15071,30815,16010,15124,31133,8558,8039,16601,8311,7744,16049,7713,7689,15403,8405,8192,16601,9342,8548,17896,9005,8053,17056,14887,15252,30139,15815,15961,31777,16295,15873,32165,15182,15567,30749,14471,15063,29529,14281,15174,29457,14737,14769,29511,14839,15351,30186,14767,15303,30071,12176,11484,23658,13263,13228,26492,14144,14366,28512,7185,7004,14193,9505,9174,18684,11078,10938,22014,3497,4225,7720,4308,4940,9253,5452,5955,11404,938,1816,2758,1297,2098,3395,1455,2401,3857,1037,1170,2203,1023,1373,2399,441,210,650,5826,5900,11725,6857,6811,13670,7810,8075,15886,975,969,1946,1043,1088,2129,1126,1153,2273,875,868,1742,1089,1123,2207,1493,1523,3020,7676,7734,15411,8986,9026,18013,10431,10749,21180,88500,88922,177425,91319,90781,182101,92522,93111,185635,12930,13651,26586,13730,15029,28762,14306,16027,30336,95251,96140,191386,97654,98111,195768,97408,99065,196473,6154,6901,13058,7355,8335,15691,8362,9684,18047,94949,96243,191191,98988,99632,198621,100539,102683,203217
319,134781,138488,273269,142155,145730,287887,151711,156032,307745,8763,8046,16806,7647,7218,14871,6953,6582,13533,19016,18271,37288,18645,17440,36081,18656,17302,35955,8877,8300,17176,8511,7983,16494,8821,8083,16904,5997,6059,12058,6744,6455,13196,6891,6584,13476,11882,13119,25000,12818,13741,26563,14100,14704,28800,15502,17326,32830,14533,15935,30465,14404,15977,30385,18154,19722,37877,18236,19756,37990,18044,19668,37716,19713,20388,40094,20707,22198,42906,22370,24430,46806,16597,15588,32190,21124,20547,41677,24311,24345,48658,8085,8284,16372,10359,10344,20700,13708,13548,27252,2191,3383,5569,2845,4112,6952,3445,4810,8257,1479,1597,3076,1529,1962,3489,595,308,903,4880,4981,9859,6107,6099,12205,7624,7640,15262,257,231,489,288,254,532,347,307,655,253,238,491,332,320,649,440,482,922,5390,5453,10842,6724,6668,13391,8414,8422,16840,111223,114177,225393,113514,115428,228950,121367,123770,245132,15778,17021,32796,16290,18265,34555,18637,21372,40013,123641,127784,251426,125973,129665,255638,134743,139175,273917,3925,4502,8430,4455,5544,9999,5528,6940,12470,120796,125214,246014,124427,128495,252919,133968,138884,272855
