SA4_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
310,11825,673,39,12540,154,45,0,14,211,29,4,40,247,23,0,276,235,67,8,16,318,26,6,34,351,31,6,384,389,111,8,24,533,58,16,71,603,55,6,661,9997,1605,361,195,12159,208,61,270,12428,731,42,13203,3063,673,174,119,4027,157,49,207,4229,936,19,5182,27,12,4,44,84,0,0,0,82,7,91,177,13085,2290,534,351,16267,365,112,477,16741,1671,157,18565,2853,372,118,14,3357,49,19,71,3421,251,10,3679,2467,443,75,28,3012,43,9,54,3067,176,9,3249,356,68,63,3,493,6,0,5,500,46,0,545,33,4,3,52,94,0,0,5,100,13,4,115,5706,893,265,100,6962,100,33,130,7095,475,22,7588,76,23,3,8,109,18,3,22,131,22,0,154,130,20,0,7,157,19,8,25,181,20,0,198,199,48,13,13,265,35,8,43,311,42,0,352,5907,938,274,110,7225,140,37,173,7399,516,23,7944,1381,314,82,69
311,11270,592,60,11917,136,27,3,10,180,41,3,45,226,27,0,253,205,57,9,6,275,22,15,42,316,23,0,339,341,81,14,19,460,65,17,85,547,46,3,588,9488,1520,327,169,11507,253,52,308,11810,641,58,12507,3072,798,134,156,4160,202,57,258,4418,892,27,5333,34,3,0,34,78,5,0,5,77,5,91,178,12599,2323,464,365,15742,457,106,567,16310,1536,183,18027,2769,346,83,28,3232,56,14,68,3300,213,4,3520,2485,511,69,30,3093,46,8,56,3149,162,4,3318,299,69,42,9,421,7,0,7,433,26,4,460,24,3,0,44,72,0,0,6,70,5,12,90,5582,932,198,108,6820,115,24,133,6956,411,22,7391,74,23,3,4,106,18,4,25,130,12,0,141,110,24,6,4,145,19,11,30,177,24,4,204,187,47,5,5,254,45,11,53,306,39,4,343,5766,981,207,116,7073,154,34,187,7259,445,26,7730,1586,377,82,54
312,5878,143,24,6044,32,9,0,0,41,7,0,7,44,9,0,55,84,11,6,9,102,3,0,4,107,3,0,111,111,20,7,9,142,11,0,10,149,15,0,163,5279,394,166,118,5960,59,9,69,6034,153,24,6203,1068,95,43,59,1267,24,14,40,1309,125,4,1436,12,0,0,10,23,0,0,0,23,0,13,40,6361,492,212,187,7253,84,29,113,7367,275,42,7683,1538,117,37,17,1714,20,5,19,1738,55,3,1796,1736,155,48,23,1953,16,6,19,1967,57,3,2027,51,13,12,0,75,0,0,0,78,6,0,79,8,0,0,24,34,0,0,0,34,3,0,38,3333,283,100,63,3774,33,9,42,3820,115,12,3946,16,5,0,0,22,4,0,4,24,0,0,26,43,5,0,0,51,3,0,3,53,0,0,55,62,6,0,0,73,9,0,9,81,0,0,81,3398,287,100,62,3849,42,9,50,3898,118,12,4025,488,50,20,18
313,7091,377,24,7491,58,18,0,0,78,9,6,10,87,15,0,104,131,17,0,6,160,4,0,6,165,12,0,175,191,34,0,6,234,17,9,18,253,29,0,283,5948,942,242,86,7224,85,36,123,7348,403,24,7773,1532,293,109,66,1993,64,19,84,2080,456,19,2558,14,0,0,12,29,0,0,0,29,8,43,82,7497,1233,351,164,9243,153,54,207,9454,873,86,10412,1723,227,65,12,2030,29,13,42,2071,150,8,2219,1804,317,72,22,2210,27,9,35,2245,131,7,2384,243,40,37,0,324,0,0,0,325,26,0,352,16,0,0,33,52,0,0,0,52,4,8,69,3785,585,171,70,4619,57,23,85,4697,308,24,5028,26,5,0,0,30,7,3,11,42,6,0,46,63,10,4,3,78,3,0,7,84,3,0,89,89,14,4,6,114,12,0,13,127,8,0,135,3872,601,174,75,4725,65,25,95,4823,317,24,5166,845,166,47,29
314,9145,375,13,9536,87,13,3,0,104,12,0,12,119,16,0,137,182,19,0,4,208,7,0,7,209,7,4,223,265,35,10,4,315,19,0,19,328,25,4,355,7904,1029,283,110,9326,121,24,141,9476,404,14,9889,1748,237,78,25,2089,38,5,42,2133,177,5,2314,11,5,0,18,34,0,0,0,34,7,28,67,9666,1270,360,151,11455,160,26,185,11641,587,49,12273,2291,262,70,8,2634,34,4,40,2673,131,5,2806,2265,343,71,15,2687,24,6,22,2711,79,0,2792,248,35,34,0,326,7,0,7,334,14,0,348,10,0,0,24,34,3,0,3,34,8,5,45,4815,644,177,46,5680,63,9,72,5751,238,15,5992,53,7,0,0,58,5,0,5,65,11,0,81,75,13,0,3,92,0,0,0,89,10,0,99,125,19,0,3,152,9,0,9,157,22,0,181,4940,661,177,49,5827,75,9,80,5905,253,15,6176,850,114,43,13
315,2349,149,10,2514,14,4,0,0,19,24,0,27,48,15,0,61,16,0,0,0,15,5,3,9,27,8,0,32,29,4,0,0,33,32,7,33,65,20,0,91,2009,228,59,61,2354,53,13,64,2424,169,11,2604,447,90,18,31,586,37,11,41,628,369,6,999,9,0,0,5,14,0,0,0,14,0,50,64,2468,320,80,95,2955,87,22,105,3068,542,66,3670,615,42,17,7,681,7,4,3,685,39,0,731,378,78,15,7,476,5,3,6,483,44,0,530,28,11,9,0,39,0,0,0,39,0,0,40,3,4,0,19,24,0,0,0,25,3,0,33,1017,129,41,29,1222,7,3,17,1235,90,7,1335,13,3,0,0,16,18,0,19,32,4,0,41,7,0,0,0,7,0,3,5,10,3,0,11,21,3,0,0,26,17,0,24,45,12,0,54,1040,137,41,32,1247,25,6,36,1278,99,4,1391,197,43,5,14
316,12713,500,31,13239,59,13,0,0,73,9,0,9,80,21,5,106,200,32,4,6,248,16,4,20,270,21,0,299,261,50,13,6,326,23,4,24,355,46,5,403,10149,2040,509,177,12879,137,53,187,13068,543,29,13644,2026,359,111,49,2539,52,24,74,2616,349,12,2973,29,4,4,12,50,6,0,6,54,6,62,123,12207,2403,624,238,15469,190,78,267,15738,903,107,16744,2576,456,103,15,3158,49,10,57,3215,176,6,3402,3483,777,137,29,4435,36,21,52,4488,204,3,4699,360,109,75,7,548,5,4,11,565,15,0,577,41,9,3,51,94,0,0,0,94,4,13,110,6461,1353,320,107,8238,92,34,125,8359,405,27,8790,30,11,0,0,45,7,0,10,55,8,0,59,113,21,3,3,144,12,3,13,158,10,0,161,141,34,3,3,187,19,3,22,207,16,0,226,6599,1390,326,110,8419,108,42,148,8570,419,29,9012,1020,208,66,28
317,5155,185,5,5350,34,9,0,4,50,9,3,14,62,8,0,64,87,12,0,4,101,4,3,8,109,4,0,110,120,17,0,3,142,21,4,25,171,10,0,181,4414,654,115,66,5241,69,11,83,5320,196,5,5526,1038,214,47,32,1324,46,38,81,1404,348,3,1758,3,5,0,4,16,0,0,0,16,7,18,41,5452,871,161,104,6579,113,50,163,6742,551,30,7329,1269,154,18,7,1448,20,0,22,1467,52,0,1520,1512,198,37,10,1757,18,3,23,1779,65,0,1843,76,9,8,0,94,0,0,0,99,7,0,103,23,0,0,15,30,0,0,0,30,0,6,39,2880,361,67,27,3334,36,4,39,3375,122,3,3502,22,3,0,0,27,10,0,10,36,3,0,35,40,10,0,0,52,3,4,7,55,0,0,56,58,11,3,3,75,7,4,16,92,5,0,95,2942,373,68,27,3409,49,7,57,3467,126,3,3598,508,102,20,21
318,7115,372,14,7505,40,6,0,3,51,13,0,13,65,15,0,78,71,13,0,6,89,15,4,20,106,11,0,121,117,22,0,6,141,27,8,33,171,25,0,198,6211,700,161,95,7165,94,31,123,7289,395,19,7705,1102,171,40,31,1344,58,16,76,1422,351,8,1774,16,0,3,7,27,0,0,0,27,5,23,58,7330,874,200,135,8544,152,47,196,8737,752,49,9535,1996,182,36,13,2230,21,6,32,2256,128,3,2390,1696,191,39,19,1946,31,10,36,1978,98,0,2077,78,15,17,0,108,3,0,3,107,9,0,124,20,5,0,20,40,0,0,0,44,12,4,53,3795,389,87,54,4328,56,16,74,4394,245,10,4646,24,0,0,0,27,7,3,8,37,11,0,43,45,6,0,4,46,8,0,13,56,6,0,64,60,6,5,5,69,18,3,23,94,11,0,107,3859,387,88,55,4397,71,22,91,4485,259,8,4759,510,75,19,17
319,6756,494,17,7268,40,10,0,4,51,25,6,27,83,18,0,97,86,19,5,7,119,8,3,16,134,6,0,138,123,30,5,10,172,37,10,41,217,26,0,239,5501,965,207,118,6794,129,45,179,6970,523,17,7510,1377,302,65,65,1811,93,23,115,1919,693,8,2622,11,5,0,14,31,4,0,4,30,8,49,85,6889,1270,270,201,8633,227,65,291,8923,1220,73,10214,1727,265,40,16,2046,21,4,30,2072,159,5,2241,1812,374,61,26,2272,19,13,34,2304,223,0,2528,80,24,25,0,126,0,3,3,129,21,0,152,17,3,0,45,64,0,0,0,69,17,5,86,3634,661,130,85,4516,47,20,64,4583,421,10,5006,30,6,0,0,43,21,0,22,59,19,0,81,49,15,0,5,71,4,3,4,78,5,0,83,77,21,0,8,112,21,6,30,142,28,0,169,3713,679,133,91,4622,64,29,99,4719,445,10,5175,677,175,47,36
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,10784,362,24,11173,100,17,0,0,120,11,0,17,142,10,0,146,208,35,5,4,250,12,0,8,262,8,0,268,310,54,0,4,371,23,4,25,397,15,0,417,9340,1457,149,83,11028,124,31,157,11184,378,25,11585,1560,266,46,38,1905,35,19,51,1955,214,3,2174,12,0,0,10,21,0,0,0,21,0,25,49,10911,1718,198,127,12952,159,53,213,13160,595,55,13812,2584,400,38,13,3035,34,6,45,3081,122,6,3207,3010,445,37,23,3518,23,5,35,3553,109,5,3670,96,23,19,0,137,0,0,0,137,3,3,141,23,0,0,24,42,0,0,0,45,0,0,45,5711,872,98,57,6735,63,15,81,6817,236,11,7063,61,9,0,0,67,9,0,9,73,0,0,78,82,11,7,0,100,7,3,8,106,3,0,108,138,22,7,0,163,11,3,11,184,5,0,189,5849,890,100,59,6902,72,16,92,6995,238,12,7249,775,149,15,17
402,13871,565,36,14473,124,41,0,7,175,41,0,42,219,31,0,247,266,65,4,12,344,31,12,47,392,31,0,419,386,107,9,13,521,75,17,88,603,55,4,670,11769,1956,280,154,14159,242,77,322,14474,627,45,15140,3460,976,110,114,4658,219,73,288,4948,1246,26,6223,33,9,0,25,69,0,0,0,69,11,66,151,15261,2946,388,292,18882,464,145,613,19488,1885,139,21512,2760,389,62,16,3218,48,13,63,3283,175,9,3463,3427,618,70,38,4157,54,14,74,4227,171,7,4405,145,25,31,0,206,3,3,3,204,15,0,218,19,3,3,36,60,0,0,0,62,9,10,76,6349,1036,159,90,7637,111,28,143,7775,360,21,8165,75,28,0,0,107,23,0,25,131,15,0,145,114,41,4,0,163,17,12,31,192,18,0,212,188,71,3,3,265,46,11,54,321,33,0,351,6538,1110,166,95,7900,155,47,195,8100,392,26,8514,1610,481,61,56
403,12623,360,13,13004,59,17,0,0,78,16,0,18,93,5,0,104,205,23,4,0,233,4,5,8,247,14,0,256,266,42,4,0,314,17,4,25,335,19,0,357,10758,1668,242,95,12763,150,51,199,12961,383,13,13354,1813,340,60,31,2245,59,24,89,2330,415,7,2750,22,7,0,8,37,0,0,0,37,0,31,68,12586,2014,304,139,15049,212,77,285,15329,799,53,16178,2485,365,30,13,2895,44,8,56,2956,138,0,3093,3585,521,60,16,4179,29,16,42,4228,119,5,4348,117,22,28,0,167,0,0,0,168,10,0,178,15,10,5,17,40,0,0,0,43,0,3,49,6198,919,119,52,7288,76,26,99,7390,264,11,7664,38,3,0,0,47,15,0,15,55,6,0,61,97,11,0,0,113,14,5,14,131,4,0,131,130,16,0,0,159,26,5,27,184,9,0,196,6330,938,122,54,7446,100,29,134,7576,274,11,7860,919,148,30,9
404,6939,229,17,7189,55,18,0,0,71,13,0,13,82,0,0,89,102,28,4,0,138,8,4,14,153,13,0,169,156,48,4,4,212,20,4,26,236,15,0,254,5885,992,118,52,7046,100,27,125,7174,252,17,7445,1082,286,32,28,1428,47,9,55,1484,267,5,1752,14,6,0,14,26,0,0,0,26,0,19,46,6979,1275,148,93,8502,144,40,187,8688,512,44,9240,1402,227,14,8,1658,17,9,27,1682,62,0,1750,1738,304,31,7,2087,16,5,20,2104,66,6,2175,75,14,7,0,98,9,0,9,103,9,0,115,16,0,3,16,33,0,0,0,33,3,4,41,3235,558,57,32,3874,40,13,51,3927,142,5,4080,27,8,0,0,37,8,0,8,45,0,0,40,49,10,0,4,57,8,0,7,70,7,0,68,75,15,0,3,95,12,0,15,108,0,0,116,3310,571,57,37,3969,53,16,66,4036,147,5,4192,488,130,16,9
405,3251,129,19,3398,6,6,0,0,9,7,3,9,18,0,0,18,37,4,0,0,39,7,0,12,50,10,0,53,43,6,0,0,51,10,6,16,64,7,0,76,2863,305,58,36,3270,32,23,49,3320,139,19,3469,547,113,23,34,719,24,9,29,753,185,4,944,9,0,0,4,13,0,0,0,13,3,13,27,3418,416,82,82,4002,51,28,80,4083,329,28,4441,729,77,14,0,827,0,0,0,825,38,0,862,1093,137,27,11,1270,13,4,15,1287,61,0,1345,35,6,12,0,56,0,0,0,56,4,0,63,5,3,0,16,34,0,0,0,29,8,0,38,1869,232,51,31,2183,12,5,16,2201,107,4,2308,6,0,0,0,11,0,0,6,14,0,0,18,14,5,5,0,27,3,0,5,25,0,0,33,20,10,5,0,31,4,4,3,42,3,0,46,1888,240,52,36,2217,14,9,22,2238,115,4,2354,273,44,11,10
406,2444,89,6,2542,13,6,0,0,20,4,7,7,29,3,0,35,27,0,0,0,27,6,0,8,34,6,4,34,33,6,0,0,44,8,3,18,58,8,0,70,2101,235,86,38,2471,24,9,33,2502,98,9,2611,383,73,15,17,486,26,4,36,521,181,0,705,6,0,0,4,6,0,0,0,6,0,21,20,2487,306,100,54,2959,49,18,65,3025,280,28,3335,545,56,11,4,621,3,0,3,619,27,0,643,693,95,22,19,823,9,0,13,839,35,4,878,22,8,3,0,38,0,0,0,37,4,0,39,12,0,0,10,22,0,0,0,22,0,0,26,1273,158,41,33,1503,12,9,19,1518,61,8,1590,3,0,0,0,9,3,0,3,11,3,0,16,11,0,0,0,17,7,3,8,26,4,0,27,20,7,0,0,19,8,3,14,37,8,5,45,1287,159,38,33,1526,25,8,28,1555,69,9,1630,169,26,0,10
407,5261,240,7,5504,20,4,0,0,25,9,0,9,34,9,0,38,61,7,0,6,81,5,9,7,87,3,0,85,83,7,0,4,106,7,9,17,118,7,0,128,4477,599,125,82,5289,56,36,91,5378,243,7,5634,987,190,27,58,1260,33,18,49,1310,237,4,1555,6,0,0,4,9,0,0,0,9,0,15,29,5468,796,157,144,6559,91,53,137,6700,484,28,7209,1151,130,11,13,1310,13,8,18,1328,71,0,1396,1711,240,41,22,2013,30,6,31,2046,89,0,2136,36,23,31,3,86,3,0,3,90,4,0,95,11,5,3,17,37,0,0,0,36,0,6,45,2911,394,91,51,3451,46,13,59,3506,164,6,3674,9,6,0,0,17,5,3,3,25,0,0,20,39,11,0,0,50,3,3,6,56,3,0,60,50,15,0,0,66,6,3,8,76,8,0,85,2963,403,91,58,3512,47,20,68,3584,173,6,3759,432,94,9,22
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,5785,208,11,6002,15,7,0,0,25,16,0,16,40,3,0,37,104,13,6,0,125,5,0,5,133,3,0,135,121,17,10,0,150,16,0,20,171,9,0,180,4970,583,249,79,5888,48,14,64,5950,218,11,6182,1284,157,76,61,1576,54,11,64,1639,196,0,1837,6,7,0,9,13,0,0,0,13,4,33,52,6266,739,330,145,7485,101,21,124,7607,417,50,8072,1144,158,29,12,1338,12,5,17,1356,46,0,1406,1977,248,102,28,2355,23,5,23,2381,89,0,2470,67,9,19,3,99,0,0,0,103,5,0,103,14,3,0,24,41,0,0,0,41,0,3,48,3208,412,145,64,3835,33,9,49,3877,146,10,4027,16,3,0,0,16,4,0,4,26,4,0,27,46,6,0,0,55,0,0,6,65,5,0,63,66,9,0,0,76,10,0,16,86,3,0,93,3273,422,146,64,3905,43,17,59,3968,145,10,4121,555,88,39,21
502,2329,100,3,2430,12,5,0,3,25,3,0,9,32,4,0,33,47,7,3,3,62,6,0,9,68,0,0,69,60,12,3,6,84,14,3,15,101,6,0,101,1989,217,111,53,2370,36,9,54,2423,108,3,2534,707,108,45,39,894,17,6,23,916,120,3,1042,3,0,0,4,11,0,0,0,11,0,17,27,2702,329,155,96,3279,58,15,74,3355,221,26,3604,547,70,23,3,645,7,0,12,653,38,0,697,775,91,33,12,916,12,4,13,927,33,6,963,36,3,12,0,45,6,0,6,53,3,0,53,6,0,0,11,10,0,0,0,10,5,0,13,1362,164,64,25,1618,25,4,33,1644,80,6,1729,18,4,0,0,24,0,0,0,26,0,0,27,29,3,0,4,37,3,5,4,39,0,0,39,47,4,0,3,60,8,5,7,68,0,0,68,1406,172,64,30,1675,31,3,36,1717,82,6,1797,326,52,29,17
503,5506,162,6,5666,52,4,0,0,52,8,0,8,57,3,0,63,138,8,3,0,148,3,0,4,154,4,0,160,187,11,3,0,204,13,0,11,216,7,0,223,4995,527,83,27,5640,70,13,79,5725,170,6,5894,1245,128,23,11,1400,16,0,19,1414,109,0,1522,3,3,0,9,19,0,0,0,19,0,13,36,6247,663,110,45,7059,81,14,96,7157,273,19,7449,1313,162,23,0,1496,14,7,26,1527,71,0,1594,1750,199,14,0,1964,23,0,26,1989,26,0,2015,41,4,3,0,49,0,0,0,49,3,0,56,16,0,0,7,24,0,0,0,20,0,7,32,3112,371,36,9,3530,44,12,52,3585,98,12,3695,28,6,0,0,32,6,0,7,37,5,0,43,72,6,0,0,72,6,0,6,82,7,0,86,97,3,0,0,101,13,0,14,118,7,0,127,3210,374,36,9,3632,55,12,68,3703,105,12,3820,731,54,10,0
