SA4_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
310,165,297,266,248,288,73,35,1376,56,99,82,52,62,15,7,365,10,18,15,14,20,7,4,89,20,19,13,6,13,3,0,79,252,433,373,326,374,97,42,1903,14,31,28,23,24,3,0,119,5,32,14,10,5,4,0,67,22,57,38,30,25,10,0,189,273,493,416,355,403,107,46,2097,97,198,137,130,112,25,11,712,11,17,16,3,3,3,0,51,379,704,569,495,522,134,60,2858,500,1144,892,731,949,263,111,4588,796,1423,901,655,738,180,68,4773,249,270,171,118,141,48,16,1013,64,83,43,40,34,4,5,280,1612,2928,2009,1542,1860,501,200,10652,99,219,141,103,91,17,9,677,182,268,114,76,79,17,5,731,277,483,262,178,168,32,10,1409,1890,3411,2269,1719,2030,535,210,12063,2463,2489,1347,888,726,173,113,8192,58,71,49,19,20,0,6,226,4416,5966,3663,2625,2776,707,324,20479,672,1436,1158,977,1237,336,151,5965
311,188,340,283,212,298,66,16,1400,53,103,87,65,60,14,0,384,13,20,10,6,20,5,0,75,12,11,8,12,10,3,4,56,269,469,381,300,389,90,24,1912,33,41,30,25,29,5,0,161,12,29,15,12,9,4,0,80,47,66,45,38,35,8,0,240,315,536,423,334,419,96,30,2154,102,184,135,109,114,13,11,672,20,21,13,12,4,0,0,74,437,747,578,457,538,112,36,2898,487,980,780,627,803,208,104,3988,733,1245,956,624,702,165,66,4486,235,265,170,126,113,37,22,965,67,98,56,24,25,6,0,286,1529,2593,1962,1407,1640,410,190,9726,116,197,114,91,88,17,6,634,172,267,117,93,82,15,10,763,292,465,231,182,172,33,16,1397,1819,3057,2192,1590,1814,444,205,11129,2632,2408,1321,840,843,178,103,8322,82,84,41,31,9,0,0,254,4529,5546,3548,2466,2669,625,311,19694,675,1323,1063,845,1097,272,127,5393
312,87,189,152,131,177,19,5,764,8,30,33,14,18,3,0,102,5,17,5,0,3,0,0,33,4,8,4,3,4,0,0,30,109,242,197,150,204,26,8,928,13,24,22,17,9,0,0,86,4,6,6,3,0,0,0,28,19,36,28,18,13,0,0,112,121,273,228,162,213,26,8,1034,36,65,40,25,19,5,0,190,3,0,0,0,4,0,0,8,165,345,265,198,233,32,11,1239,171,449,378,303,386,32,15,1740,333,631,457,256,286,21,0,1992,41,42,17,15,15,3,0,137,17,37,19,10,4,0,0,85,569,1159,871,581,700,60,22,3958,25,57,37,19,9,0,0,151,45,74,44,19,26,0,0,204,74,128,81,35,31,0,0,359,640,1283,953,618,729,59,17,4316,689,567,305,194,151,9,0,1916,7,20,12,9,3,0,0,53,1335,1875,1262,829,884,76,22,6284,258,641,533,432,567,55,23,2510
313,95,190,160,143,213,49,16,875,33,69,50,31,39,9,3,244,6,11,12,7,7,5,4,51,8,16,5,5,3,0,0,32,141,284,234,192,270,64,21,1202,14,20,12,17,8,3,0,84,5,15,14,3,6,0,0,40,18,36,23,21,10,3,5,123,158,320,259,214,281,66,24,1325,65,139,108,80,87,23,8,505,4,10,7,7,3,0,0,26,231,470,370,293,366,92,38,1856,295,591,556,449,619,161,73,2746,500,1047,724,497,550,108,41,3464,173,196,124,63,98,24,9,683,28,51,31,15,15,6,0,153,1002,1882,1423,1025,1291,306,125,7053,60,115,88,55,60,6,0,380,123,163,76,52,62,11,0,488,188,281,164,100,124,13,0,871,1183,2157,1591,1127,1416,318,133,7923,1582,1562,806,596,493,65,31,5122,23,29,17,9,8,0,0,90,2785,3749,2417,1731,1910,383,162,13145,396,777,716,595,832,216,91,3621
314,97,228,169,130,207,56,26,914,25,68,53,39,38,13,0,231,3,13,10,0,6,7,0,45,7,7,0,0,9,0,0,20,129,311,234,172,254,82,29,1214,4,10,15,4,10,0,0,50,4,4,0,0,0,0,0,13,12,18,16,4,10,0,0,56,136,323,250,178,267,80,29,1269,29,74,52,40,56,12,5,259,4,8,4,4,0,0,0,13,172,404,307,219,317,87,36,1546,285,680,539,394,575,202,86,2762,357,708,471,324,415,122,52,2445,109,150,97,61,84,26,9,526,22,22,14,9,18,3,0,100,771,1560,1122,797,1089,354,150,5835,28,65,28,14,23,3,0,159,67,86,53,24,25,0,5,257,90,150,81,38,46,7,4,418,862,1709,1202,835,1135,364,152,6256,778,798,439,309,273,68,27,2702,11,15,12,7,0,4,0,56,1653,2517,1665,1156,1407,430,182,9010,378,907,709,521,779,262,114,3678
315,38,63,58,54,53,4,0,272,8,9,15,5,4,0,0,44,0,0,7,0,6,0,0,12,3,10,8,8,0,0,0,26,57,90,89,68,62,4,0,359,11,14,5,0,3,0,0,30,8,5,3,0,0,0,0,21,20,18,11,5,3,0,0,52,69,103,97,68,62,4,0,409,42,73,33,17,13,0,0,184,6,7,10,0,0,0,0,24,124,186,139,89,75,3,0,620,144,329,221,145,147,7,5,1000,127,240,167,77,63,3,0,674,24,28,10,10,8,0,0,77,21,21,9,14,5,0,0,79,319,614,405,242,225,14,5,1820,36,84,31,15,12,0,0,186,37,39,19,11,9,0,0,112,74,125,55,21,22,0,0,295,387,740,458,267,245,17,5,2122,746,631,313,156,94,0,4,1949,33,30,14,12,0,0,0,92,1174,1400,787,438,340,18,4,4162,183,398,281,193,200,11,0,1271
316,111,268,244,194,304,53,37,1212,40,96,84,74,88,18,15,415,12,26,15,10,18,9,5,97,6,21,16,4,5,7,0,55,167,405,357,283,418,80,60,1773,6,17,24,16,13,3,0,76,5,10,10,10,0,0,0,32,15,24,30,22,17,3,0,107,180,432,390,304,434,84,61,1878,35,83,90,64,91,15,11,388,6,7,7,12,0,0,0,26,220,515,482,377,520,97,73,2297,233,659,671,555,881,209,98,3308,643,1354,1042,666,856,176,68,4798,154,237,180,129,166,39,10,909,28,39,33,22,18,4,3,154,1053,2291,1919,1381,1924,422,184,9172,17,78,57,26,34,12,0,220,74,137,66,58,55,10,3,401,93,212,121,93,85,21,3,626,1147,2506,2040,1464,2010,439,185,9797,853,1022,621,465,454,105,38,3555,28,31,23,4,3,3,0,106,2022,3557,2690,1939,2467,552,220,13453,343,930,918,750,1182,264,139,4519
317,62,126,93,92,118,30,9,526,9,37,49,28,19,0,6,153,3,10,10,5,6,0,0,32,0,3,0,0,0,0,0,12,77,181,150,129,150,31,9,723,0,12,8,0,12,0,0,24,0,9,8,5,8,0,0,27,5,17,11,4,10,0,0,57,82,198,163,140,157,37,9,781,36,57,41,39,45,9,5,233,3,8,0,4,3,0,0,18,120,254,212,178,207,46,12,1025,173,430,373,329,411,88,40,1844,338,627,415,312,355,55,22,2122,51,57,38,30,28,10,0,216,10,26,13,15,14,0,0,66,575,1140,834,684,804,150,59,4250,37,64,25,24,30,0,0,177,56,88,58,26,24,3,4,255,89,149,83,52,49,3,4,429,671,1293,919,731,852,154,63,4679,729,663,409,295,256,61,25,2448,20,26,7,14,9,0,0,77,1419,1979,1336,1045,1121,213,89,7205,238,557,462,423,533,116,41,2373
318,102,268,202,154,202,42,11,975,35,68,54,40,40,6,0,243,8,16,8,9,6,0,0,42,9,14,8,6,7,0,0,48,144,363,272,214,253,50,13,1307,9,15,16,19,17,0,0,82,7,13,15,5,4,0,0,44,20,27,37,26,23,0,0,129,164,393,304,238,277,49,13,1441,46,88,82,66,50,15,9,357,6,12,4,7,6,3,0,27,211,486,391,311,332,67,22,1829,327,731,608,490,606,114,58,2933,448,882,577,377,443,107,40,2868,57,68,42,22,42,11,0,252,28,51,27,21,22,5,0,154,855,1726,1252,913,1116,227,104,6202,55,100,47,49,40,4,0,304,83,135,80,51,42,7,3,404,144,235,131,99,81,13,3,706,1003,1960,1385,1013,1200,244,105,6908,1088,1067,547,374,299,57,28,3456,25,46,20,16,5,0,0,112,2114,3073,1955,1400,1503,303,132,10480,423,1000,808,642,812,156,75,3911
319,100,182,175,155,193,23,10,836,43,89,75,57,66,7,3,341,8,4,9,3,10,0,0,35,10,13,9,12,7,0,0,46,160,288,268,228,273,29,16,1259,20,23,30,20,21,0,0,117,5,21,17,15,6,0,0,64,22,42,44,34,33,0,0,180,183,333,310,260,310,32,16,1444,93,199,155,132,132,9,0,726,4,8,10,7,0,0,0,33,282,543,475,401,443,42,16,2197,228,568,548,456,577,64,25,2464,537,1187,849,572,608,74,18,3853,79,81,42,43,46,9,0,308,41,62,33,25,29,10,0,201,885,1902,1477,1096,1255,150,44,6820,58,122,65,59,52,3,0,362,113,184,97,64,53,8,0,522,177,305,160,129,109,9,0,885,1062,2206,1640,1226,1365,164,40,7701,1686,1664,1023,688,540,46,17,5660,35,47,19,21,10,0,0,137,2778,3916,2679,1932,1916,205,59,13496,325,744,719,615,771,89,31,3294
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,69,181,181,136,216,128,67,969,10,47,47,35,57,30,25,245,3,10,8,6,3,6,4,35,4,3,5,4,5,4,0,20,86,236,235,181,279,164,96,1276,8,7,8,9,6,3,0,39,0,8,5,7,6,0,0,19,6,15,15,9,10,3,0,55,93,247,246,187,293,170,93,1333,25,34,42,25,45,23,23,218,4,0,5,3,4,3,0,16,116,283,291,218,343,198,119,1567,149,491,496,393,593,346,222,2688,299,683,505,390,524,225,125,2750,60,28,31,20,33,22,15,200,11,20,9,7,12,4,5,62,527,1222,1038,803,1155,596,368,5706,12,35,26,19,28,6,4,125,24,68,49,37,36,13,13,246,33,108,74,53,67,16,10,364,558,1329,1107,860,1221,617,376,6065,415,473,277,230,276,160,87,1918,8,13,10,13,5,0,0,49,978,1812,1399,1102,1507,773,468,8034,223,672,677,527,806,470,291,3662
402,170,338,290,237,330,133,84,1576,41,107,103,67,95,38,21,475,7,17,3,11,12,0,3,55,11,8,13,5,8,7,3,44,220,463,416,317,440,176,111,2143,16,44,36,20,29,11,0,163,7,22,13,19,7,3,3,72,21,76,51,39,38,11,0,233,242,535,461,354,480,188,111,2380,145,216,188,153,154,36,32,924,8,11,4,9,7,3,0,45,398,762,658,523,645,224,138,3349,410,1022,902,656,949,407,223,4564,913,1668,1134,785,886,332,182,5892,154,128,69,41,71,29,9,508,56,68,38,34,25,9,6,238,1525,2892,2143,1514,1932,775,411,11198,74,142,100,76,89,31,17,532,162,293,181,103,108,35,20,905,232,439,282,175,197,63,41,1433,1760,3332,2426,1698,2126,839,460,12633,2585,2453,1377,891,883,326,185,8703,46,45,23,26,10,4,0,156,4389,5827,3828,2608,3021,1177,644,21493,574,1358,1191,888,1282,537,306,6136
403,101,265,258,211,318,129,52,1338,30,105,77,69,79,36,25,419,6,12,7,8,15,4,0,50,4,3,4,4,6,0,0,26,146,388,352,293,412,165,78,1836,12,16,9,7,10,3,0,61,0,12,11,10,7,0,0,34,10,23,24,13,15,3,6,101,154,414,375,304,438,169,82,1933,50,130,74,88,91,22,33,489,3,3,0,0,0,0,0,9,207,542,450,389,528,194,112,2428,207,661,584,496,740,362,218,3272,558,1300,947,610,734,266,135,4547,86,75,47,44,46,21,16,330,19,24,25,8,7,3,0,91,872,2057,1600,1157,1531,651,376,8250,27,55,42,24,43,16,4,202,63,129,86,42,43,9,9,389,88,187,123,70,90,26,11,592,961,2241,1729,1229,1615,677,382,8839,1000,1126,658,439,465,152,83,3919,8,13,23,15,8,0,0,78,1969,3389,2409,1679,2094,834,468,12833,314,925,845,711,1059,489,278,4618
404,59,156,149,96,135,48,53,700,14,45,26,29,43,19,9,186,0,0,0,4,6,0,0,23,8,7,3,4,3,0,0,27,86,203,187,133,195,77,67,945,9,11,10,3,9,3,4,49,3,8,0,0,3,0,0,25,10,20,9,6,15,4,4,67,94,227,201,139,210,84,70,1010,38,55,46,53,53,24,27,296,0,0,9,7,0,0,0,11,138,279,246,191,262,108,102,1322,144,423,362,328,478,221,164,2123,329,585,425,284,369,182,103,2273,46,33,32,16,26,10,9,176,16,24,9,13,13,0,3,79,539,1073,836,638,874,420,274,4653,24,42,21,20,23,18,9,155,41,70,48,23,41,13,4,242,62,117,71,42,60,28,11,397,597,1185,907,679,938,449,285,5046,668,650,423,342,308,116,101,2609,15,17,12,9,4,7,0,66,1285,1851,1338,1028,1255,567,391,7722,208,583,514,420,612,276,218,2823
405,29,79,44,69,72,17,6,314,8,20,21,6,16,0,0,75,0,11,3,8,5,0,0,17,0,0,0,0,6,0,0,7,38,112,68,85,98,19,6,421,0,5,4,7,6,0,0,27,0,11,4,0,6,0,0,27,4,14,14,6,10,3,0,53,42,129,82,91,104,16,7,477,37,40,37,31,41,8,0,185,0,0,0,4,0,0,0,4,75,168,118,122,143,23,9,668,44,156,135,122,175,30,9,670,172,380,267,206,216,35,8,1283,32,28,18,18,14,0,0,103,4,13,0,3,0,0,0,31,257,574,420,346,410,65,16,2097,15,28,20,11,15,0,0,89,22,38,26,10,14,0,0,106,31,63,45,23,27,4,0,194,290,633,462,368,437,68,16,2287,468,439,261,186,163,21,6,1543,15,8,10,4,5,0,0,41,774,1086,739,558,599,90,27,3878,74,235,181,187,251,45,11,990
406,25,45,39,42,59,10,0,216,6,20,20,11,17,0,0,79,0,5,7,4,0,0,0,17,0,0,0,3,6,0,0,6,34,73,69,56,76,14,0,325,7,8,10,5,6,0,0,48,0,8,3,0,6,0,0,12,7,16,17,11,8,0,0,54,39,93,81,62,85,14,0,381,29,64,43,48,25,9,0,212,0,16,9,3,0,0,0,25,70,170,129,113,111,20,0,612,48,157,152,92,151,21,7,625,168,314,207,138,135,17,9,983,22,26,12,11,20,0,0,83,9,14,15,9,9,3,0,50,248,514,378,245,311,38,10,1743,12,31,17,7,12,0,0,86,23,55,24,13,9,0,0,121,36,80,44,24,18,6,0,208,287,599,421,264,332,43,9,1949,525,452,231,156,116,10,3,1493,12,16,12,17,3,0,0,59,824,1064,667,434,454,54,18,3508,72,206,190,133,208,29,4,842
407,45,115,100,106,124,25,0,511,22,53,46,34,25,4,0,189,0,8,8,8,3,0,0,29,7,6,0,3,8,0,0,28,77,176,157,155,164,28,8,764,8,11,12,11,10,0,0,54,0,7,6,6,4,0,0,16,12,15,14,18,17,0,0,79,90,194,167,169,178,30,8,838,46,109,75,44,37,8,3,320,4,5,6,0,0,0,0,13,132,311,253,213,217,42,5,1172,71,261,272,202,301,60,14,1191,340,708,458,316,416,73,20,2333,55,41,30,32,24,0,0,190,12,24,22,10,10,0,5,85,476,1038,783,558,753,142,36,3797,12,57,34,23,23,5,0,148,28,45,27,20,23,3,0,151,39,104,59,41,37,9,6,294,519,1147,844,601,791,151,44,4095,760,661,380,252,244,50,9,2352,15,19,16,4,0,0,0,57,1291,1830,1235,859,1041,198,51,6499,111,372,371,308,433,84,20,1701
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,54,106,134,105,148,14,4,564,26,51,42,25,37,4,0,183,8,9,15,8,8,0,0,42,3,8,0,6,0,0,0,12,88,173,190,142,189,18,4,802,0,7,9,5,4,0,0,23,0,6,3,5,3,0,0,17,3,12,8,8,7,0,0,39,87,184,199,153,198,18,4,841,35,47,43,39,43,8,0,201,0,10,3,3,0,0,0,22,118,240,244,195,244,25,4,1069,95,335,340,286,411,32,6,1505,299,743,569,442,446,38,7,2540,44,25,38,33,29,0,5,167,14,17,19,11,13,0,0,68,455,1120,958,773,890,71,17,4284,17,41,33,24,16,3,0,131,42,94,40,30,22,6,0,222,58,131,70,53,36,6,0,356,512,1249,1033,819,927,79,16,4637,748,696,344,219,203,19,12,2253,5,14,7,7,0,0,0,33,1271,1960,1383,1050,1129,100,26,6919,153,440,472,397,557,43,10,2067
502,33,76,71,70,81,19,15,355,6,28,17,6,22,5,4,92,0,5,4,3,0,0,0,17,0,0,0,0,0,0,0,8,43,113,95,78,106,23,13,472,6,16,7,7,10,0,0,42,0,7,0,4,4,0,0,14,10,22,7,6,15,0,0,62,48,133,103,86,123,23,16,530,33,47,37,33,23,6,4,170,0,0,3,0,0,0,0,10,77,186,142,116,142,33,17,710,74,182,181,148,186,66,33,866,215,498,344,204,219,42,17,1537,23,22,12,10,23,3,0,102,0,8,9,3,4,0,0,32,315,716,548,368,431,112,50,2537,16,38,30,23,15,8,5,135,50,81,51,23,26,0,0,240,69,123,85,45,43,12,7,377,383,833,635,414,475,121,56,2917,603,580,271,198,171,28,11,1872,13,13,10,8,7,0,0,53,999,1433,919,615,650,149,65,4838,102,256,251,211,267,83,42,1219
503,33,93,80,59,103,66,41,470,3,13,26,14,25,17,9,105,0,0,4,0,5,4,4,14,0,0,0,0,0,0,0,6,35,114,107,75,133,82,51,601,0,10,6,6,5,6,3,32,0,0,4,3,3,0,0,11,0,7,12,6,9,6,3,42,36,124,118,84,138,86,54,641,3,12,14,22,16,17,3,78,0,0,0,0,0,0,0,0,40,137,133,102,160,98,60,723,92,257,248,223,328,189,118,1455,125,317,230,177,224,129,72,1270,19,14,13,5,5,4,7,70,3,5,0,7,9,0,3,27,232,594,503,411,567,323,194,2824,0,13,16,10,12,0,9,56,10,35,12,13,27,3,6,98,10,48,29,25,33,3,13,155,243,640,522,433,603,328,208,2980,132,154,120,101,136,78,52,774,6,3,0,0,0,0,7,16,382,802,648,540,741,411,265,3773,123,356,331,278,435,251,159,1925
