SA4_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
310,260,39,72,5,376,4,5,10,381,35,5,420,24,3,0,23,51,0,0,0,54,3,3,59,4524,639,222,46,5433,78,23,101,5536,379,19,5933,64,10,6,7,79,9,4,12,89,21,0,115,76,18,0,4,95,9,3,14,110,17,0,126,135,30,6,8,176,19,9,23,200,37,0,236,4664,666,225,54,5607,97,29,130,5735,414,19,6171,886,222,52,37,1197,39,12,55,1248,433,6,1694,13,0,0,5,15,0,0,0,15,4,17,39,5560,885,281,97,6821,144,46,181,7010,852,40,7902,845,105,20,7,974,18,0,26,1001,85,0,1078,583,117,21,0,725,15,0,19,740,56,0,802,71,11,24,0,114,0,0,0,118,5,0,117,5,0,0,12,17,0,0,0,18,0,0,17,1505,230,66,17,1826,42,5,50,1876,144,4,2021,26,0,0,0,32,0,4,0,34,3,0,38,23,0,0,0,26,6,0,6
311,214,45,28,5,290,0,3,9,296,26,0,321,16,3,0,34,55,0,0,0,55,4,9,65,4473,651,156,69,5349,71,26,89,5439,398,20,5858,77,18,7,0,101,15,0,16,114,3,0,119,71,13,5,0,90,12,4,13,107,13,0,119,146,31,15,0,187,26,6,34,218,17,0,233,4609,682,167,69,5531,95,25,127,5658,414,20,6092,1048,241,52,47,1397,54,12,68,1462,453,10,1926,3,0,0,7,14,0,0,0,14,0,25,44,5666,932,216,124,6938,151,43,192,7129,872,52,8057,777,93,23,3,903,18,4,29,927,56,4,989,499,102,14,4,618,14,0,18,629,60,0,691,68,13,17,0,99,0,0,0,96,8,0,110,6,0,0,19,23,0,0,0,30,0,0,27,1350,216,49,26,1639,34,10,44,1686,121,9,1815,14,4,0,0,18,3,0,4,28,5,0,27,18,5,0,0,19,4,0,3
312,50,9,12,0,61,0,0,0,61,4,0,63,5,0,0,15,28,0,0,0,28,0,0,27,2459,197,96,50,2802,29,7,37,2837,91,3,2930,10,0,0,0,15,0,0,0,15,4,0,18,31,4,0,0,36,4,0,4,36,0,0,36,41,3,0,0,49,4,0,4,47,4,0,52,2497,205,102,50,2850,28,7,37,2886,94,3,2985,282,42,16,23,363,3,0,9,365,38,0,406,6,0,0,0,6,0,0,0,6,0,7,11,2786,243,113,75,3220,33,10,41,3260,136,9,3404,175,10,8,0,191,0,0,0,193,4,0,197,132,11,0,0,147,0,0,0,145,6,0,152,3,0,5,0,10,0,0,0,10,0,0,10,0,0,0,0,5,0,0,0,5,0,0,5,310,22,14,3,351,0,0,4,354,13,0,363,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
313,177,35,41,3,252,7,0,4,259,22,0,280,9,0,3,22,37,0,0,0,42,5,0,45,3107,451,171,51,3777,46,21,63,3841,242,9,4091,29,7,0,0,37,12,0,12,46,3,0,54,51,11,0,0,63,0,5,3,66,8,0,68,79,15,8,0,105,8,5,7,115,10,0,123,3182,470,178,53,3880,58,17,72,3954,254,9,4215,541,102,29,20,693,27,8,37,731,192,9,926,5,0,0,3,12,0,0,0,12,0,11,29,3729,572,207,70,4584,81,26,109,4693,448,27,5165,432,57,20,7,506,7,5,12,518,28,0,544,366,62,18,4,443,4,4,9,456,38,0,497,38,16,9,0,59,0,0,0,63,3,0,63,7,0,0,5,8,0,0,0,8,0,0,8,834,130,51,9,1019,19,3,23,1038,74,3,1113,13,4,0,0,16,0,0,0,20,0,0,20,7,0,0,0,12,0,0,0
314,211,43,29,3,288,15,0,15,296,18,0,310,14,8,0,19,37,0,0,0,42,0,3,42,3971,511,140,32,4655,80,8,90,4746,226,3,4975,34,8,0,0,41,4,0,7,43,3,0,47,68,6,3,0,76,0,0,0,76,0,3,81,93,17,3,0,115,9,0,4,121,3,3,129,4068,527,144,37,4771,82,8,93,4870,229,7,5106,567,64,25,8,670,9,7,13,681,85,5,771,8,3,0,0,11,0,0,0,11,3,7,16,4642,590,168,48,5453,96,18,110,5559,318,18,5890,755,92,23,0,874,15,3,20,898,60,0,958,605,105,25,5,735,8,8,13,742,41,0,785,78,14,22,0,115,0,0,0,119,8,0,124,3,3,0,6,10,0,0,0,10,0,0,10,1439,213,74,11,1738,25,12,31,1769,108,5,1879,10,0,0,0,11,0,0,0,11,3,0,15,12,0,0,0,17,3,0,3
315,18,0,10,0,25,0,0,0,24,4,0,25,0,0,0,15,21,0,0,0,21,0,0,21,641,59,22,26,745,4,4,8,750,34,0,788,5,0,0,0,5,3,0,3,15,0,0,12,6,0,0,0,6,0,0,3,13,0,0,11,10,0,0,0,10,8,0,12,21,3,0,22,650,59,22,26,758,10,7,21,779,36,0,816,78,25,4,3,113,3,0,8,118,80,0,200,5,0,0,0,5,0,0,0,5,0,8,13,732,82,26,29,874,16,12,29,903,119,12,1026,44,0,0,0,48,0,0,0,50,0,0,50,19,0,0,0,24,0,0,0,24,0,0,24,0,0,3,0,5,0,0,0,5,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,69,3,3,4,77,0,0,0,79,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,258,64,65,3,391,8,0,7,394,29,0,428,20,10,0,27,59,0,0,0,59,3,3,63,5359,1058,301,64,6793,59,39,100,6894,394,10,7300,33,8,0,0,45,7,0,6,53,5,0,60,74,14,7,0,90,3,5,3,99,8,0,107,103,24,7,0,132,10,4,12,148,15,0,165,5464,1081,310,71,6929,72,39,116,7044,408,10,7465,672,126,46,24,868,17,5,21,891,208,4,1104,7,3,0,4,20,0,0,0,20,0,6,30,6147,1211,360,95,7818,91,45,137,7953,619,22,8595,664,100,24,3,791,4,0,10,797,58,0,862,602,169,31,6,805,10,0,10,815,60,0,875,61,18,20,3,107,4,0,4,103,12,0,120,4,0,0,7,12,0,0,0,12,0,0,11,1328,294,73,18,1714,16,3,23,1733,129,0,1866,8,0,0,0,13,0,0,0,9,5,0,16,19,0,0,0,23,0,0,0
317,47,14,15,5,76,0,0,0,76,3,0,81,13,5,0,13,20,0,0,0,20,0,0,24,2441,290,56,28,2811,28,5,37,2846,130,4,2980,19,3,0,0,24,10,0,10,28,3,0,33,32,10,0,0,39,5,0,6,46,5,0,51,48,11,0,0,65,11,0,14,75,11,0,86,2490,299,56,31,2871,38,11,51,2924,143,4,3065,330,68,14,15,425,21,7,29,449,178,0,633,0,0,0,0,0,0,0,0,0,0,3,4,2821,372,68,42,3302,57,18,74,3374,321,9,3704,250,29,5,0,279,0,0,0,281,18,0,301,185,32,3,0,221,3,0,3,221,11,0,235,3,0,6,0,8,0,0,0,8,0,0,8,4,0,0,0,4,0,0,0,3,0,0,6,436,64,11,0,516,3,0,3,523,24,0,550,8,0,0,0,8,0,0,0,8,0,0,6,4,0,0,0,6,0,0,0
318,42,11,21,0,71,0,0,0,71,7,0,79,8,0,0,19,30,0,0,0,30,0,5,35,3075,321,108,43,3550,38,7,44,3592,227,3,3824,24,6,0,0,26,5,0,5,37,6,0,41,25,3,0,4,33,8,3,6,37,4,0,42,46,8,0,4,56,14,3,19,74,11,0,82,3124,328,104,46,3603,45,15,63,3664,232,7,3905,326,52,18,10,400,19,0,19,417,130,0,548,0,0,0,0,3,0,0,0,3,4,3,13,3452,382,121,56,4009,64,14,79,4088,368,10,4468,397,41,7,3,454,6,0,9,462,42,0,501,280,32,3,0,322,3,6,7,325,18,0,344,15,0,7,0,28,0,0,0,28,4,0,30,5,0,0,5,9,0,0,0,9,0,0,10,695,74,21,12,808,13,3,16,819,61,3,882,4,0,0,0,6,0,0,0,6,0,0,8,0,0,0,0,0,3,5,7
319,49,10,19,0,78,0,3,3,88,23,0,110,16,10,4,48,70,0,0,0,70,13,0,84,3083,540,125,77,3819,55,23,78,3898,341,10,4244,26,4,0,0,33,16,0,14,42,11,0,59,32,11,4,0,46,0,0,6,55,11,0,62,57,17,3,0,84,12,8,21,101,13,0,115,3137,558,127,77,3903,64,29,92,3995,357,3,4365,456,123,34,16,632,26,5,38,667,381,3,1053,4,0,0,0,10,0,0,0,10,4,10,24,3596,680,159,104,4541,95,35,131,4672,743,23,5436,265,35,7,0,309,8,0,8,316,18,0,333,162,42,3,0,208,0,0,4,214,21,0,234,3,0,3,0,11,0,0,0,11,6,0,17,0,0,0,3,4,0,0,0,4,0,0,6,435,76,17,11,535,5,0,10,544,37,0,585,5,0,0,0,5,0,0,0,5,0,0,8,7,0,0,0,7,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,76,7,16,0,102,0,0,0,99,0,0,104,22,3,0,17,48,0,0,0,48,0,0,46,5037,755,99,45,5935,71,14,85,6014,233,9,6257,33,10,3,0,44,7,0,7,52,5,0,60,60,4,0,0,65,5,3,8,72,4,0,76,92,13,6,0,108,12,3,15,125,12,0,139,5128,764,106,43,6044,81,16,97,6137,244,9,6397,643,97,7,4,755,9,5,14,770,134,0,904,5,7,0,0,9,0,0,0,9,0,3,12,5780,866,108,50,6806,92,19,117,6917,382,13,7314,1326,173,27,9,1535,17,3,24,1557,99,0,1661,1295,197,25,3,1523,20,5,28,1548,79,0,1626,47,0,14,0,61,0,0,0,61,6,0,69,8,0,0,5,12,0,0,0,12,0,0,16,2675,379,66,16,3137,36,12,49,3187,181,0,3372,20,3,0,0,18,9,0,9,24,0,0,29,29,5,0,0,34,0,0,0
402,111,27,27,0,169,0,0,0,168,11,0,182,4,0,4,35,41,0,0,0,43,9,4,53,5217,807,158,67,6239,80,27,113,6351,358,10,6719,51,28,3,0,80,16,4,19,99,22,0,122,88,38,0,0,123,11,13,27,147,12,0,162,140,59,3,0,203,29,15,41,244,34,0,282,5356,864,157,64,6445,110,42,149,6598,393,10,7003,985,347,43,31,1411,74,19,91,1508,698,6,2207,9,0,5,0,12,0,0,0,12,0,22,35,6344,1220,206,101,7864,184,66,248,8116,1091,39,9245,1219,165,22,3,1409,12,6,16,1430,81,3,1511,1054,231,29,7,1317,22,11,29,1349,82,7,1436,60,10,11,0,74,0,0,0,74,6,0,85,10,0,0,12,24,0,0,0,24,3,0,30,2336,405,57,26,2828,32,16,48,2874,181,10,3058,38,16,0,0,54,10,0,10,64,4,0,72,32,17,0,0,47,4,4,15
403,111,21,20,0,149,0,0,0,150,5,0,157,9,3,0,19,33,0,0,0,33,0,0,36,5298,809,120,42,6270,70,22,98,6364,302,0,6663,30,8,0,0,36,9,0,9,43,6,0,47,56,18,0,0,75,8,0,10,83,5,0,84,82,23,0,0,108,15,0,20,130,7,0,133,5387,829,122,44,6377,89,22,113,6493,310,0,6800,661,103,20,9,797,22,5,21,816,203,0,1019,4,3,0,0,8,0,0,0,8,0,6,11,6050,936,142,54,7184,106,23,132,7315,511,9,7829,1139,143,22,8,1305,14,4,21,1328,85,6,1411,1183,241,30,4,1463,17,3,18,1480,82,0,1561,50,9,15,0,69,0,0,0,74,0,0,70,0,5,0,0,9,0,0,0,9,3,0,11,2362,405,63,13,2844,30,12,40,2888,172,5,3061,14,3,0,0,18,7,0,7,20,4,0,27,22,7,0,0,29,6,7,7
404,47,8,11,0,66,4,0,4,67,4,0,75,3,5,0,6,13,0,0,0,18,6,0,20,2720,467,68,28,3283,39,12,51,3340,154,3,3495,18,9,0,3,39,13,0,13,50,0,0,50,45,15,0,0,56,6,7,7,60,5,0,72,64,24,0,3,97,19,7,19,114,10,0,121,2789,488,68,30,3375,55,23,71,3450,167,3,3619,393,97,14,10,512,17,6,23,537,186,0,725,0,0,0,0,6,0,0,0,6,0,8,15,3185,588,80,43,3888,69,24,95,3988,355,9,4356,754,96,16,4,867,15,8,20,881,65,0,956,648,138,24,4,815,10,4,15,834,83,5,925,24,4,8,0,37,0,0,0,38,3,0,39,0,0,5,0,4,0,0,0,4,3,0,9,1425,243,48,9,1727,21,10,35,1762,165,3,1926,13,4,0,0,15,9,0,9,25,0,0,23,14,4,0,0,18,6,0,3
405,18,8,11,0,34,0,0,0,34,3,0,36,3,0,0,16,22,0,0,0,18,0,0,20,1403,176,33,24,1641,19,9,25,1663,98,0,1762,10,0,0,0,14,0,0,0,14,4,0,15,6,0,0,0,8,0,0,0,16,0,0,12,19,0,0,0,24,0,0,0,25,10,0,33,1424,175,33,30,1665,18,9,26,1687,103,0,1791,166,32,12,3,207,3,4,9,217,74,0,293,3,0,0,0,4,0,0,0,4,0,8,17,1592,208,44,36,1876,23,8,32,1905,177,12,2096,154,7,4,0,175,0,0,0,177,4,0,176,158,6,3,0,175,0,0,0,175,11,0,185,8,0,3,0,12,0,0,0,12,0,0,12,0,0,0,4,3,0,0,0,3,0,0,5,322,22,12,0,365,0,0,0,362,20,0,378,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
406,22,0,10,0,32,0,0,0,35,4,0,31,10,0,0,10,15,0,0,0,15,0,0,17,846,96,40,17,1004,5,3,14,1018,63,5,1087,7,0,0,0,9,0,0,0,7,4,0,8,8,3,0,0,10,3,0,5,10,0,0,13,9,6,0,0,12,5,0,11,23,6,0,24,857,101,40,17,1017,14,4,24,1040,68,4,1110,102,10,5,0,124,4,0,5,133,64,0,197,0,0,0,0,0,0,0,0,0,0,5,5,966,112,44,20,1140,24,6,31,1171,133,7,1309,52,7,0,0,57,0,0,0,59,5,0,67,51,7,0,0,63,0,0,0,63,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,18,3,0,123,0,0,3,127,10,0,133,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
407,40,14,10,0,64,0,0,0,69,0,0,66,13,0,0,22,36,0,0,0,36,0,0,37,2243,336,56,60,2691,31,12,41,2729,152,0,2885,11,0,0,0,12,3,0,3,15,0,0,15,27,4,3,0,37,3,0,3,40,0,0,41,38,3,3,0,47,6,0,6,56,4,0,59,2280,342,61,57,2733,40,12,50,2788,160,0,2942,274,72,7,12,362,18,4,16,383,129,0,506,7,0,0,3,8,0,0,0,8,0,6,19,2558,404,74,75,3109,52,14,68,3177,283,12,3468,172,25,3,0,202,0,0,0,202,16,0,218,222,40,3,0,271,0,0,0,268,15,0,283,6,4,4,0,13,0,0,0,13,0,0,11,5,0,0,4,11,0,0,0,11,0,0,11,408,66,13,11,497,0,0,0,494,34,0,530,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,8,0,0,4
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,49,12,21,0,81,5,0,5,85,0,0,91,8,0,0,19,32,0,0,0,34,0,0,33,2600,341,136,45,3122,37,0,44,3162,123,6,3287,9,0,0,0,9,8,0,8,17,0,0,16,25,3,0,0,31,8,0,8,35,0,0,42,37,3,4,0,44,12,0,9,51,0,0,56,2637,343,136,45,3162,50,4,56,3215,123,6,3342,326,44,17,12,391,4,0,3,400,68,0,469,3,0,0,4,5,0,0,0,5,0,11,13,2963,389,154,55,3566,53,6,58,3619,193,9,3826,119,16,4,0,148,0,0,0,148,4,0,149,147,19,4,0,171,3,0,3,171,11,0,182,9,0,3,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,279,31,12,0,325,3,0,3,328,17,0,346,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
502,33,5,11,0,43,0,0,0,45,4,0,47,4,0,0,10,13,0,0,0,14,0,0,14,1180,133,57,22,1390,22,3,22,1410,81,0,1492,12,3,0,0,15,0,3,5,17,5,0,21,18,0,0,0,22,0,0,0,22,0,0,22,29,4,0,0,36,0,3,5,37,5,0,43,1208,132,58,19,1424,23,9,27,1448,88,0,1538,164,32,17,3,217,8,0,13,225,54,0,276,0,0,0,0,4,0,0,0,4,0,7,14,1372,169,72,26,1638,28,7,35,1678,138,8,1820,181,23,5,0,214,0,3,6,215,9,0,230,152,30,0,5,183,3,0,7,189,11,0,201,10,0,3,0,15,0,0,0,15,0,0,19,0,0,0,4,4,0,0,0,4,0,0,4,347,50,6,7,417,6,0,11,428,21,0,451,5,0,0,0,6,0,0,0,6,0,0,6,4,0,0,0,4,0,0,0
503,33,4,5,0,48,0,0,0,48,3,0,48,3,0,0,10,14,0,0,0,19,0,4,18,2665,338,32,18,3057,43,15,58,3114,139,7,3258,21,0,0,0,27,7,3,11,34,0,0,34,44,3,0,0,42,5,0,5,46,4,0,47,64,0,0,0,70,13,3,9,79,4,0,81,2733,341,32,18,3123,51,20,73,3199,138,7,3346,499,52,8,9,558,12,0,11,570,40,0,606,9,0,0,0,9,0,0,0,9,0,3,9,3238,394,41,24,3693,63,19,85,3773,179,7,3960,696,103,4,0,803,23,3,24,828,39,3,866,807,131,10,0,951,4,4,8,961,42,0,1007,33,0,10,0,45,0,0,0,45,6,0,52,7,0,0,0,7,0,0,0,7,0,0,10,1547,231,30,3,1807,32,3,33,1842,89,5,1934,10,0,0,0,13,0,0,0,10,0,0,10,18,0,0,0,18,0,0,5
504,54,18,13,0,78,0,0,0,80,11,0,90,17,0,0,22,36,0,0,0,37,3,0,43,3507,485,110,47,4153,68,21,89,4243,181,4,4429,38,7,0,0,45,6,4,5,54,3,0,54,62,16,0,0,77,3,0,3,85,8,0,89,101,19,0,0,119,6,4,9,134,11,0,145,3610,505,113,47,4274,82,22,106,4373,198,4,4579,663,106,38,26,832,20,6,28,855,158,0,1011,0,0,0,5,15,0,0,0,15,0,5,15,4274,614,143,84,5115,100,28,131,5248,350,11,5603,767,90,17,3,875,15,3,23,900,36,0,935,658,111,13,0,783,14,4,17,799,47,0,845,23,4,12,0,38,0,0,0,38,0,0,39,8,0,0,17,20,0,0,0,20,0,0,23,1451,208,41,17,1715,33,6,41,1754,88,0,1841,10,5,0,0,14,0,0,3,14,0,0,16,25,3,0,0,30,0,4,4
