SA4_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
309,126,188,1512,983,219,2161,540,2787,185,8688,585,1394,3901,1691,702,1819,1051,2384,357,13888,3616,6191,9407,2728,1600,2245,2765,3839,819,33207,6482,6845,8636,2134,1706,1962,2738,3049,786,34336,6902,5918,7411,2105,1770,2057,3088,3071,731,33061,4631,3923,5117,1420,1454,1603,2764,2615,493,24009,1596,1615,1296,323,473,740,899,839,187,7973,315,235,105,42,71,151,111,118,72,1223,35,12,6,0,13,8,0,7,20,103,24283,26317,37388,11438,8014,12743,13952,18709,3645,156485,133,244,294,2684,580,4317,148,1196,182,9780,760,2440,765,4255,2302,2971,280,884,252,14908,3572,10180,1954,6291,5686,3099,462,1731,640,33613,4658,10161,1645,5321,6837,2613,347,1721,645,33943,4291,8208,1442,5471,7919,3114,423,2085,542,33495,2427,4805,886,3857,6083,2620,345,1934,315,23267,680,1278,207,778,1810,839,101,503,109,6298,80,90,21,42,185,105,10,54,26,609,0,5,0,0,10,0,0,0,20,37,16604,37404,7201,28697,31413,19674,2121,10107,2737,155962
310,79,63,883,313,99,1105,377,1630,96,4649,303,553,2127,728,448,793,1229,1737,210,8125,1576,2717,5218,1604,1202,1086,3087,2618,502,19599,2642,3312,4359,1372,1264,780,3074,2144,472,19421,2607,2407,3476,1148,1110,684,3033,2010,370,16862,1712,1474,2417,766,854,493,2500,1577,269,12061,480,408,504,175,198,137,527,332,67,2831,127,49,26,14,20,16,54,36,15,364,21,0,0,0,3,7,6,0,7,36,9552,10985,18999,6124,5212,5087,13890,12089,2009,83952,98,116,199,1143,355,2347,97,845,101,5297,403,980,569,2002,1366,1273,268,707,139,7719,1545,4659,1065,3884,3746,1620,452,1171,364,18512,1936,4848,835,3474,3884,1185,376,1345,334,18212,1747,3358,687,3153,3728,1163,416,1724,238,16214,948,1961,432,2077,2695,800,298,1339,147,10695,215,362,61,353,518,167,44,237,42,2008,61,23,5,9,31,16,0,22,23,181,3,0,0,0,3,0,0,0,3,8,6952,16305,3860,16098,16327,8576,1951,7394,1385,78847
311,66,46,1043,243,108,926,479,1593,102,4607,275,494,2397,542,410,733,1301,1793,223,8171,1562,2048,5496,1067,1116,935,3462,2844,531,19062,2405,2419,4850,999,1155,794,3285,2256,498,18660,2377,1824,3957,862,1063,690,3271,2128,410,16586,1645,1186,2821,551,779,573,2800,1631,245,12229,482,399,664,137,218,184,614,373,84,3144,69,38,48,12,20,21,40,28,22,294,5,0,0,0,5,0,0,0,5,18,8880,8458,21275,4408,4886,4860,15256,12637,2118,82776,102,91,196,1013,369,2178,120,779,103,4943,336,847,444,1970,1298,1295,297,677,146,7314,1437,3813,969,3291,3520,1571,563,1200,383,16751,1785,3954,769,3112,3996,1257,393,1387,343,16997,1663,2812,664,2979,3922,1236,493,1564,269,15601,825,1648,370,1994,2953,910,351,1360,158,10578,218,372,74,365,652,210,69,279,47,2292,21,25,6,16,41,16,6,22,13,152,3,0,0,0,0,0,0,0,7,9,6378,13564,3486,14738,16756,8665,2296,7274,1465,74628
312,49,21,868,153,27,653,183,821,53,2826,132,248,1585,222,99,244,552,734,81,3892,650,1062,3598,479,214,302,1635,1216,225,9378,1311,1011,3262,310,259,237,2156,835,268,9663,1529,937,2639,300,323,250,2466,836,264,9560,1269,721,1951,216,320,277,2288,865,200,8104,513,256,396,75,91,88,569,262,56,2306,132,29,25,3,6,15,31,28,15,294,18,0,0,0,0,0,3,0,5,32,5612,4296,14320,1757,1352,2066,9879,5606,1166,46057,30,47,193,737,224,1158,55,438,56,2947,155,620,352,887,575,459,219,395,64,3728,687,2092,684,1423,1610,777,508,846,153,8782,966,2048,538,1461,1975,774,412,746,142,9053,1031,1633,397,1453,1981,851,512,917,136,8905,705,1009,283,1008,1468,730,254,871,83,6417,206,240,50,206,336,174,25,196,36,1471,46,19,4,19,38,9,0,21,18,165,6,0,0,0,0,0,0,3,4,19,3830,7707,2501,7195,8212,4935,1984,4432,690,41492
313,49,39,817,308,65,706,261,1310,80,3632,211,240,1698,379,205,500,573,1215,123,5143,923,985,3476,670,505,564,1364,2031,277,10782,1597,1390,3148,638,625,528,1626,1580,264,11399,2002,1489,2980,774,785,561,1978,1517,275,12364,1483,1192,2063,595,634,553,1798,1237,204,9759,444,435,501,154,180,183,471,326,46,2741,86,54,29,14,21,31,35,37,21,322,8,9,0,0,0,0,6,6,3,25,6802,5819,14715,3533,3028,3617,8107,9251,1289,56160,54,48,154,986,220,1755,77,574,77,3936,251,511,325,1428,784,873,96,473,85,4822,941,2151,626,2228,2044,988,157,1054,189,10384,1264,2650,515,2331,2618,890,190,888,204,11549,1391,2489,536,2518,3046,1080,229,1078,184,12541,808,1637,347,1994,2320,939,188,1005,124,9363,197,391,75,326,552,159,47,221,40,2023,30,19,8,13,36,15,0,22,19,155,0,3,0,0,0,0,0,0,11,20,4938,9898,2585,11824,11616,6700,984,5308,932,54794
314,56,48,684,332,72,802,275,1067,46,3394,232,441,1479,575,326,599,491,822,80,5044,1150,1927,3297,1031,839,657,1354,1186,262,11696,2353,2984,3089,875,1014,574,1316,1017,244,13468,2663,2629,2549,741,1017,600,1251,959,231,12631,1474,1445,1629,425,695,438,992,676,107,7891,313,361,290,112,172,113,249,201,40,1850,45,36,23,10,18,13,28,30,9,205,5,0,0,0,0,0,0,0,0,5,8284,9870,13046,4106,4151,3793,5954,5958,1015,56174,54,71,129,977,271,1742,58,504,59,3867,256,720,283,1469,902,893,91,291,76,4979,1112,3342,695,2102,2497,958,182,482,195,11570,1652,4194,536,2106,2968,799,139,529,214,13150,1550,3497,487,1965,3187,854,159,653,170,12515,673,1741,236,1249,2106,598,114,537,96,7350,108,273,41,204,468,145,19,124,23,1394,13,12,3,5,36,10,0,14,4,102,0,0,0,0,0,0,0,0,5,5,5417,13847,2408,10084,12437,6003,771,3126,833,54929
315,13,13,243,52,12,163,64,360,41,961,70,133,472,105,35,82,213,464,57,1625,402,547,1170,260,100,113,668,619,122,4010,627,371,930,183,95,77,640,399,86,3411,728,292,789,192,138,62,700,422,115,3438,727,284,631,130,152,53,669,412,86,3141,337,78,151,45,38,27,200,144,42,1060,113,5,9,5,11,15,17,17,11,209,6,0,0,0,0,0,0,0,0,16,3023,1736,4396,973,582,587,3170,2852,562,17871,15,26,45,188,92,244,19,178,37,842,56,324,90,337,271,150,70,197,45,1541,350,1055,162,690,688,217,163,366,90,3766,518,752,147,553,662,201,106,297,94,3323,586,547,139,529,655,208,128,342,77,3217,485,496,117,403,517,192,71,357,42,2677,196,109,40,96,145,62,9,105,25,781,58,7,9,10,13,0,0,18,10,128,0,0,0,0,0,0,0,0,4,6,2258,3323,751,2794,3044,1276,561,1857,413,16280
316,96,94,1408,680,112,1323,317,1948,110,6089,301,510,2461,773,264,853,499,1393,145,7208,1655,2713,5288,1344,653,1003,1260,1981,342,16224,3416,3750,5245,1121,823,950,1463,1775,413,18945,4100,4167,4699,1409,1001,1181,1837,1907,441,20737,3112,2970,3426,1000,897,1050,1744,1690,298,16187,1109,1146,771,193,281,422,578,576,97,5170,203,170,53,20,44,75,49,66,45,718,15,10,0,0,0,0,4,6,14,47,14021,15508,23348,6536,4077,6859,7761,11330,1902,91336,108,130,242,2083,362,2733,91,1012,81,6841,372,927,460,2372,1086,1377,137,604,126,7463,1534,5003,1027,3326,2744,1433,197,930,263,16460,2389,6393,960,3252,3710,1304,168,1068,295,19530,2736,6029,1033,3685,4762,1849,216,1333,283,21926,1748,3913,672,2881,4081,1653,195,1352,192,16700,476,836,116,530,1034,468,31,353,76,3931,63,47,9,20,90,42,0,27,27,337,0,4,0,0,3,0,0,0,13,23,9422,23285,4521,18146,17877,10869,1038,6684,1357,93204
317,52,30,641,255,61,581,117,818,48,2606,168,280,1212,461,192,368,272,757,87,3795,826,1345,2382,720,404,459,820,1420,163,8540,1176,1461,1788,573,394,346,885,895,149,7670,1261,1375,1525,485,425,367,945,748,124,7263,1010,1033,1141,377,394,295,940,663,107,5959,349,358,292,74,80,120,262,173,44,1746,90,53,23,12,21,24,27,32,15,281,8,5,0,0,4,0,0,0,5,25,4932,5941,9003,2950,1979,2567,4271,5503,743,37890,47,64,113,706,232,1177,25,409,42,2814,165,647,255,1098,596,543,43,330,53,3733,598,2543,464,1540,1476,621,65,801,104,8211,790,2439,335,1348,1510,499,69,586,115,7689,834,2036,294,1342,1819,590,76,658,87,7734,530,1376,207,1004,1445,449,71,628,59,5777,153,318,47,199,360,137,14,173,22,1419,22,24,8,19,41,13,0,20,15,156,11,0,0,0,0,0,0,0,0,12,3144,9438,1723,7258,7484,4020,367,3605,503,37539
318,57,46,820,425,54,833,199,1109,69,3613,249,494,1735,1303,240,563,594,905,126,6214,1093,1826,3567,1714,440,525,1436,1417,287,12301,1700,1667,2839,920,471,402,1594,1000,196,10788,1910,1677,2435,869,538,408,1841,1091,225,10991,1578,1194,1904,591,523,315,1773,1086,189,9160,555,394,455,132,118,118,510,330,64,2681,148,47,40,14,13,8,37,54,22,387,20,0,0,0,0,0,4,0,3,31,7309,7348,13800,5970,2405,3166,7987,6997,1186,56172,57,105,182,1089,266,1808,49,505,80,4140,225,1002,351,1732,856,953,129,384,83,5702,864,3691,653,2318,2047,889,227,641,170,11511,1258,3415,533,1974,2415,754,186,705,163,11412,1323,2849,448,2087,2680,865,191,881,163,11479,868,1819,301,1608,2152,753,161,950,115,8725,241,405,69,330,506,215,40,269,45,2122,41,30,8,23,47,19,4,37,16,215,4,0,0,0,6,0,0,3,6,21,4882,13315,2537,11157,10975,6251,992,4379,837,55324
319,71,29,872,246,61,846,209,1468,91,3894,212,212,1326,374,122,469,450,1293,116,4568,966,993,2853,757,315,584,1227,2078,212,9996,1535,1289,2551,751,358,489,1518,1568,233,10283,1996,1400,2622,876,518,583,2093,1775,300,12169,1948,1209,2361,760,507,555,2121,1711,223,11406,959,439,515,184,147,194,578,460,96,3576,320,56,48,10,28,36,54,63,58,678,39,4,3,0,3,3,3,9,21,78,8041,5638,13151,3956,2059,3766,8258,10424,1353,56646,46,44,187,984,256,1841,50,543,77,4034,177,514,301,1267,660,762,51,490,74,4297,713,2235,600,2110,1636,984,107,1110,159,9645,1173,2688,473,2328,2106,943,120,1014,174,11013,1434,2780,613,2821,2680,1174,174,1347,172,13192,1156,2107,404,2515,2456,994,174,1459,149,11411,456,476,61,414,597,228,43,336,76,2690,126,30,8,23,73,12,4,33,46,359,16,5,0,5,4,0,0,0,16,37,5295,10870,2645,12462,10470,6945,719,6325,940,56675
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,3,0,13,0,4,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,9,8,0,13,8,22,0,58,6,6,21,12,9,18,13,53,14,155,41,52,93,51,15,16,60,161,15,510,48,51,89,13,13,9,60,76,18,369,28,33,69,17,13,7,53,44,15,266,28,36,39,12,19,9,72,40,5,259,11,9,14,4,3,8,16,16,0,77,0,0,5,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,164,189,334,120,64,85,284,395,67,1705,0,0,9,23,6,21,5,11,0,69,15,24,0,51,17,22,4,41,3,169,28,101,19,107,45,22,10,172,6,518,38,72,3,47,39,16,10,34,10,272,20,40,10,42,47,18,10,39,10,232,23,44,3,23,47,22,5,32,4,210,0,9,4,5,14,0,0,3,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,126,297,51,306,208,126,37,334,29,1512
401,58,111,480,613,124,946,166,1169,56,3734,344,1227,1521,1144,552,962,465,1184,118,7502,1833,5518,3188,1403,1209,965,962,1487,255,16805,3545,5865,2637,917,1164,688,799,949,261,16820,4254,5212,2361,812,1126,756,842,984,262,16604,3148,3975,2003,612,845,656,877,860,212,13190,1135,1832,589,177,276,310,258,290,93,4964,258,307,65,19,52,68,27,41,47,883,27,20,9,0,3,3,0,5,9,80,14604,24074,12847,5688,5347,5351,4392,6966,1313,80587,46,118,104,1365,237,1842,30,557,48,4348,320,1626,388,2314,1080,1431,57,464,103,7778,1436,6967,892,2566,2366,1008,98,651,211,16189,2508,7083,684,1876,2843,713,62,541,241,16547,2669,6070,677,1754,3576,981,84,601,174,16576,1701,4328,466,1433,3087,917,69,577,135,12698,493,1250,140,350,965,252,19,192,47,3700,53,95,15,32,92,35,3,19,28,387,11,3,0,0,0,0,0,7,6,31,9225,27537,3367,11687,14247,7175,424,3596,991,78253
402,72,62,925,427,109,1246,302,1948,112,5203,401,909,2848,1172,645,1209,1197,2244,297,10923,2172,4022,6812,2243,1720,1483,3705,3993,584,26725,3599,4074,5579,1835,1883,1159,3609,2913,588,25223,3291,2715,4687,1451,1521,938,3311,2543,500,20963,2311,1824,3365,1052,1217,757,3079,1973,361,15935,538,529,706,243,276,234,601,449,93,3673,76,61,50,12,29,30,26,45,36,368,8,5,3,0,0,0,0,3,13,27,12470,14198,24975,8437,7400,7055,15825,16103,2580,109032,76,108,174,1159,319,2839,53,804,107,5635,462,1404,613,2695,1548,1916,128,860,171,9803,1748,6128,1429,5081,4126,1933,292,1733,387,22862,2287,5608,1145,4506,4530,1416,268,1828,341,21931,2017,3884,909,3882,4767,1479,363,1965,293,19547,1270,2484,581,2924,3782,1277,271,1799,193,14579,217,500,92,488,844,235,70,359,54,2866,16,31,12,18,46,20,9,14,28,192,0,0,0,4,0,0,0,4,5,13,8098,20148,4956,20758,19974,11110,1439,9369,1581,97430
403,69,81,808,559,116,1115,249,1743,67,4803,300,856,2212,1044,505,1098,531,1422,129,8109,1942,3892,5181,1809,1198,1168,1400,2153,353,19087,3505,4877,4566,1474,1328,905,1432,1596,375,20056,3921,4100,3990,1399,1396,941,1642,1527,393,19309,2755,3027,3154,1075,1215,766,1570,1418,270,15253,822,1045,698,276,346,277,389,370,85,4309,133,151,74,14,55,45,24,45,36,586,12,3,5,0,6,4,0,0,10,44,13463,18047,20685,7648,6171,6322,7241,10273,1712,91549,63,110,186,1387,284,2492,49,802,56,5430,359,1309,465,2633,1190,1707,102,556,110,8419,1574,6386,1028,3803,3096,1412,156,794,242,18498,2461,7075,965,3342,3958,1151,113,733,262,20068,2420,5654,811,3421,4524,1287,156,928,269,19489,1491,3913,579,2749,4029,1235,144,1014,164,15328,349,949,138,511,984,264,29,274,53,3541,36,68,5,26,89,27,0,34,27,304,0,0,0,3,5,4,0,0,12,31,8756,25470,4179,17883,18165,9584,753,5139,1197,91114
404,26,40,409,355,69,645,117,891,49,2607,226,751,1435,847,409,738,491,1015,125,6032,1527,3823,3578,1454,1160,938,1535,1653,310,15979,2321,3174,2629,1019,1100,612,1207,1169,282,13513,2366,2233,2380,772,948,620,1307,1182,234,12044,1710,1616,1858,627,812,500,1292,994,176,9582,426,527,455,129,207,156,264,228,63,2459,76,74,45,11,18,28,27,27,18,333,6,6,5,0,0,4,0,0,6,23,8682,12246,12795,5218,4732,4246,6236,7157,1261,62577,28,76,68,783,152,1445,22,354,46,2977,259,1108,332,1829,949,1186,81,384,101,6239,1281,5488,869,2972,2368,947,130,785,217,15056,1663,4282,590,2064,2476,691,115,662,194,12729,1640,2981,516,1758,2996,904,142,936,168,12026,914,2146,373,1352,2653,757,125,762,100,9181,193,458,84,234,612,184,23,181,43,2006,24,32,9,13,43,12,0,24,17,173,0,6,3,0,0,5,0,0,5,16,6000,16573,2835,11004,12240,6127,647,4082,895,60412
405,26,13,374,88,17,249,68,571,35,1435,148,82,675,111,42,123,211,491,32,1922,675,399,1237,181,112,156,570,797,75,4201,1096,482,977,171,143,180,647,676,96,4488,1364,495,1020,204,219,195,862,732,115,5205,1466,473,992,238,228,235,962,796,125,5518,842,204,267,49,75,79,248,246,53,2065,212,18,37,3,12,14,26,48,36,406,28,0,0,0,0,0,4,0,10,42,5859,2171,5588,1054,841,1233,3600,4361,566,25283,24,17,54,431,55,556,16,293,26,1471,70,264,117,486,203,267,34,204,17,1665,323,969,258,773,547,372,75,349,47,3714,600,1095,243,852,873,362,57,390,38,4516,719,1012,279,1030,1108,501,76,575,70,5375,749,859,216,1054,980,459,68,645,60,5102,367,237,55,187,281,76,11,145,46,1410,84,14,0,6,30,12,0,19,26,201,8,0,0,0,3,0,0,0,7,23,2950,4470,1234,4818,4073,2600,351,2627,339,23461
406,32,10,257,66,9,259,55,347,38,1065,89,72,458,112,30,108,215,318,33,1437,445,440,1150,299,85,177,620,618,93,3938,706,343,927,214,111,118,636,426,72,3560,754,404,890,242,124,114,742,478,93,3848,816,331,727,206,159,118,764,465,103,3680,331,107,176,47,47,43,201,161,29,1155,97,15,12,7,0,4,16,14,13,186,0,0,0,0,0,0,0,3,5,9,3273,1727,4608,1200,569,945,3251,2826,490,18894,15,20,45,246,64,415,12,164,20,998,48,228,80,381,193,172,48,149,19,1306,271,984,214,748,540,358,141,283,55,3579,391,833,156,658,651,265,82,273,45,3358,497,722,170,759,751,378,73,365,53,3772,463,512,122,669,566,297,44,389,51,3112,155,112,28,111,137,54,12,113,19,732,28,9,3,10,20,3,3,10,26,109,0,0,0,0,7,0,0,0,0,9,1869,3418,805,3574,2918,1947,424,1746,279,16978
407,70,19,672,172,34,480,116,1024,56,2640,230,136,1099,161,65,276,332,977,68,3345,1032,608,2174,408,163,379,870,1677,150,7458,1619,735,1730,405,231,336,1003,1336,161,7561,2254,791,1707,460,308,409,1300,1502,212,8945,2247,749,1601,455,339,426,1418,1497,181,8919,1345,373,478,139,120,155,468,445,90,3611,408,54,42,5,26,16,37,78,50,709,43,0,0,0,0,0,0,3,10,67,9240,3465,9504,2204,1288,2483,5539,8543,981,43254,43,32,96,757,128,1003,25,505,48,2635,140,328,204,858,314,540,47,454,50,2941,561,1546,457,1456,1000,723,86,860,86,6780,904,1639,376,1394,1416,651,65,853,117,7419,1263,1541,417,1739,1765,851,110,1066,122,8875,1171,1306,342,1737,1711,805,120,1095,87,8384,584,379,74,321,506,165,33,276,74,2418,154,26,5,15,74,17,0,33,32,365,10,0,0,0,0,5,0,5,10,34,4841,6791,1988,8281,6923,4764,486,5155,624,39854
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,4,6,0,13,0,0,7,0,0,8,5,12,0,33,8,14,22,12,3,8,15,30,3,116,11,17,15,4,3,0,12,22,3,93,8,12,16,3,6,0,17,16,4,83,8,6,15,6,6,0,6,15,5,63,0,4,3,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,38,55,82,24,19,25,56,96,21,419,0,0,0,7,0,5,0,5,0,18,0,0,0,7,5,8,0,4,4,31,5,27,10,16,7,5,0,22,0,97,14,14,3,9,12,12,0,3,0,63,7,14,4,7,6,0,6,7,0,45,0,8,8,7,8,5,0,5,0,47,0,0,0,3,6,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,72,20,55,40,38,8,42,8,311
501,32,19,721,239,24,636,158,988,52,2873,105,104,1231,170,69,226,402,794,52,3164,657,738,2878,355,173,317,1051,1401,152,7724,1286,1155,3020,379,269,266,1550,1190,219,9342,1729,1316,2743,409,333,336,1803,1077,190,9925,1499,1092,1990,379,359,310,1777,1035,158,8597,818,433,475,104,134,151,481,352,63,3011,234,44,23,3,22,26,36,57,25,471,31,0,0,3,0,4,0,0,5,53,6390,4902,13081,2045,1393,2279,7260,6898,916,45161,30,32,135,874,157,1176,44,500,53,3005,139,278,259,740,380,422,79,365,46,2709,623,1610,607,1287,1126,644,198,835,75,7006,1031,2384,612,1624,1662,799,203,923,120,9361,1153,2165,559,1815,2016,907,249,1065,117,10054,859,1543,395,1377,1701,786,202,910,79,7856,377,387,82,262,415,197,41,233,39,2039,93,20,3,19,44,8,6,36,18,247,7,0,0,0,0,0,0,0,3,12,4315,8427,2650,7996,7504,4950,1027,4873,543,42292
502,17,14,303,127,24,295,104,490,19,1402,57,98,630,157,45,200,236,397,36,1864,280,305,1550,243,97,170,672,535,99,3951,498,462,1432,217,135,124,891,478,105,4338,692,519,1443,217,174,138,1062,450,109,4807,598,524,1217,197,181,156,968,421,85,4343,229,186,243,57,62,89,247,141,32,1295,47,28,15,3,17,15,25,16,10,183,5,4,0,0,0,0,0,0,6,9,2426,2147,6837,1216,740,1191,4207,2932,505,22193,14,18,71,423,73,691,30,200,25,1540,84,187,169,550,220,381,80,161,28,1854,296,789,329,786,592,372,142,238,48,3599,420,948,310,920,779,381,137,322,28,4241,504,1004,288,1012,929,486,174,388,52,4838,385,711,203,855,858,419,145,386,45,3999,92,158,31,130,234,93,21,88,12,859,6,7,9,3,19,11,0,7,7,69,0,0,0,0,0,0,0,0,4,5,1800,3807,1408,4674,3699,2838,732,1792,257,21005
