SA4_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
314,4,5,0,11,10,6,18,21,93,0,122,0,8,3,10,3,0,3,16,28,0,37,3,13,3,21,5,8,16,37,60,3,97,0,15,13,29,7,10,17,38,84,0,126,6,51,19,77,18,24,46,118,217,0,334,27,140,46,217,33,31,58,281,349,0,620,78,275,60,412,23,31,54,464,339,5,807,232,299,70,594,19,20,41,634,420,3,1065,432,345,71,850,13,13,24,873,332,0,1209,456,272,67,792,14,11,26,822,277,4,1103,442,183,30,656,5,6,10,667,162,0,832,392,143,32,566,9,4,10,580,148,0,724,690,195,55,944,5,4,9,953,186,0,1135,280,66,18,366,4,4,9,372,74,0,448,220,39,15,276,0,0,0,280,37,4,313,75,19,8,97,0,0,0,97,15,0,113,140,26,17,178,0,0,6,182,38,0,224,274,121,48,442,10,7,15,462,158,15,631,23,0
315,3,0,0,6,3,0,9,7,62,3,77,0,0,0,4,0,3,3,6,17,0,24,5,13,0,17,15,5,21,35,91,6,129,12,17,4,32,22,6,27,64,127,4,193,9,38,11,60,34,9,40,99,184,6,287,26,67,4,94,15,17,33,125,222,5,356,64,55,8,129,23,3,22,150,163,0,317,85,70,8,161,9,3,15,175,172,0,351,142,59,19,219,10,5,16,236,136,0,371,119,62,11,192,4,4,12,200,108,3,315,120,29,15,165,3,0,3,160,46,0,213,82,17,0,104,6,0,0,111,34,4,144,139,28,17,181,0,0,4,187,43,0,231,47,9,3,62,0,0,4,65,19,0,83,46,11,7,69,0,0,0,63,8,0,76,13,0,0,16,0,0,0,16,3,0,16,57,0,4,60,0,0,0,63,8,0,69,114,55,22,181,8,3,10,198,148,13,353,15,7
316,7,4,9,17,19,10,25,44,171,0,222,4,13,8,29,0,4,9,33,61,0,96,4,41,19,62,13,13,24,89,98,0,184,9,67,15,90,13,28,43,130,150,3,280,19,125,40,179,18,32,47,229,349,0,587,42,319,100,458,45,58,99,559,580,0,1145,126,551,145,820,32,54,89,914,547,9,1466,324,658,130,1113,24,32,52,1161,769,5,1939,534,681,123,1337,24,31,62,1393,791,3,2191,614,555,97,1266,14,22,37,1305,556,0,1855,584,329,74,991,15,10,19,1009,325,0,1337,522,244,55,818,7,7,12,834,249,0,1088,826,351,71,1244,7,9,19,1262,285,3,1549,339,91,32,469,5,7,14,480,116,6,596,210,69,19,300,0,0,0,300,52,4,354,66,29,7,103,0,0,0,105,22,0,127,210,59,16,291,0,0,0,292,59,0,353,393,299,82,780,21,15,34,808,386,36,1232,23,15
317,7,3,4,10,0,4,12,18,69,0,88,0,5,0,7,4,0,0,12,22,0,32,4,15,0,20,13,14,25,41,52,3,96,0,21,4,25,17,14,29,55,86,0,144,10,55,9,75,17,23,44,112,222,3,337,18,153,23,195,26,41,68,260,292,0,554,66,235,31,337,15,21,37,376,290,3,669,182,278,25,488,14,23,32,520,350,0,879,283,263,17,566,13,13,25,589,332,4,925,285,196,25,506,10,8,20,521,241,0,767,280,104,21,406,5,9,12,420,143,0,562,214,82,25,321,4,0,4,327,120,0,445,371,88,22,483,3,3,9,497,150,3,650,134,42,6,187,0,0,3,189,51,6,244,73,18,6,93,7,0,7,97,18,0,120,34,10,0,46,0,0,0,46,10,0,52,83,16,6,107,0,5,5,108,30,0,136,159,94,21,270,8,5,17,286,138,17,434,4,9
318,5,9,4,16,11,8,20,37,114,5,157,0,15,5,20,3,0,6,20,42,0,64,6,16,0,27,14,8,23,48,72,0,126,4,65,3,74,25,32,56,127,146,5,277,16,79,11,100,28,38,62,169,298,3,468,38,223,36,301,52,55,110,405,411,5,818,132,339,37,506,41,42,81,587,430,7,1023,296,382,46,723,12,26,42,765,515,8,1284,455,326,53,833,13,19,33,867,425,9,1302,471,251,42,766,20,18,34,801,310,0,1117,459,173,30,668,13,7,15,680,196,0,886,402,115,28,547,6,0,6,554,162,3,718,576,158,38,774,5,9,18,794,189,0,980,233,60,20,313,0,3,3,316,80,0,397,149,30,6,179,0,0,4,178,28,0,210,46,17,3,69,0,0,0,73,16,4,88,134,25,15,173,4,4,5,172,39,4,216,293,139,38,471,22,12,35,503,206,26,733,18,9
319,8,5,6,16,11,7,20,35,148,5,186,0,10,9,20,5,3,9,24,35,4,67,9,29,13,44,27,12,41,86,120,6,209,7,61,13,82,48,31,73,159,277,4,440,18,136,6,163,48,51,100,263,502,5,773,61,343,62,467,67,79,143,615,795,5,1417,149,504,51,701,54,60,114,823,816,6,1644,354,500,52,910,42,32,70,982,1072,13,2067,477,491,54,1021,23,30,56,1077,937,10,2033,406,330,42,774,26,13,38,812,568,5,1385,375,220,23,612,12,5,18,631,332,0,966,308,143,19,473,3,3,11,489,188,0,672,420,157,22,600,3,13,15,617,244,0,859,145,54,15,212,0,0,0,217,95,0,313,87,18,7,114,0,0,3,114,28,0,145,24,8,4,31,0,0,0,30,20,0,56,68,20,10,100,3,0,10,107,48,0,156,259,215,48,522,18,13,34,556,387,33,977,15,17
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,15,3,0,19,14,21,30,54,227,6,278,0,12,0,14,0,8,9,25,59,0,88,3,25,0,37,16,9,25,56,75,0,133,10,49,4,60,13,20,28,93,114,0,207,15,84,12,105,10,20,33,138,201,0,339,32,178,19,231,20,29,46,277,290,7,567,66,287,22,372,21,31,46,418,263,0,681,166,361,24,556,14,10,22,576,416,0,996,284,366,38,688,13,20,30,721,437,6,1161,383,313,32,723,13,7,21,740,304,3,1051,372,210,28,610,6,8,10,622,187,0,814,405,160,18,578,7,3,8,593,169,0,759,806,258,44,1105,4,10,11,1112,221,0,1335,299,106,14,421,5,4,10,432,112,0,544,248,71,10,331,3,0,0,335,35,5,375,81,19,3,109,0,0,0,109,23,0,137,348,84,10,447,0,0,3,450,70,4,525,386,190,28,600,12,15,24,621,178,18,818,8,7
402,3,5,5,21,23,20,48,68,332,0,403,0,19,0,19,4,9,11,32,75,4,110,6,49,12,64,32,24,58,123,223,3,349,9,85,13,110,74,56,125,235,407,0,644,12,190,33,232,59,77,135,370,798,4,1169,55,475,66,602,87,143,230,832,1187,6,2023,164,742,81,990,73,87,163,1154,1163,8,2323,477,820,76,1373,68,54,121,1500,1448,16,2961,892,782,83,1757,51,50,100,1857,1120,15,2998,895,640,90,1620,31,35,67,1693,835,10,2539,758,368,50,1172,28,17,43,1220,534,6,1756,713,258,42,1010,15,10,22,1035,344,3,1379,1138,370,60,1564,14,11,30,1593,438,4,2032,505,159,32,695,3,0,3,700,156,0,861,289,71,18,382,4,0,4,386,68,0,454,110,35,8,152,0,0,0,155,49,0,204,178,44,9,233,5,4,17,249,87,6,339,546,299,67,906,42,45,91,997,573,40,1604,15,30
403,7,9,3,19,11,18,30,44,162,4,218,6,10,0,17,0,0,6,22,53,3,77,3,32,8,42,17,8,24,62,123,0,189,3,40,6,51,25,31,52,104,207,0,315,14,113,24,144,34,39,80,222,384,0,613,30,339,33,401,53,71,123,523,663,7,1188,105,574,56,729,37,36,70,802,648,0,1451,289,700,62,1049,19,24,44,1093,863,5,1966,556,696,56,1305,18,35,50,1357,729,8,2096,658,530,44,1229,25,25,45,1274,522,5,1800,635,327,42,1005,6,11,23,1028,338,6,1369,624,243,33,893,6,11,13,914,222,6,1144,1013,318,49,1383,6,3,11,1395,308,3,1706,430,136,22,592,3,0,6,604,116,0,718,283,61,18,367,0,0,0,367,35,0,400,115,18,4,136,0,0,0,143,24,0,166,248,54,5,304,0,4,4,312,67,0,381,530,295,51,872,22,17,35,910,350,24,1282,13,16
404,6,3,6,15,5,6,15,33,127,3,162,0,4,3,5,0,8,12,18,45,0,66,4,31,3,38,9,7,15,55,75,4,129,0,53,5,59,11,17,33,88,160,0,249,8,82,5,99,25,29,51,155,304,3,459,30,192,25,241,28,34,60,300,423,3,724,69,279,20,375,31,24,55,430,475,3,908,173,312,42,523,14,17,32,556,663,5,1229,313,330,24,668,21,19,36,707,553,4,1261,355,295,27,685,20,10,25,710,460,3,1175,400,190,24,619,9,9,15,638,282,3,926,329,127,16,471,8,4,12,486,203,3,695,673,208,31,914,9,3,11,921,282,3,1212,272,83,9,371,3,4,8,378,145,0,521,186,49,14,247,0,0,4,253,46,0,294,79,15,7,105,0,0,0,106,21,0,124,177,27,5,209,3,0,4,214,57,0,272,297,159,28,481,14,12,25,509,231,25,758,14,0
405,0,0,0,3,3,0,3,5,34,0,44,0,8,0,7,5,0,5,13,9,0,17,3,14,3,21,14,4,13,35,40,3,80,4,22,3,30,9,9,19,43,59,0,105,3,45,11,56,19,20,37,95,169,0,270,13,145,24,176,15,20,32,216,222,5,441,50,152,16,214,12,14,29,247,198,0,449,86,172,16,271,9,5,14,284,308,0,595,147,149,10,306,9,14,18,327,186,0,516,130,125,10,265,6,5,6,274,139,7,416,126,81,10,217,3,0,4,226,75,0,300,81,38,10,134,0,0,0,131,48,0,176,149,55,7,213,0,0,4,212,53,0,269,75,17,0,89,0,0,0,89,31,0,124,36,7,4,48,0,0,0,48,6,0,59,10,5,0,14,0,0,0,14,4,0,20,23,7,0,38,0,0,0,36,14,0,46,110,80,22,209,11,4,17,231,157,11,389,6,6
406,0,0,0,5,7,0,7,7,59,3,73,0,3,3,6,0,0,0,6,14,0,20,0,20,5,20,9,5,14,40,49,0,90,0,22,0,24,14,10,30,56,76,0,135,7,38,6,42,17,10,25,69,175,3,249,10,103,11,121,12,16,26,148,172,0,317,20,142,13,178,9,15,26,206,181,0,388,66,131,11,205,12,9,22,225,193,0,422,120,126,13,254,8,0,9,257,139,5,405,116,83,15,214,5,3,10,221,112,0,334,107,36,7,152,0,3,9,157,57,0,216,102,32,4,141,4,0,4,147,29,0,177,114,26,13,156,6,0,4,157,35,0,198,53,15,0,67,0,0,0,67,24,0,97,37,11,0,50,0,0,0,50,11,0,52,8,4,0,14,0,0,0,14,3,0,14,21,4,4,35,0,0,0,31,13,0,50,89,55,15,158,9,5,23,179,100,14,294,5,4
407,6,9,3,13,10,4,13,27,55,0,75,0,9,0,13,5,0,3,17,34,0,49,10,24,4,28,8,6,17,48,65,5,120,8,44,5,60,19,18,35,93,130,0,226,13,78,13,107,17,21,37,146,261,5,407,38,242,26,307,35,32,63,368,374,4,746,83,333,26,434,25,29,50,487,351,0,845,192,339,32,561,9,12,19,586,455,5,1040,258,268,32,561,12,10,17,579,368,8,954,240,203,22,466,7,3,17,483,235,8,725,201,105,18,321,5,0,5,326,136,0,461,183,92,3,284,0,0,0,286,79,4,365,277,95,19,396,5,3,7,403,88,0,492,112,37,12,160,3,0,4,163,30,0,197,53,13,9,75,0,0,0,76,12,0,89,22,7,0,29,0,0,0,29,9,0,36,49,12,0,57,0,0,0,57,25,0,83,187,154,25,370,5,11,19,390,183,13,586,15,9
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,8,0,5,8,5,4,9,20,69,3,94,0,7,0,7,0,3,3,5,30,0,38,0,25,4,29,11,14,18,47,51,0,100,7,50,0,56,12,21,32,82,115,0,205,5,92,7,105,23,9,32,138,228,0,368,35,204,21,257,26,48,68,324,339,0,662,78,344,28,449,15,13,33,479,291,0,776,179,328,23,532,21,10,27,558,326,0,891,273,344,35,653,11,12,17,670,280,0,950,254,215,15,488,6,12,16,504,208,0,714,223,141,21,382,5,6,7,386,92,0,476,207,71,9,287,5,0,9,295,70,0,369,367,83,31,485,3,0,11,495,107,0,603,125,56,19,196,0,0,3,198,45,0,242,96,28,8,128,6,0,8,128,16,0,150,31,9,3,43,0,0,0,44,9,0,54,70,22,9,96,0,0,0,100,21,0,125,266,163,35,456,19,6,27,481,196,10,689,7,6
502,0,0,0,8,3,10,13,18,66,0,84,5,6,0,8,9,0,4,12,18,0,35,0,16,0,16,5,8,16,35,37,0,65,3,25,0,30,12,21,32,62,75,0,137,5,48,0,57,24,21,41,93,145,0,248,14,147,16,175,25,48,71,249,283,0,537,44,196,16,254,17,26,40,295,218,0,511,73,199,12,281,9,23,29,310,263,0,578,137,175,11,323,9,6,23,340,212,5,560,166,110,9,283,8,4,10,299,161,3,452,131,75,6,217,6,4,9,217,68,0,293,116,40,12,167,0,0,4,175,77,0,250,214,59,33,303,6,0,6,307,73,0,378,98,34,3,137,3,0,8,140,44,0,184,77,11,5,89,0,0,0,89,19,0,109,25,10,0,33,4,0,3,39,4,0,43,67,19,8,92,5,3,4,96,21,0,116,118,92,18,231,11,9,21,253,148,7,409,3,4
503,6,7,0,9,5,10,17,26,111,0,135,4,5,0,8,3,0,3,13,25,0,41,0,15,0,15,8,3,13,22,30,0,56,0,13,0,13,11,3,16,29,53,0,89,8,34,0,46,5,10,18,62,62,0,124,5,79,9,93,3,10,17,111,82,0,194,23,84,12,118,6,16,18,134,98,0,233,45,131,14,191,4,5,12,207,133,0,337,103,147,13,264,6,3,13,278,127,0,408,112,132,8,257,0,8,8,263,106,0,371,157,102,8,270,4,0,6,276,83,0,355,183,70,8,263,4,0,7,273,70,0,339,348,135,15,498,4,0,11,504,93,0,605,124,44,7,173,0,4,6,177,61,0,241,155,42,11,200,0,0,0,201,28,0,235,41,20,0,62,0,0,0,67,26,0,86,454,96,12,561,12,0,12,570,69,5,639,177,73,12,266,7,0,10,275,112,7,398,4,3
504,4,10,4,23,17,12,25,49,177,8,227,0,11,0,7,3,8,11,25,54,0,72,9,32,6,37,18,10,28,68,99,0,171,5,56,9,63,25,25,50,118,160,3,276,8,81,5,99,23,33,51,154,302,0,456,42,235,24,308,49,57,106,412,403,4,825,99,342,25,476,27,41,70,547,421,0,969,233,387,32,649,16,31,43,694,519,3,1216,395,414,43,851,20,22,44,898,402,5,1304,465,330,40,833,16,7,28,863,334,3,1203,438,169,29,632,12,9,24,653,209,0,869,437,140,29,604,7,6,14,613,157,0,772,801,227,44,1070,13,5,22,1095,205,0,1305,354,106,20,479,8,3,14,491,118,0,612,246,53,13,314,7,9,14,330,50,0,375,100,21,7,119,0,0,0,127,28,0,152,211,35,8,260,0,4,4,261,48,0,304,344,175,48,563,19,14,33,597,265,21,886,12,10
505,10,6,7,20,21,32,55,74,295,3,375,3,31,4,34,11,12,15,52,77,0,130,7,63,6,72,21,26,53,128,145,0,273,12,132,13,149,40,42,79,232,298,3,537,22,204,15,242,46,73,121,356,560,5,929,62,483,45,592,75,121,199,789,785,4,1578,155,709,52,916,48,60,108,1023,727,6,1760,415,777,60,1250,52,55,98,1354,922,5,2282,757,828,61,1643,40,29,69,1710,864,6,2578,885,697,57,1633,33,32,58,1694,578,0,2281,874,432,48,1351,30,16,42,1392,459,0,1850,854,317,52,1220,13,11,21,1243,322,7,1565,1582,530,79,2192,26,18,46,2240,454,10,2693,648,191,51,890,14,15,27,918,231,0,1148,539,133,36,704,5,4,8,714,80,0,796,218,39,11,264,0,0,3,273,68,0,338,601,113,27,738,15,3,18,754,122,3,874,761,417,72,1254,34,36,65,1323,502,37,1862,31,23
506,11,9,13,26,21,21,46,74,346,3,417,5,20,3,25,7,7,12,41,72,0,109,0,55,8,59,24,24,52,112,172,0,281,21,106,12,131,54,53,108,240,287,8,530,21,168,14,203,49,65,118,325,569,3,891,52,391,35,484,77,101,172,656,776,6,1435,140,552,54,748,75,69,142,890,744,0,1637,381,595,55,1028,41,56,94,1123,862,0,1988,725,647,41,1407,38,41,82,1486,767,6,2258,773,538,50,1357,45,36,85,1443,566,8,2017,680,330,42,1054,24,16,37,1093,364,8,1466,635,251,34,920,19,13,32,952,302,0,1261,1226,362,59,1649,11,13,28,1679,442,4,2125,505,169,32,709,8,7,15,728,213,0,936,450,98,28,577,5,5,8,586,84,0,670,153,40,8,198,0,0,0,200,53,0,253,428,74,16,522,0,7,8,532,110,0,641,539,293,94,927,37,34,69,990,516,41,1553,16,8
507,10,13,3,28,21,17,40,62,244,3,315,3,27,4,33,6,5,18,50,65,0,118,8,52,9,67,31,19,51,113,149,4,267,12,83,10,98,29,42,71,167,269,3,446,12,164,15,195,39,58,97,292,478,10,776,46,393,41,483,62,101,161,644,755,4,1405,118,588,46,757,44,63,113,867,607,0,1475,330,639,51,1022,24,36,64,1085,777,12,1869,569,657,48,1267,38,25,58,1323,669,3,2005,641,495,52,1188,25,25,43,1236,485,3,1723,676,348,57,1077,14,24,41,1118,346,0,1468,637,236,31,903,8,16,25,926,230,0,1153,1139,337,63,1543,22,9,28,1573,355,4,1923,484,147,26,656,12,11,22,679,179,0,859,400,91,24,517,11,4,12,530,92,0,618,170,38,15,225,0,0,0,225,33,0,260,474,91,25,595,5,0,6,601,93,8,693,566,301,81,947,27,19,47,993,440,13,1454,19,11
509,4,3,0,11,3,5,5,17,38,4,58,0,10,0,9,0,5,3,16,15,0,30,3,9,0,16,6,3,15,31,36,0,69,4,23,0,25,9,11,19,47,74,0,121,3,59,8,76,18,17,35,105,179,6,286,15,138,15,172,16,33,48,219,217,5,440,49,170,14,236,21,6,27,260,201,8,470,85,159,25,271,15,3,18,283,248,7,541,168,144,18,331,3,8,14,349,195,5,544,168,125,11,303,4,0,10,315,119,0,432,130,70,8,209,3,4,7,215,87,0,295,96,50,14,155,4,6,8,164,59,0,226,171,66,10,247,0,0,4,254,67,3,315,67,28,4,102,0,0,0,104,33,0,138,56,10,4,75,0,0,0,76,13,0,80,22,0,0,20,0,0,0,20,4,0,27,40,8,10,56,0,0,0,53,18,3,76,138,117,22,271,0,6,7,281,145,12,434,6,0
510,0,0,4,6,5,4,5,7,38,0,51,0,0,0,0,0,0,0,3,22,0,23,0,11,3,19,6,7,14,32,122,0,159,0,14,6,16,13,12,17,40,140,4,184,10,17,0,30,0,7,9,37,166,0,204,10,35,5,51,14,5,21,73,131,0,199,18,53,7,77,4,10,12,88,142,4,228,41,47,3,89,3,7,17,102,113,3,221,72,45,9,126,10,3,11,137,89,0,231,89,33,11,133,3,8,8,141,68,0,212,138,25,5,167,0,0,4,169,27,0,195,105,22,9,139,0,4,4,137,32,0,174,202,41,15,257,0,3,3,254,26,0,288,55,13,3,70,0,0,0,70,12,0,90,84,14,12,108,0,0,0,108,9,0,119,31,4,5,35,0,0,0,35,0,0,37,73,11,7,92,0,0,0,94,16,0,111,93,31,20,143,0,8,6,150,102,14,266,5,6
