SA4_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
308,3,12,0,0,0,0,0,0,0,21,25,221,5,3,5,0,0,5,0,270,227,570,61,57,58,22,37,17,12,1060,7,16,5,0,0,0,0,0,0,36,86,233,28,32,22,3,15,9,0,433,46,73,24,20,20,6,3,0,3,186,738,2491,454,290,193,86,168,169,50,4639,6,3,7,3,0,0,0,0,0,16,291,252,281,117,58,29,95,51,22,1197,534,329,533,345,139,68,215,126,47,2345,1948,627,10902,845,524,490,3579,1783,472,21168,71,42,184,87,41,121,186,255,11,999,137,38,136,76,30,57,194,161,11,843,31,39,50,18,3,12,50,39,9,255,105,52,134,54,26,48,245,210,127,1001,4267,5008,12808,1954,1120,934,4785,2823,772,34472,4,48,0,0,3,0,0,0,0,55,22,172,3,7,3,0,0,0,7,209,168,886,27,71,77,29,0,11,14,1284,6,59,4,0,10,0,0,0,0,78
309,34,95,5,0,3,0,5,0,4,144,145,1314,20,23,15,18,10,8,11,1561,1729,3462,343,298,410,343,220,228,117,7140,52,140,13,9,15,11,8,7,3,259,288,995,66,121,92,59,37,42,18,1723,160,260,28,40,38,23,10,15,0,576,4844,11434,2023,1746,1390,1436,877,1124,363,25240,14,13,26,14,6,14,5,9,3,102,1402,1216,964,535,313,361,297,306,81,5481,2346,1860,2348,1603,850,1008,717,956,179,11874,5981,1952,21718,2554,1765,2436,3794,4961,967,46128,141,108,306,215,75,241,190,426,22,1727,432,284,451,298,151,323,308,435,45,2727,177,201,178,84,54,64,77,110,28,965,379,326,441,214,106,190,243,302,447,2647,18127,23661,28931,7759,5282,6532,6791,8933,2278,108293,22,202,5,5,17,13,0,0,7,269,118,1082,12,25,50,12,0,6,18,1314,1236,5277,140,562,789,348,36,137,107,8643,59,261,4,19,28,15,4,10,5,407
310,9,28,0,0,4,3,0,0,0,45,62,458,16,4,17,3,11,8,11,583,632,1502,124,141,228,109,125,71,42,2969,22,62,6,8,15,4,5,3,3,118,115,457,39,65,39,9,18,15,10,773,82,147,20,22,25,10,5,9,3,322,1536,4653,786,787,754,337,512,440,148,9939,8,4,8,12,0,0,5,3,3,49,449,455,436,257,182,94,227,144,34,2276,999,794,1058,919,572,303,569,428,84,5732,2380,1015,11564,1848,1235,980,3523,2901,517,25975,99,47,213,109,88,147,299,374,20,1407,182,101,195,137,97,92,303,251,27,1391,52,80,58,29,24,33,75,61,15,413,157,103,212,95,63,71,261,220,250,1434,6779,9908,14734,4445,3336,2196,5935,4944,1168,53447,4,63,5,3,10,5,0,0,0,87,53,360,5,12,25,5,3,5,3,472,446,1990,80,242,344,91,14,72,39,3328,23,99,0,13,10,0,0,0,3,151
311,5,19,0,5,4,0,0,0,0,26,42,247,12,3,12,5,7,9,8,341,457,1012,137,99,172,75,164,67,46,2242,15,49,5,7,3,3,4,0,0,87,95,307,26,55,39,14,18,13,10,576,62,98,12,12,25,3,0,0,0,214,1220,3612,702,542,594,377,563,404,90,8101,6,5,4,6,7,5,7,11,3,54,367,343,452,193,174,95,216,134,27,1992,853,648,1005,641,468,307,572,446,87,5040,2616,918,12760,1331,1258,1000,3815,3279,549,27533,83,43,234,77,82,108,296,337,12,1280,171,91,230,105,100,119,330,233,21,1398,50,60,84,25,27,16,80,47,15,408,106,67,238,77,74,81,275,239,278,1442,6146,7509,15909,3184,3041,2207,6354,5225,1151,50737,3,46,0,0,5,0,0,0,0,59,31,221,6,10,7,0,0,0,3,281,333,1494,66,256,285,110,25,72,21,2659,20,82,0,10,9,0,0,8,0,127
312,6,6,0,0,0,0,0,0,0,14,8,142,0,3,0,0,0,3,0,154,169,403,41,36,23,13,21,22,9,740,3,17,5,0,0,0,5,0,0,29,57,146,37,19,14,4,10,8,6,294,33,42,9,3,14,0,10,0,3,110,612,1857,366,259,115,68,153,167,34,3640,3,0,7,0,0,0,0,0,4,20,249,219,216,78,45,31,84,55,23,1002,457,291,484,223,113,55,220,123,31,2009,1938,649,9991,432,454,420,3381,1391,451,19102,56,33,122,52,17,65,145,160,11,664,91,54,116,34,19,46,181,91,9,633,32,36,47,17,10,11,38,33,4,229,100,48,144,45,18,24,227,123,120,836,3807,3944,11604,1191,849,743,4477,2174,696,29482,0,20,0,0,4,0,0,0,0,32,4,101,4,0,0,4,4,0,5,117,144,612,18,57,75,31,6,26,5,971,3,48,0,3,4,0,0,3,0,63
313,6,8,4,6,0,0,0,0,0,19,27,134,4,8,8,3,0,4,0,189,268,512,42,44,49,19,21,16,14,983,3,17,0,5,5,0,0,0,0,39,81,230,18,30,26,12,19,10,7,429,50,83,14,13,17,4,0,3,0,187,773,2305,403,318,306,189,166,296,53,4813,4,3,3,8,4,3,0,0,3,30,345,353,279,150,113,83,104,84,18,1532,686,532,613,532,275,182,239,280,57,3393,2144,703,9358,1096,844,840,2451,2590,400,20427,75,33,174,71,54,111,149,238,16,917,126,76,174,105,74,76,198,230,15,1070,40,50,54,23,24,17,33,55,6,312,99,81,139,63,37,57,144,185,157,973,4729,5139,11280,2469,1838,1595,3520,3996,748,35314,10,29,0,3,3,0,0,0,0,43,11,168,5,8,3,0,0,0,4,205,205,901,26,84,106,24,6,17,13,1387,13,43,0,5,9,7,0,4,3,77
314,4,21,0,3,3,0,0,0,0,31,61,351,11,7,7,3,3,0,7,445,632,1266,100,83,173,61,73,37,29,2454,16,47,5,0,4,3,0,6,0,86,152,368,27,51,47,17,18,11,4,692,112,139,18,16,37,15,3,8,4,358,1754,4430,617,575,692,334,295,240,107,9042,4,5,5,3,0,7,0,3,0,26,509,469,377,218,181,79,118,97,29,2063,957,721,804,628,459,273,295,223,64,4418,1916,804,7956,1059,937,775,1652,1641,266,17008,61,44,124,84,50,87,106,165,5,726,144,114,150,73,77,64,133,131,8,905,52,79,51,23,17,14,32,22,5,285,74,90,112,42,50,44,88,75,121,699,6455,8951,10355,2870,2717,1776,2813,2650,641,39236,12,62,6,0,8,0,0,0,0,88,37,325,9,6,14,4,0,0,0,396,366,1582,46,227,239,76,9,33,24,2609,14,102,5,7,17,0,0,0,0,145
315,0,0,0,0,0,0,0,0,0,4,10,23,0,0,0,0,0,0,0,32,76,181,16,15,11,6,5,7,0,312,4,0,0,0,0,0,0,0,0,4,25,59,0,15,8,0,0,0,0,107,12,19,0,12,0,0,0,3,0,43,261,673,86,115,38,26,43,65,12,1328,0,0,0,3,0,0,0,0,0,13,116,66,50,52,14,4,25,32,8,359,191,127,120,141,30,25,45,51,15,741,842,265,2983,213,191,113,992,712,153,6471,46,25,46,35,18,24,43,83,6,328,64,21,27,18,11,12,55,53,0,269,7,16,5,3,6,0,10,5,0,55,70,43,78,38,26,16,105,94,77,539,1734,1498,3425,662,351,229,1334,1104,281,10617,5,12,0,0,0,3,0,0,0,21,5,30,0,6,0,0,0,0,0,39,95,296,12,26,32,3,4,10,3,475,5,14,0,0,4,0,0,0,0,24
316,20,44,3,3,6,0,0,4,4,80,105,680,7,8,7,5,0,6,7,833,862,1778,115,173,142,89,62,84,41,3343,20,78,0,0,12,4,5,6,3,126,215,668,60,77,65,36,21,31,11,1177,98,173,18,33,16,15,4,7,6,371,2687,7187,1007,959,676,628,310,512,177,14146,11,9,9,5,0,3,3,9,4,42,818,838,569,344,187,226,151,195,54,3373,1255,1013,1273,863,398,415,294,427,80,6024,3975,1204,14502,1634,1054,1473,2563,3337,549,30297,93,52,189,108,48,145,118,276,19,1045,247,175,207,169,94,175,179,272,26,1538,90,124,82,36,22,32,39,68,11,513,187,155,267,116,45,115,134,181,222,1409,10693,14182,18306,4538,2766,3359,3878,5402,1211,64338,17,106,0,9,9,3,0,0,0,151,77,672,10,12,28,7,0,6,5,822,603,2851,67,276,299,84,11,65,47,4296,31,162,8,20,11,4,0,0,4,238
317,0,26,0,0,0,0,0,0,0,29,35,440,7,8,4,4,9,11,0,516,328,801,71,83,61,49,58,99,23,1579,7,31,5,3,0,3,0,5,0,45,63,259,18,38,21,7,12,9,0,436,52,114,11,11,18,0,5,8,0,210,817,2678,360,374,289,170,124,352,58,5226,6,0,3,4,0,0,0,0,0,9,213,213,172,112,63,44,66,69,16,967,458,362,466,359,197,111,173,159,41,2330,1357,410,5618,858,519,565,1252,1261,186,12031,37,19,96,59,42,86,87,192,6,626,88,33,76,71,40,43,89,94,9,546,25,41,30,21,6,0,23,34,0,189,60,42,60,63,20,26,57,94,71,504,3558,5469,6997,2052,1288,1121,1956,2396,422,25251,4,22,5,0,0,0,0,0,0,34,39,275,4,8,3,0,0,0,3,344,207,1189,32,152,109,34,0,60,19,1800,6,47,5,0,4,5,0,0,0,71
318,9,22,0,0,0,0,0,0,0,29,76,473,19,7,7,5,5,3,0,583,351,780,67,79,77,36,40,36,17,1478,9,27,0,4,4,0,0,0,0,48,85,273,17,40,30,9,12,6,8,485,41,75,12,13,7,0,4,5,3,158,1076,3478,427,515,301,143,188,192,47,6362,0,0,5,3,4,0,4,0,0,15,279,261,272,207,92,34,80,74,16,1303,641,411,535,635,220,119,204,162,53,2976,2132,709,9073,1663,618,645,2450,1699,341,19338,59,38,133,136,39,93,130,196,10,835,119,42,121,105,43,54,142,124,15,770,39,43,43,28,18,6,31,25,5,239,96,70,119,73,29,40,148,144,134,847,5006,6705,10836,3505,1481,1175,3430,2682,655,35469,7,53,0,6,0,0,0,0,0,67,50,442,4,10,17,9,0,0,0,535,294,1359,49,113,111,33,4,29,16,2022,16,87,0,9,12,6,0,0,0,135
319,4,12,0,0,0,0,0,0,0,17,36,231,0,3,0,3,0,0,4,274,199,583,32,38,33,15,18,24,13,954,10,38,0,6,3,0,0,0,0,51,63,244,13,49,14,4,4,12,4,419,41,67,12,9,9,3,0,3,3,137,819,2563,267,335,189,118,115,272,42,4722,8,3,6,3,0,0,4,3,0,27,336,289,200,161,73,63,74,84,22,1295,586,376,436,534,190,151,169,213,49,2712,2393,569,8699,1436,617,900,2567,2715,422,20316,98,32,176,84,43,131,182,371,13,1132,138,50,128,110,28,85,163,222,17,946,43,45,47,23,14,14,30,42,3,256,172,68,155,82,28,76,187,308,177,1242,4935,5158,10172,2885,1254,1562,3511,4268,764,34504,6,45,0,0,0,0,0,0,0,61,12,144,0,0,15,0,0,0,3,184,177,967,11,75,88,15,0,23,11,1369,19,56,0,3,3,0,0,0,0,87
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,10,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,12,0,0,0,0,0,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,10,15,22,0,5,7,7,4,8,0,64,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,12,0,10,0,4,0,0,0,0,0,11,39,85,13,28,3,6,9,52,3,237,0,0,0,0,0,0,0,0,0,6,6,3,5,5,0,0,4,3,0,35,9,16,11,11,8,7,7,16,0,95,34,12,197,28,19,20,94,97,15,515,4,3,4,0,0,10,3,6,0,33,0,3,8,0,0,0,4,6,0,29,0,3,0,0,0,0,3,0,0,8,3,0,11,5,3,0,3,10,13,50,118,174,240,84,41,46,141,208,39,1092,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,12,40,3,6,8,4,0,10,0,84,0,0,0,0,0,0,0,0,0,5
401,34,80,3,3,6,0,0,0,0,133,297,2112,37,26,40,5,5,15,16,2557,1855,3884,321,320,623,263,205,250,89,7819,61,156,14,13,21,9,3,5,3,287,429,1095,64,78,129,30,22,27,19,1894,143,215,20,22,39,16,0,4,3,455,4214,11906,1331,1165,1503,825,547,819,249,22559,8,3,6,10,5,0,0,0,0,37,743,765,455,291,217,156,106,147,33,2923,1018,964,835,480,376,329,228,309,63,4594,2224,813,6337,977,682,746,964,1228,210,14184,82,65,115,74,49,75,55,94,6,616,214,169,140,124,94,124,79,97,18,1053,83,160,65,38,37,38,18,53,11,503,170,171,114,75,55,60,68,86,131,927,11569,22558,9853,3690,3876,2679,2319,3137,855,60542,26,126,6,11,18,4,0,0,0,190,259,1670,34,35,77,11,0,6,15,2106,1229,4705,171,740,892,228,18,181,103,8270,46,226,3,25,32,9,0,7,0,349
402,9,30,0,8,7,0,3,3,0,54,103,628,30,20,21,0,3,14,8,835,873,1997,332,426,495,227,426,331,75,5176,36,56,17,15,12,6,17,10,0,171,148,508,33,59,71,23,17,40,9,910,108,132,12,25,38,7,3,4,6,334,2051,6321,1323,1302,1222,620,911,1057,193,14995,7,0,18,12,4,6,8,3,0,64,580,631,610,406,266,145,254,210,43,3148,1164,962,1209,942,550,345,680,520,104,6467,2823,1225,13401,2283,1635,1319,3448,3127,633,29893,117,69,311,174,124,153,291,383,26,1636,216,117,255,181,143,122,242,215,42,1532,69,87,119,63,48,17,87,100,15,599,136,122,254,144,85,95,322,266,254,1672,8449,12884,17906,6050,4709,3077,6720,6283,1404,67495,16,98,0,3,7,5,0,0,3,135,51,462,16,21,32,6,0,5,0,600,446,2468,182,886,580,165,40,310,53,5127,26,145,6,32,14,11,0,3,4,236
403,22,68,0,5,0,3,0,0,0,100,178,1132,24,16,30,0,9,16,9,1411,1060,2294,189,350,325,113,118,165,73,4682,24,99,0,14,11,4,3,6,5,166,268,803,66,91,93,26,23,24,7,1406,148,201,18,36,46,10,8,10,7,486,3019,8353,1142,1269,1221,713,450,674,193,17037,7,0,6,11,3,0,4,3,0,35,728,849,543,491,250,154,134,173,47,3376,1183,1060,1033,779,501,322,286,333,85,5577,3114,1256,12057,1905,1384,1143,1925,2328,470,25579,124,70,237,144,93,146,139,232,11,1193,232,151,197,197,101,126,120,154,22,1306,79,136,83,57,34,26,33,57,13,516,154,154,175,112,61,63,123,144,172,1170,10334,16624,15786,5484,4159,2855,3368,4322,1109,64030,18,155,0,19,9,0,0,0,0,202,131,1044,22,23,49,8,0,7,6,1289,775,3440,96,686,464,115,16,110,58,5769,34,163,4,22,19,0,0,4,9,261
404,12,31,4,8,7,0,0,0,0,67,93,575,17,12,17,0,0,7,0,729,786,1669,230,297,343,155,228,210,53,3975,31,72,9,12,9,7,5,4,0,146,165,484,41,62,76,16,18,16,17,891,93,129,20,23,30,9,0,3,6,307,2076,6020,1031,959,1101,593,578,715,176,13249,5,3,6,3,3,0,3,0,0,26,460,512,410,319,181,103,140,136,32,2286,726,703,829,506,350,218,378,283,62,4060,1772,742,6725,1121,859,685,1296,1300,267,14775,64,56,115,69,67,74,98,136,11,690,152,83,138,128,78,76,97,95,24,861,57,86,56,55,27,21,44,46,13,407,116,95,134,78,54,59,102,116,138,885,6594,11268,9761,3645,3196,2027,2990,3081,800,43356,14,90,0,10,3,0,0,0,3,127,70,546,8,20,25,4,0,0,4,685,572,2428,123,684,466,145,27,168,48,4646,25,102,0,16,18,5,0,10,3,185
405,3,10,0,3,0,0,0,0,0,13,26,60,0,0,0,0,0,5,0,91,103,185,11,9,19,19,11,5,5,370,3,4,0,0,0,0,0,0,0,13,55,93,8,12,9,0,7,9,3,195,16,22,4,3,0,0,0,0,0,52,522,937,113,82,59,53,44,113,16,1945,4,0,0,0,0,0,0,0,5,9,186,122,85,92,34,25,26,41,3,607,352,161,141,100,64,60,69,77,13,1033,1644,277,3555,304,249,281,1006,1167,174,8660,101,11,52,25,20,28,73,119,4,439,153,34,50,32,12,29,53,79,13,451,32,13,20,5,6,0,18,21,0,104,107,22,60,22,17,26,93,102,51,491,3302,1946,4097,686,488,514,1396,1741,294,14468,4,22,0,0,0,0,0,0,0,31,19,72,3,0,6,0,0,0,0,96,97,348,3,37,26,11,0,16,0,542,3,20,0,0,6,6,0,0,0,28
406,0,4,0,0,0,0,0,0,0,9,8,36,0,0,0,0,0,0,0,46,67,157,24,31,18,10,0,8,6,322,9,7,0,0,0,0,0,0,0,16,18,42,10,4,3,0,3,7,4,92,9,8,4,4,0,0,0,0,0,32,295,725,120,103,42,33,47,66,10,1446,4,0,0,0,0,0,5,0,0,13,103,104,58,60,18,9,28,25,4,404,181,107,135,112,47,35,60,51,11,736,893,234,3011,397,177,174,998,718,149,6742,52,11,41,40,16,23,68,84,9,349,72,20,43,33,17,10,62,57,0,313,21,9,19,11,5,3,11,24,0,106,73,43,59,34,9,23,80,96,50,462,1795,1513,3532,823,349,326,1361,1123,253,11074,4,14,0,0,0,0,0,0,0,22,9,32,0,0,0,0,0,0,0,47,58,283,11,43,24,10,3,7,3,447,7,12,0,3,0,0,0,0,0,23
407,5,8,0,0,0,0,0,0,0,13,37,91,3,0,3,0,0,0,0,146,144,271,34,34,17,22,16,37,6,579,7,13,0,0,0,0,0,0,0,21,85,139,10,19,9,6,5,7,0,284,18,27,11,12,5,0,0,0,3,81,820,1468,191,222,133,88,81,266,33,3312,7,0,3,3,0,0,5,0,0,17,401,183,126,114,57,40,57,107,11,1100,494,257,230,198,114,99,100,155,20,1672,2466,439,5911,796,370,604,1572,1949,279,14385,128,19,115,54,22,70,99,204,11,726,223,50,88,55,35,46,104,162,22,782,44,34,24,12,10,11,24,37,0,202,204,41,131,55,17,64,126,217,104,953,5082,3033,6888,1583,793,1053,2191,3148,493,24270,11,26,0,0,0,0,0,0,0,35,26,113,6,0,10,0,0,4,0,153,130,561,19,63,60,25,5,24,13,895,5,28,0,3,0,0,0,0,0,47
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,26,9,0,0,0,0,15,3,59,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,17,8,3,49,8,6,5,17,20,4,121,0,0,0,0,4,3,0,3,0,9,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,7,0,17,30,51,59,18,14,18,31,45,7,264,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
501,9,15,0,0,0,0,0,0,0,22,42,152,0,5,6,0,0,7,4,222,220,441,38,32,24,8,30,26,11,828,9,18,4,0,0,0,0,0,0,30,88,262,12,23,21,12,12,15,3,441,46,50,12,8,8,5,0,6,0,135,987,2193,422,241,173,115,169,314,39,4662,6,10,9,0,0,0,3,4,0,20,374,293,295,86,68,73,132,113,24,1449,476,367,547,202,105,113,164,194,28,2202,1568,523,8677,623,438,410,2274,1650,322,16479,62,28,192,58,35,105,152,236,10,871,111,47,109,59,17,59,131,107,17,659,53,42,49,15,9,5,41,55,3,273,124,57,131,27,18,47,165,137,96,801,4165,4493,10502,1385,914,954,3270,2873,554,29107,18,44,4,4,4,0,0,0,0,68,16,145,3,5,7,0,0,8,0,183,145,652,20,86,89,30,7,27,3,1048,9,53,0,0,3,3,0,0,0,72
