SA3_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
40402,0,9,8,14,32,3,56,19,51,128,28,131,35,75,273,11,84,14,63,171,9,59,14,36,125,20,157,19,89,285,41,214,45,64,364,16,55,27,28,117,3,8,0,0,15,0,0,4,0,8,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,36,12,20,71,129,818,198,440,1584,0,3,0,4,16,0,4,3,18,28,19,61,24,53,161,22,58,19,58,156,8,33,8,48,99,14,111,28,71,224,48,262,48,120,475,34,144,39,74,296,7,9,4,14,32,0,0,4,0,9,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,4,33,10,20,74,151,726,202,481,1565,0,3,0,4,13,0,4,0,6,14,5,47,10,69,135,8,50,18,42,121,12,33,9,43,90,20,84,20,64,181,29,197,44,157,430,42,220,54,115,428
40403,0,4,0,3,10,0,4,5,25,35,4,33,13,18,67,5,31,8,30,80,10,39,15,9,67,18,94,26,57,188,25,154,34,62,273,11,68,22,41,141,3,5,3,5,20,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,4,12,33,73,461,135,259,925,0,0,0,0,0,0,3,0,6,14,3,17,10,17,46,7,21,8,18,58,0,11,10,18,46,9,71,22,40,136,18,125,52,76,270,25,115,53,61,257,9,34,12,12,63,0,3,8,5,11,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,5,10,31,73,413,185,261,937,0,0,0,0,5,0,4,0,6,11,0,14,8,19,44,7,22,9,11,40,0,8,3,12,26,0,49,13,34,97,14,127,36,77,256,31,144,49,86,316
40501,0,4,0,0,4,0,0,0,4,3,3,23,3,7,32,4,32,11,10,60,0,50,12,8,75,12,88,12,17,128,16,46,0,4,65,3,0,0,0,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,44,249,36,60,389,0,0,0,0,0,0,0,0,0,0,0,5,4,3,13,0,14,3,13,34,5,28,0,9,49,11,68,26,15,120,31,106,14,27,175,8,31,4,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,14,66,252,49,79,450,0,0,0,0,4,0,5,0,0,5,0,3,3,0,8,0,10,0,5,22,0,9,4,15,30,6,59,13,28,104,13,127,20,40,190,26,51,10,4,100
40502,3,3,0,3,12,0,0,0,3,5,7,28,7,15,53,9,69,4,12,94,4,35,3,3,46,4,31,5,5,41,0,8,0,4,17,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,36,177,22,40,282,0,0,0,0,8,0,0,0,3,5,6,13,0,12,28,3,24,8,19,48,7,39,13,15,66,15,64,6,13,101,10,25,3,9,38,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,39,173,30,63,309,0,0,0,0,0,0,0,0,0,0,4,13,5,0,21,5,16,0,12,36,4,28,6,12,54,10,65,7,30,110,10,34,13,14,66,0,11,3,0,21
40503,0,4,0,3,5,6,23,5,14,39,9,80,8,33,133,19,141,17,18,195,6,38,4,9,61,7,41,3,4,62,0,8,0,0,7,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,12,43,336,39,92,517,0,0,6,0,0,0,7,0,4,10,6,30,8,17,59,18,107,16,44,189,6,53,13,17,97,12,67,12,14,103,9,19,4,3,34,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,50,301,53,109,516,0,3,0,0,5,0,4,0,4,4,0,24,5,9,50,12,84,19,43,162,12,66,3,32,115,18,78,19,16,128,13,42,6,7,65,0,4,0,0,9
40504,0,11,0,3,13,0,5,5,5,17,3,21,7,14,55,8,69,5,17,105,5,44,5,10,60,10,87,10,19,121,3,10,3,0,20,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,4,23,40,260,35,71,408,0,3,0,0,3,0,5,0,0,5,0,16,3,9,24,5,24,6,15,49,11,25,7,15,50,9,116,15,17,165,8,58,4,11,80,3,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,40,254,44,66,402,0,0,0,4,4,0,4,0,0,3,3,15,0,6,28,4,19,0,8,37,0,28,10,16,50,12,90,19,24,145,21,77,12,20,120,9,11,5,3,19
40601,6,35,0,20,65,3,52,16,22,101,18,196,30,51,296,34,214,41,78,367,15,84,15,19,129,7,105,18,19,152,12,61,9,14,101,3,9,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,5,22,69,105,800,142,257,1298,0,22,0,6,30,3,29,7,19,51,13,125,18,47,196,18,182,31,66,299,14,108,18,40,177,25,162,20,33,238,30,118,32,21,195,13,29,11,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12,45,115,793,132,257,1296,0,15,0,8,24,4,31,5,16,55,6,116,15,50,186,25,178,14,78,303,19,86,14,47,163,30,149,25,55,258,34,159,25,42,257,11,47,12,20,87
40602,5,76,8,30,117,6,16,3,11,38,15,105,11,28,153,13,103,12,30,154,3,43,11,9,62,5,35,6,10,54,0,9,4,8,20,3,6,0,0,9,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,6,36,52,423,49,134,653,3,29,8,13,50,9,68,6,31,108,6,45,3,22,83,15,97,12,37,156,0,39,8,11,63,9,60,9,21,100,9,47,0,6,60,3,11,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,11,49,57,424,45,158,681,0,25,0,10,36,5,58,0,27,92,4,60,3,25,100,12,83,7,35,136,3,30,8,21,65,9,60,6,21,92,9,63,5,13,94,0,21,7,9,37
40701,0,3,0,0,3,0,9,5,5,17,3,30,3,21,54,10,82,13,27,125,21,81,20,33,152,41,145,35,36,254,15,81,17,6,124,3,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,7,0,20,93,448,101,139,779,0,0,0,0,3,0,0,0,0,5,7,12,3,12,38,3,32,9,26,68,0,47,6,19,70,24,138,24,55,245,46,204,40,46,337,13,29,3,10,47,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,5,3,15,96,482,88,168,835,0,0,0,6,3,0,4,0,0,4,0,5,0,8,17,0,15,6,13,37,3,27,8,15,47,11,83,16,38,150,36,179,46,90,348,26,108,13,32,179
40702,0,11,5,13,29,0,53,11,33,97,20,174,34,48,282,32,255,39,83,403,12,133,23,28,196,26,98,14,13,163,6,17,5,5,32,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,18,0,15,38,106,779,127,235,1239,0,6,0,6,21,0,19,0,10,30,12,98,27,38,180,25,186,33,73,311,20,122,23,39,206,29,184,32,39,287,24,66,8,10,109,4,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,25,112,708,137,227,1186,0,5,0,0,5,0,9,0,0,8,3,52,19,30,107,15,122,20,66,222,15,101,15,39,169,18,194,22,75,302,29,136,32,24,230,0,35,4,0,46
40703,0,12,4,14,36,0,38,15,21,66,26,187,38,74,316,38,338,44,91,516,18,126,15,22,180,23,140,19,23,203,12,30,0,0,46,0,6,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,21,3,13,43,114,909,137,255,1419,0,7,5,9,23,0,13,3,14,33,19,69,23,34,135,22,219,47,75,365,13,153,29,57,254,28,267,43,66,398,24,89,9,17,138,0,15,3,0,15,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,21,8,15,49,122,844,167,281,1422,0,9,0,5,14,0,15,0,5,20,4,51,9,33,97,16,102,12,59,189,17,100,19,62,192,45,312,50,117,519,36,178,34,44,296,3,38,0,6,52
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,0,0,0,0,5,0,22,0,7,34,5,54,10,21,87,4,32,9,25,70,3,31,10,18,67,16,118,16,27,177,33,216,27,37,316,11,49,11,15,83,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,0,23,3,4,32,79,550,91,161,879,0,6,0,0,3,0,3,0,4,9,0,36,9,14,60,10,33,4,11,65,4,16,0,17,40,11,38,6,22,80,12,118,26,43,199,48,242,36,58,384,6,39,6,10,68,0,3,0,0,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,16,90,539,109,189,931,0,6,0,0,10,0,0,0,4,6,4,16,3,14,28,5,26,9,13,48,0,13,0,4,24,5,27,3,22,61,18,95,9,41,161,46,214,41,83,389
50102,0,11,0,10,20,3,66,4,14,93,17,105,14,37,173,17,92,27,58,194,8,101,14,37,160,29,307,38,82,454,54,343,56,70,531,23,121,21,37,203,0,16,0,4,18,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,28,4,18,49,161,1194,178,362,1900,0,15,0,0,13,0,4,0,5,12,6,76,16,31,123,15,87,10,22,136,14,69,19,34,134,19,176,34,59,285,59,453,61,127,703,83,349,75,81,583,8,29,9,9,47,0,4,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,8,8,44,209,1285,225,377,2099,0,6,0,0,10,0,4,0,6,11,6,28,8,25,69,11,85,9,36,130,13,53,9,39,115,20,184,24,85,303,63,492,60,153,766,84,379,69,105,640
50103,0,5,6,5,9,0,6,3,6,17,5,42,15,14,77,8,58,3,6,75,0,34,0,3,48,8,43,4,8,65,5,23,0,4,36,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,33,221,36,51,337,0,0,0,0,3,0,0,0,0,3,4,27,5,21,47,0,25,4,6,37,0,13,3,7,28,7,35,10,5,59,9,54,8,10,80,9,14,0,3,23,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,29,187,30,53,302,0,3,0,0,7,0,0,0,0,0,0,6,4,4,12,3,18,0,3,29,4,20,4,4,34,8,25,9,9,49,4,63,12,17,97,5,24,4,8,43
50201,4,0,0,4,9,0,20,9,12,32,4,54,3,25,88,7,78,18,35,147,11,116,20,44,191,38,363,52,114,566,73,435,60,94,664,30,143,20,27,216,5,6,8,3,19,0,5,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,21,3,13,37,177,1248,184,369,1984,0,3,0,0,7,0,0,0,0,0,5,28,5,12,49,8,47,16,31,96,0,37,6,31,77,9,148,30,50,238,67,487,64,151,770,96,424,90,125,733,20,45,15,11,90,3,9,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,16,5,17,40,217,1246,231,436,2128,0,0,0,4,4,0,0,0,0,5,0,16,8,20,34,14,37,6,23,84,10,45,5,43,105,23,193,32,97,352,72,554,86,186,899,98,441,71,149,754
50301,0,0,0,4,4,0,3,0,4,8,5,5,9,9,23,3,8,4,5,20,0,9,0,7,17,4,17,7,14,34,4,26,13,7,52,12,38,16,19,88,10,41,24,15,81,7,13,7,4,34,3,19,3,6,33,0,13,3,3,19,4,4,0,0,15,3,10,15,4,34,5,9,4,0,15,59,211,111,103,481,0,0,0,0,6,0,0,0,0,3,0,10,0,5,21,0,12,0,5,14,0,0,0,7,16,0,6,0,0,14,0,14,13,13,39,0,34,21,15,73,8,37,24,11,79,17,27,23,6,71,5,22,19,4,45,5,21,16,6,43,5,4,6,9,26,12,23,5,3,46,0,3,3,0,15,62,223,136,93,509,0,4,0,0,4,0,0,0,0,0,0,11,0,4,8,0,10,0,6,15,0,6,0,0,10,0,11,11,7,25,0,25,6,15,46,3,47,25,16,98
50302,0,0,3,5,13,0,26,3,14,49,4,23,15,20,60,0,25,12,24,50,4,18,4,10,32,5,32,10,12,61,9,75,22,30,139,9,108,33,44,196,10,64,28,31,136,3,27,14,11,54,4,13,12,0,24,0,8,6,4,17,0,5,0,4,8,0,5,6,4,13,0,13,4,10,28,48,443,166,226,883,0,0,0,5,5,0,3,5,3,8,6,23,8,15,43,4,18,4,11,39,0,13,0,16,32,0,34,5,15,58,3,70,17,37,120,9,118,25,62,214,12,97,47,45,204,7,44,26,30,106,5,30,15,11,57,3,8,3,4,22,4,9,4,4,17,3,9,3,0,15,0,9,12,4,26,48,480,180,257,965,0,3,0,0,8,0,6,0,0,3,0,14,0,20,26,5,22,8,8,40,3,14,0,5,29,0,36,13,33,92,6,108,19,47,175,17,203,59,86,371
50401,5,8,3,8,20,0,39,8,8,54,15,57,10,17,102,14,53,8,45,118,9,36,6,35,82,8,69,17,47,137,23,223,60,103,412,43,199,49,100,388,6,30,5,17,52,0,7,0,0,10,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,27,7,6,47,119,762,169,388,1437,0,5,0,3,12,0,9,0,0,5,4,38,9,22,74,3,41,10,26,80,6,37,7,28,74,8,49,9,31,83,21,121,37,62,245,32,253,73,127,488,25,91,31,38,184,9,19,9,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,9,15,38,103,687,191,362,1339,0,3,0,0,7,0,0,0,3,9,4,25,3,18,49,13,42,10,23,80,10,34,7,28,73,11,80,9,47,150,23,195,36,98,358,40,268,71,128,511
50402,0,3,0,5,8,0,11,0,0,8,5,22,0,6,34,4,11,4,10,29,5,12,3,8,27,0,37,0,14,52,6,75,17,27,134,19,77,8,17,127,0,19,3,7,26,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,13,53,270,43,110,468,0,5,0,0,4,0,0,0,3,3,0,8,5,4,22,8,11,3,9,30,0,0,5,12,11,3,28,7,6,40,9,49,15,22,92,21,98,16,34,162,17,24,6,8,57,3,9,0,3,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,16,58,245,54,103,467,0,0,0,0,3,0,0,0,0,0,0,0,0,7,10,5,10,4,8,28,0,10,0,0,10,5,23,5,11,39,8,61,17,37,121,27,72,18,32,157
50403,0,8,0,11,25,0,58,6,14,76,28,91,16,23,153,11,75,20,44,143,11,41,13,19,81,14,106,13,34,165,35,282,49,104,475,70,344,55,107,578,11,52,5,14,84,3,11,0,0,13,0,0,0,0,5,0,5,0,0,5,0,4,0,0,4,0,0,0,0,3,9,45,10,20,79,191,1114,188,394,1886,0,3,0,3,9,0,4,6,3,17,6,52,13,26,100,25,86,7,32,148,13,36,9,24,83,16,71,13,28,133,42,244,46,72,399,100,561,115,190,965,38,128,38,55,266,5,14,0,5,25,3,6,0,4,12,0,3,0,0,4,0,5,0,0,5,0,5,0,0,5,6,25,3,26,61,249,1245,262,471,2228,0,3,0,0,9,0,6,0,3,10,0,32,9,30,68,8,73,8,34,127,10,60,8,14,94,15,126,21,68,224,59,476,88,166,791,122,596,108,219,1053
50501,0,0,4,0,4,0,8,5,9,27,7,24,0,15,48,7,22,5,19,57,7,19,3,11,43,9,33,10,26,76,25,226,64,114,432,85,395,126,193,797,15,86,35,26,162,8,28,4,13,46,3,13,4,6,20,0,4,0,0,8,0,0,0,0,3,0,5,3,0,14,0,19,8,4,33,178,896,265,438,1769,0,0,0,0,3,0,5,0,0,8,0,10,7,7,27,5,23,7,6,43,5,11,5,8,27,0,17,4,9,29,5,88,23,38,153,67,435,127,179,810,68,187,78,93,413,21,40,14,17,90,6,24,6,9,46,5,5,3,0,16,0,3,0,0,9,0,6,0,0,10,4,14,0,12,38,196,860,277,391,1720,0,3,0,0,0,0,0,0,0,0,0,10,0,3,18,8,24,6,3,38,5,18,3,11,30,5,30,8,18,56,19,144,39,59,272,105,446,131,192,870
50502,0,20,4,14,45,5,93,18,39,155,25,128,33,60,245,18,77,22,81,198,8,63,23,39,137,20,164,33,99,321,82,478,102,208,866,81,438,130,184,833,22,86,22,42,176,6,27,15,7,54,0,3,3,3,20,0,3,4,4,16,0,0,0,0,0,0,6,0,5,13,7,38,6,37,92,280,1646,433,827,3179,0,5,0,6,15,4,9,5,15,32,10,90,25,64,185,20,104,22,57,200,3,43,23,43,115,13,71,21,63,163,32,339,70,164,607,94,607,162,259,1123,42,180,83,90,393,17,51,22,24,121,7,19,13,10,51,6,13,3,5,19,0,7,9,3,17,6,5,0,0,10,6,34,18,34,90,256,1571,467,838,3125,0,5,0,6,13,0,10,3,11,23,7,50,18,41,117,19,89,35,71,212,10,57,22,36,125,21,147,27,103,304,60,470,104,252,883,88,625,164,290,1169
50503,0,8,3,9,20,3,68,10,13,97,34,100,20,27,182,18,91,8,37,151,8,52,16,27,94,16,98,20,55,185,48,518,64,126,755,104,572,82,128,886,22,78,11,24,136,0,11,3,4,13,0,5,4,0,9,0,0,4,0,7,0,0,0,0,6,0,4,0,3,7,13,45,8,17,78,265,1657,248,461,2626,0,8,0,9,19,0,3,0,5,6,11,76,12,30,124,15,86,16,28,138,7,49,9,30,93,28,79,18,33,157,51,435,81,108,676,185,858,233,295,1574,58,211,80,80,430,12,38,13,10,76,0,10,0,4,21,0,5,0,3,4,0,3,0,0,9,0,4,0,0,3,6,32,3,24,70,367,1891,478,667,3397,0,12,0,0,12,0,3,0,7,12,0,44,6,29,75,6,59,15,34,116,16,49,16,29,110,28,170,36,71,315,103,683,99,215,1104,201,920,193,366,1678
50601,4,10,5,0,18,0,31,0,8,44,3,45,5,20,82,10,43,9,30,95,3,35,14,26,74,11,138,24,45,212,47,372,52,96,567,22,109,13,29,171,3,19,4,5,29,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28,6,13,50,108,833,124,267,1343,0,3,0,4,6,0,0,0,0,5,5,45,7,15,78,10,40,4,24,78,4,27,11,9,50,9,91,9,33,141,38,369,62,97,572,47,284,40,79,450,17,55,12,14,94,0,9,0,0,16,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,18,4,15,29,139,945,152,288,1529,0,6,0,3,6,0,0,0,0,6,4,9,5,18,40,3,59,5,18,93,10,45,10,35,90,20,174,25,63,285,48,363,47,139,598,66,304,42,83,489
