SA3_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
20601,19,21,16,70,454,987,412,155,139,33,2313,0,0,6,19,14,46,246,911,627,271,198,30,2377,0,0,0,13,7,19,81,373,416,222,158,21,1303,0,0,8,10,13,16,79,399,561,446,362,26,1928,0,0,7,5,5,10,27,180,397,379,575,16,1608,3,8,9,7,9,8,44,128,178,155,235,55,844,0,0,13,8,0,6,7,13,8,3,0,55,119,51,78,450,306,257,728,2418,4609,3190,1853,1878,427,16253
20602,4,15,13,57,266,388,180,94,65,26,1103,4,3,3,10,3,13,128,320,267,163,105,19,1040,0,0,3,3,5,10,48,117,197,144,96,7,626,0,0,6,3,0,10,44,135,261,292,244,20,1020,0,0,0,11,6,12,15,74,170,265,577,19,1145,0,5,11,4,3,3,27,38,73,85,144,11,406,0,6,13,5,0,0,7,3,4,8,3,26,68,42,71,346,198,160,519,1495,1658,1389,1173,1329,246,8629
20603,17,29,18,64,411,589,224,70,46,23,1504,6,8,5,10,12,56,268,593,323,103,75,29,1493,0,4,4,4,0,15,91,274,202,92,77,10,783,0,0,3,11,3,9,71,306,326,190,142,21,1086,0,0,4,10,5,12,32,169,222,220,372,24,1062,3,3,17,9,3,10,54,100,73,43,61,26,410,4,0,27,10,0,11,7,15,3,0,0,47,134,109,157,697,405,287,708,2172,3129,1669,835,866,384,11423
20604,40,77,81,244,1404,2773,1058,347,306,119,6471,13,3,22,57,63,151,970,2623,1495,457,455,84,6385,3,0,10,23,15,44,252,868,732,298,287,31,2561,0,5,15,27,17,57,292,1121,1140,589,590,75,3928,8,0,12,13,14,28,173,780,968,746,1634,69,4454,3,0,18,24,26,44,142,424,306,179,346,120,1646,8,3,38,20,14,25,58,73,38,17,40,127,460,150,217,993,1068,1027,2413,9295,15692,8324,3423,4469,1336,48405
20605,24,23,33,125,667,1461,630,220,209,63,3470,3,0,10,25,21,73,386,1270,1031,352,360,55,3579,0,0,7,6,4,27,91,412,517,241,202,21,1530,0,0,6,12,3,28,110,528,760,553,614,41,2657,3,0,12,18,7,22,60,290,574,642,1800,48,3477,0,5,21,12,17,14,57,149,166,106,230,63,839,7,0,44,7,15,14,28,25,16,9,8,121,301,113,151,1046,572,550,1157,3690,6457,4584,2440,3863,783,25409
20606,9,14,13,65,447,923,352,126,149,36,2146,0,0,3,12,9,35,303,956,584,234,196,28,2372,3,0,0,7,5,22,59,275,337,154,147,18,1025,0,6,6,0,6,18,78,340,488,402,378,15,1755,7,0,8,6,8,13,56,225,390,467,1318,35,2531,0,3,7,16,6,14,30,93,115,86,182,30,577,3,7,14,8,5,6,17,15,9,10,18,55,164,56,93,502,327,231,626,2433,4268,2829,1718,2734,395,16214
20607,30,35,17,71,397,971,431,194,196,46,2408,5,0,9,17,20,53,209,1003,787,442,324,41,2914,3,3,13,9,4,28,63,274,472,352,338,23,1579,0,0,6,16,13,22,71,375,698,734,749,35,2728,6,0,9,10,10,25,65,231,559,802,2092,33,3845,3,4,30,31,10,28,45,90,153,160,496,73,1123,3,4,30,8,7,8,4,17,9,7,12,73,183,150,323,1342,822,452,743,2090,4328,3720,2966,4524,613,22059
20701,8,23,28,50,330,913,417,161,223,45,2207,0,0,3,21,14,48,211,933,613,261,314,27,2441,0,0,3,12,11,13,62,372,393,194,219,24,1299,0,0,5,12,15,23,70,483,619,353,563,36,2181,3,5,11,6,5,7,58,269,493,478,1809,58,3208,0,0,10,3,8,6,27,120,162,108,265,44,759,0,0,8,0,0,5,10,16,15,6,14,53,136,67,60,352,282,319,470,1889,4913,3478,1872,3963,550,18208
20702,4,8,3,19,72,345,339,142,101,19,1055,0,0,0,5,11,5,46,370,354,175,116,34,1117,0,0,0,3,4,9,15,198,208,126,80,10,657,0,0,0,5,0,3,9,193,270,202,163,26,872,0,0,0,8,0,5,14,105,222,227,356,23,964,0,0,6,7,0,4,8,65,107,70,63,43,373,0,0,0,3,0,4,8,22,8,4,5,29,81,21,10,95,127,73,133,474,2409,2225,1213,1068,371,8214
20703,10,20,20,39,183,714,310,105,65,37,1516,0,4,12,26,11,31,134,669,412,178,91,31,1600,0,0,11,16,4,11,59,344,294,131,84,18,971,0,4,8,7,3,12,47,329,408,218,161,20,1230,0,0,6,11,3,7,30,195,300,248,338,22,1162,5,0,11,23,11,6,19,144,122,68,81,61,557,0,3,5,3,5,13,12,17,16,3,4,37,120,69,68,413,432,378,498,1334,4370,2701,1224,1071,513,13067
20801,3,9,10,18,57,237,223,108,146,22,826,4,0,7,9,6,8,37,215,264,132,206,35,931,0,0,3,3,5,4,19,88,144,100,178,15,557,0,0,0,4,6,8,27,92,209,221,375,19,961,5,0,14,6,5,9,16,80,172,259,1420,33,2009,0,0,5,4,6,5,8,27,54,33,153,34,330,0,4,9,5,5,0,7,4,10,0,11,43,103,68,53,365,217,114,197,482,1408,1487,1054,2773,343,8557
20802,14,27,31,123,460,936,492,201,230,42,2556,9,5,12,25,12,69,293,948,707,294,317,52,2744,0,0,3,10,9,20,101,425,496,243,245,15,1575,0,0,7,13,8,18,106,483,721,416,524,45,2336,6,0,11,17,6,14,51,238,486,454,1376,32,2689,5,8,5,9,8,25,55,147,147,114,175,65,762,3,0,4,8,5,18,13,22,10,0,17,79,181,93,63,409,420,332,1154,2770,5308,4126,2117,3365,606,20762
20803,13,17,21,38,233,723,329,109,70,37,1589,0,0,12,9,9,29,147,604,463,191,116,26,1607,0,0,0,5,8,14,55,267,330,126,93,8,916,0,0,7,5,7,7,44,276,379,260,194,13,1196,0,0,0,6,4,4,24,110,248,258,434,23,1113,0,0,7,6,3,6,25,97,94,64,62,45,410,0,3,11,5,3,11,11,21,3,5,5,63,139,66,63,424,327,228,515,1717,3766,2411,1172,1116,456,12264
20804,4,17,6,30,151,250,106,39,52,14,671,3,0,3,3,4,21,75,273,130,59,73,14,664,0,0,0,8,0,4,30,124,111,40,61,12,392,0,0,4,3,7,4,28,158,151,98,127,9,581,0,0,4,6,0,7,3,97,111,113,424,13,789,0,0,3,6,0,0,11,37,34,15,59,15,189,3,3,0,4,0,0,6,0,3,0,4,23,49,25,22,105,129,100,250,794,1441,866,444,901,182,5254
20901,17,26,19,61,264,779,302,75,41,38,1628,6,3,15,11,15,37,162,724,415,121,75,40,1629,5,0,4,9,3,19,69,387,291,122,39,21,965,0,0,3,6,3,23,80,403,437,194,74,12,1251,6,3,9,12,8,11,52,188,309,232,230,19,1073,5,7,18,17,5,28,49,137,113,59,42,45,521,4,0,32,14,9,3,10,16,9,5,4,57,149,110,88,696,404,246,492,1623,4316,2381,932,590,481,12372
20902,16,30,26,63,421,956,279,62,48,37,1942,0,0,16,15,17,39,289,906,379,110,45,34,1859,3,0,7,11,13,14,110,491,271,82,40,16,1056,3,0,9,12,4,13,93,454,310,155,72,20,1140,3,0,10,8,8,3,42,201,209,106,101,18,706,8,0,17,22,9,13,71,202,126,63,38,64,631,7,8,27,11,15,10,16,19,4,0,5,69,186,130,108,789,491,359,658,2755,5295,2030,661,448,520,14252
20903,0,5,4,0,26,100,55,28,15,7,249,0,0,5,0,4,4,18,75,68,37,15,4,231,0,0,0,3,0,0,0,44,50,29,12,4,144,0,0,4,0,0,0,5,47,63,57,33,4,218,0,0,3,5,0,0,5,20,53,69,60,8,227,0,0,3,0,0,0,4,21,25,13,15,14,95,0,0,0,0,3,0,7,0,0,0,0,4,19,19,9,71,58,50,75,194,521,429,268,176,90,1964
20904,13,18,21,66,664,1792,248,32,44,55,2971,3,3,9,15,19,49,482,1793,272,45,47,60,2794,0,5,15,10,0,17,234,980,206,28,33,30,1561,0,8,18,9,9,21,180,940,238,36,32,41,1529,7,3,15,9,4,5,69,443,226,46,31,31,885,0,0,20,14,15,24,140,482,118,21,23,100,954,0,0,0,6,6,7,29,67,7,0,8,107,245,74,60,310,352,261,560,4452,11027,1816,278,333,840,20376
21001,5,3,8,11,78,303,127,26,18,13,601,5,0,5,4,0,7,69,308,169,50,26,9,650,0,0,3,4,6,6,32,182,98,47,29,9,411,3,0,0,0,3,3,26,176,166,80,40,12,510,0,0,3,0,0,0,12,89,143,93,96,8,452,0,0,0,4,0,3,23,58,46,18,12,21,183,3,0,8,0,0,0,3,9,3,0,0,21,55,16,10,72,66,59,107,574,1815,967,360,267,190,4515
21002,0,6,5,9,27,56,30,3,4,11,154,0,5,5,5,0,0,23,59,50,20,10,6,186,0,0,0,0,3,0,3,25,35,7,6,3,90,0,0,3,4,0,0,9,28,31,16,11,5,106,0,0,0,0,3,0,6,22,36,33,14,0,124,0,0,0,0,0,3,0,18,13,11,4,3,60,0,0,0,0,0,4,6,3,0,0,0,11,21,9,13,42,62,31,62,192,401,288,120,55,82,1349
21003,11,21,15,31,268,736,198,32,27,32,1375,3,0,11,17,10,28,179,762,236,47,30,26,1333,0,0,7,4,4,22,65,395,196,43,17,17,760,4,0,9,5,5,15,77,478,295,85,28,21,1032,0,0,7,9,4,12,29,233,206,70,46,17,627,3,0,10,22,4,10,55,172,93,22,13,44,443,0,3,10,0,4,6,15,28,14,0,0,56,133,43,61,338,251,182,338,1646,4425,1536,353,228,373,9782
21004,4,3,7,11,111,281,51,9,7,10,489,0,0,5,0,4,9,62,297,67,6,3,6,469,0,0,4,3,0,4,32,130,45,7,3,10,235,0,0,4,0,0,3,28,134,58,13,10,4,247,0,0,0,0,0,0,13,44,47,12,8,4,136,0,0,0,0,0,4,12,75,27,6,3,16,147,0,0,3,0,0,7,8,0,3,0,0,16,29,15,12,84,76,63,138,761,1586,380,65,55,112,3338
21005,17,17,17,47,433,1330,198,22,41,50,2175,0,5,3,15,10,24,335,1108,187,33,34,43,1800,0,3,5,0,5,11,161,631,112,17,16,27,994,3,6,11,3,8,13,124,525,173,19,17,26,929,7,0,6,9,3,6,58,296,122,23,22,24,574,0,0,11,19,7,16,117,336,97,10,17,88,727,0,3,13,6,7,7,36,50,5,3,4,88,225,86,98,529,447,264,579,3502,8208,1319,177,264,759,16244
21101,14,22,15,27,209,972,402,70,33,29,1791,0,0,8,16,7,18,146,905,526,81,37,32,1777,0,0,3,7,3,7,86,465,357,78,24,11,1055,0,0,5,16,7,4,35,410,427,133,45,17,1114,5,0,6,3,3,3,14,157,256,107,70,17,650,3,0,7,14,3,13,33,194,138,35,20,39,508,5,0,11,0,3,4,14,13,11,0,6,63,132,80,72,462,321,214,382,1457,5230,2712,603,308,439,12277
21102,0,0,0,4,6,34,34,15,16,4,114,0,0,0,0,3,0,9,48,30,24,20,5,131,0,0,0,0,0,0,5,19,21,10,7,0,67,0,0,0,0,0,0,4,19,33,25,19,4,101,0,0,0,0,3,0,0,16,23,21,57,8,126,0,0,0,0,0,0,0,13,12,9,7,3,44,0,0,0,0,0,0,0,0,0,0,0,8,8,3,5,16,15,14,17,58,264,204,116,150,55,919
21103,8,13,15,22,259,709,247,53,38,34,1410,0,0,5,6,9,16,175,733,331,63,34,22,1404,0,0,0,0,4,6,58,353,218,81,16,12,757,0,0,3,0,0,8,35,328,276,92,46,17,810,4,0,7,3,0,3,12,132,195,97,66,16,546,0,6,5,9,0,0,45,176,98,33,27,47,441,0,0,14,6,3,3,11,17,4,0,0,60,131,56,58,392,334,185,311,1748,4399,1805,488,302,402,10480
21104,6,13,3,17,80,344,154,46,24,16,706,0,0,7,8,0,16,60,336,222,74,26,10,756,0,0,4,0,0,8,37,178,184,46,17,10,495,0,0,0,3,5,6,29,170,233,90,40,6,575,0,0,0,7,0,0,11,104,155,120,68,13,486,0,0,7,0,0,5,11,67,57,15,20,30,220,3,6,12,0,0,4,4,5,8,0,0,23,62,42,44,280,156,61,158,571,1953,1276,450,241,229,5450
21105,23,17,17,31,154,550,184,24,20,39,1060,0,0,11,13,20,30,102,479,219,54,22,34,988,0,0,0,4,9,10,44,248,157,30,31,10,542,0,0,8,5,15,14,41,155,165,66,32,11,511,0,0,0,5,4,3,17,93,91,42,32,5,295,0,0,5,10,12,9,41,145,71,24,16,35,376,0,4,8,9,0,9,13,16,10,5,0,40,110,54,58,320,303,271,435,1263,3041,1235,296,204,381,7862
21201,8,14,10,40,363,873,86,19,13,33,1468,0,0,8,11,10,20,241,789,106,10,16,29,1246,0,0,3,5,3,20,113,445,82,19,8,17,714,3,0,12,3,3,11,88,348,82,19,14,12,584,0,0,0,5,6,4,30,179,69,11,23,6,336,0,0,6,6,9,9,63,210,27,6,13,46,401,3,0,4,3,0,10,24,22,3,0,4,40,118,48,35,189,179,149,378,2295,4688,603,118,135,350,9157
21202,14,9,10,31,332,872,163,8,25,40,1508,0,3,15,11,12,26,215,807,225,24,34,35,1396,0,4,6,4,0,16,94,465,159,27,10,25,822,0,0,3,5,4,10,98,386,172,32,21,27,751,3,0,5,3,4,6,48,192,175,49,33,19,543,4,0,9,6,4,19,80,236,82,19,5,55,517,5,0,9,10,4,9,18,26,3,3,0,58,144,50,63,388,245,183,364,2284,4950,1249,197,185,472,10628
21203,14,22,21,29,398,1659,241,34,44,55,2538,0,0,9,19,11,28,295,1507,270,43,51,48,2293,0,0,4,3,9,11,120,849,196,26,27,29,1279,3,6,9,8,4,14,101,802,254,49,35,41,1312,0,0,14,0,0,8,47,346,195,58,33,26,728,0,0,6,11,20,17,105,430,113,14,12,80,804,0,0,7,6,5,13,30,39,10,0,0,70,174,57,36,302,271,176,393,2614,8959,1753,306,283,627,15772
21204,40,51,40,158,778,1153,267,69,57,73,2696,0,3,31,37,28,131,601,1133,328,72,53,79,2483,6,0,21,14,7,39,288,693,259,60,35,47,1466,5,3,21,19,16,37,215,643,312,108,45,45,1468,6,4,23,15,4,26,126,387,226,107,49,31,1016,8,3,27,31,14,55,228,383,129,56,29,131,1088,4,3,41,21,7,24,29,30,16,0,13,93,282,138,183,1044,849,530,1794,5395,7270,2146,597,430,1006,21369
21205,25,44,31,47,229,982,564,210,130,61,2328,5,0,17,24,16,22,175,931,782,332,200,62,2567,0,0,17,21,7,12,83,509,547,272,141,37,1653,3,3,12,23,13,13,78,543,798,456,263,50,2258,6,5,18,29,14,12,37,299,592,538,492,40,2072,4,6,22,31,5,12,52,227,237,145,119,106,965,0,6,18,7,9,11,8,28,21,9,10,68,184,91,70,641,564,359,469,1557,5862,4818,2431,1720,773,19359
21301,23,51,36,135,715,972,136,15,40,69,2208,10,4,18,26,20,79,526,897,148,24,25,60,1830,0,0,12,18,20,40,292,565,93,18,19,32,1108,0,8,14,17,6,23,231,511,153,23,18,34,1033,7,5,9,14,6,19,114,360,148,23,23,30,759,6,0,17,26,20,47,212,340,70,12,14,103,868,4,0,21,7,7,19,65,34,8,0,5,89,261,116,102,600,696,501,1280,4939,6229,1031,173,257,905,16832
21302,3,13,13,46,277,476,196,58,48,29,1171,7,0,5,13,10,25,188,450,302,107,69,30,1205,4,0,6,0,5,14,76,236,162,86,56,14,654,0,0,0,6,3,14,69,281,314,178,149,18,1029,6,0,0,6,5,7,32,140,218,235,328,20,994,0,4,7,6,10,3,52,90,56,37,49,44,365,6,4,14,5,3,8,15,16,5,0,4,56,138,56,72,328,279,224,415,1796,2698,1547,802,795,407,9422
21303,24,38,35,113,447,808,301,89,48,33,1942,5,5,11,15,11,63,313,695,490,127,84,29,1843,3,0,6,15,8,23,110,393,347,132,52,22,1102,0,4,11,4,5,19,109,403,482,254,119,22,1431,4,10,3,11,10,9,53,229,347,292,272,19,1260,7,0,18,23,12,26,82,145,128,57,46,53,594,0,4,33,9,8,14,7,15,7,4,7,56,164,122,153,788,542,418,986,2651,4071,2579,1070,732,463,14584
21304,21,25,14,63,565,1084,173,24,19,51,2045,5,4,7,8,14,49,431,899,188,20,28,39,1687,0,0,8,10,5,22,181,555,123,15,14,23,961,3,0,4,9,4,12,154,473,158,18,17,22,876,5,0,0,4,0,9,71,286,152,31,9,18,592,3,3,6,12,9,8,122,279,71,13,14,61,599,0,0,11,16,10,15,33,24,7,0,5,71,193,65,52,286,352,253,782,4084,6005,1164,177,167,563,13939
21305,32,28,22,89,1127,2412,265,33,73,77,4160,6,3,11,29,16,67,839,2559,376,56,63,83,4121,0,7,18,10,14,35,351,1561,261,34,50,42,2390,4,3,17,11,9,31,290,1647,391,70,56,41,2579,4,0,17,8,10,16,141,981,400,137,70,45,1830,5,5,12,30,14,28,233,779,137,31,22,155,1456,3,0,12,9,6,17,34,66,9,4,9,136,299,97,73,470,439,297,889,7006,15169,2305,442,483,986,28645
21401,20,21,24,73,474,1042,259,39,45,52,2055,5,4,8,13,22,33,313,859,332,64,42,26,1713,0,0,4,5,5,16,104,434,211,37,27,17,856,0,0,6,5,5,15,88,327,275,68,44,21,863,6,0,6,8,5,10,35,122,132,63,75,12,462,0,0,10,11,7,25,106,232,96,31,20,54,597,0,0,27,10,11,23,42,26,16,0,9,95,258,92,82,625,510,439,1164,3500,5474,1794,394,341,559,14973
21402,9,12,14,82,252,628,297,109,78,43,1537,4,0,11,11,19,56,163,493,324,115,80,33,1310,3,3,10,9,9,42,75,214,199,90,74,22,743,9,0,6,0,5,36,54,191,221,110,134,25,770,4,0,8,10,0,11,29,98,156,114,281,33,739,4,3,11,17,8,28,86,176,98,53,61,42,589,4,8,20,11,13,21,56,28,12,0,10,85,260,87,69,521,370,276,801,2263,3739,1901,762,903,539,12234
21501,51,59,61,119,144,64,6,4,5,28,572,17,9,43,48,41,85,102,71,13,4,4,22,445,3,0,19,14,17,48,34,42,4,0,4,13,198,8,6,20,14,8,29,46,49,11,0,10,17,208,7,0,9,5,11,15,24,37,15,4,10,17,161,0,0,14,30,25,40,30,14,0,0,0,15,169,4,0,22,30,23,21,4,3,0,0,3,47,165,153,142,677,971,687,930,772,408,80,21,56,348,5239
21502,30,49,48,107,284,161,17,4,5,22,749,11,0,20,25,26,84,195,168,26,4,4,25,589,4,4,14,6,17,31,88,81,26,11,3,9,291,4,0,20,7,18,24,60,88,22,10,16,15,282,9,0,17,9,4,14,33,60,32,3,11,5,207,0,0,14,29,23,38,73,67,13,3,0,25,290,4,4,23,29,18,24,26,6,0,5,4,51,206,125,89,580,718,649,1119,1658,974,183,43,78,308,6532
21503,48,67,46,93,62,26,0,0,0,22,392,3,7,32,26,44,64,73,39,9,3,0,17,327,3,3,16,17,13,21,28,25,8,3,0,10,161,5,5,17,9,7,19,32,30,6,0,6,10,160,3,7,7,4,13,13,19,17,9,0,4,12,105,5,6,14,24,12,22,19,19,10,0,5,13,142,3,11,18,17,11,7,5,0,0,0,0,44,122,107,138,494,668,459,613,442,220,51,11,21,269,3497
21601,27,22,32,71,106,79,25,5,3,17,399,3,0,11,23,27,56,75,99,16,0,4,16,328,0,0,7,3,6,23,28,42,9,0,3,3,123,0,0,5,6,4,18,21,33,21,0,0,9,120,3,0,0,5,9,7,9,16,20,0,3,7,82,0,0,4,11,11,20,25,30,9,0,0,9,137,0,0,16,23,11,12,3,0,0,0,0,27,95,51,63,387,488,385,569,619,453,125,10,29,204,3387
21602,14,33,30,53,60,55,4,4,4,13,273,0,0,10,15,16,40,61,37,9,0,0,18,218,0,0,10,11,5,17,33,32,8,0,0,5,117,0,0,5,5,13,12,22,30,0,0,3,5,96,0,0,10,5,7,3,6,19,3,0,4,4,64,0,0,9,14,4,26,22,23,0,0,0,10,112,5,0,16,12,3,10,10,0,0,0,0,24,79,28,20,294,379,291,496,486,321,43,10,24,151,2551
21603,21,58,60,181,291,156,19,0,4,27,816,0,0,15,24,63,116,208,197,37,3,7,15,686,0,0,6,17,16,59,111,102,19,0,5,9,346,0,0,8,6,13,27,66,79,41,4,0,14,262,0,0,10,12,9,16,40,75,46,3,8,12,234,0,0,10,15,20,32,76,64,18,3,3,21,275,0,5,19,26,19,27,18,7,0,0,0,43,170,61,77,548,768,735,1416,1728,1056,237,31,55,304,7017
21701,21,38,43,73,77,43,7,0,0,19,337,7,0,12,22,33,51,67,53,0,4,3,18,277,0,3,5,6,6,17,29,24,0,0,0,3,108,0,0,3,6,7,12,27,16,11,0,6,3,91,3,0,0,5,11,9,6,18,9,0,7,13,83,4,0,11,11,7,22,25,20,6,0,0,8,120,6,0,22,21,10,13,0,0,0,0,0,23,93,79,59,415,523,397,533,498,272,57,10,22,171,3033
21703,18,19,29,74,96,62,6,0,5,23,343,8,0,24,12,22,49,71,60,12,0,6,25,284,0,3,4,7,3,23,32,23,3,0,5,12,119,0,0,10,3,4,14,32,30,10,0,6,15,116,0,0,7,5,4,4,6,27,6,3,9,17,88,0,0,6,8,12,24,40,30,0,0,0,12,134,3,0,17,4,4,16,7,5,4,0,0,23,85,60,45,363,309,339,627,646,381,58,13,36,248,3132
21704,22,26,41,82,192,186,32,5,4,27,642,6,0,17,20,27,43,145,149,42,4,11,23,482,0,0,11,4,11,22,64,103,31,3,4,9,268,4,6,6,11,11,11,34,84,39,10,10,16,231,0,3,9,10,7,15,23,64,28,14,15,13,195,0,0,12,13,14,23,34,51,22,7,0,16,187,7,3,18,11,8,17,13,7,0,4,3,36,123,94,65,457,405,426,739,1158,1058,266,57,49,255,5025
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,6,8,9,16,58,358,200,41,22,16,733,0,0,0,0,5,3,40,303,264,65,30,14,723,0,0,0,0,0,5,16,125,173,47,18,11,404,0,0,0,0,0,5,8,107,170,75,47,4,421,7,0,0,0,0,0,4,36,71,42,76,11,241,3,0,9,19,4,8,19,91,98,23,25,26,323,3,0,17,3,0,3,9,12,3,0,0,35,89,69,63,351,253,132,231,529,1999,1312,370,247,203,5759
30102,5,16,3,25,61,378,434,69,31,22,1054,4,0,4,0,11,17,30,282,493,101,44,15,1011,3,0,0,4,3,11,18,106,292,84,44,7,557,0,0,0,7,8,4,5,80,290,115,74,8,590,4,0,0,4,3,9,10,47,134,115,114,9,438,0,0,5,4,4,33,40,99,152,55,40,22,451,0,0,13,12,10,16,8,23,13,0,5,44,138,64,62,330,291,245,553,676,2174,2430,661,406,266,8163
30103,10,11,7,16,73,467,297,73,31,20,1026,3,0,5,4,11,10,45,417,356,137,53,20,1058,0,0,5,4,0,0,12,194,250,105,48,11,635,0,0,5,0,0,8,23,138,240,163,97,12,682,0,0,0,3,0,5,8,58,115,139,196,14,545,0,3,3,7,0,5,12,121,101,44,43,25,372,4,0,14,3,3,7,3,21,6,0,4,30,105,64,99,397,244,170,272,626,2566,1764,765,528,257,7754
30201,3,6,5,59,47,258,175,54,12,6,641,0,0,4,0,4,37,36,259,247,83,24,8,696,0,3,0,3,4,27,17,122,176,79,30,8,460,0,0,4,3,3,26,13,109,197,120,54,4,529,0,0,0,0,0,7,8,41,104,139,97,3,407,0,0,0,0,5,20,11,68,77,42,26,19,277,0,0,0,0,0,0,0,11,4,6,0,9,29,24,13,82,63,55,270,378,1506,1201,582,261,122,4563
30202,20,26,32,59,224,817,290,48,27,33,1588,0,6,13,12,13,32,156,743,360,75,33,18,1461,0,0,0,7,5,13,56,359,296,85,55,8,892,3,0,6,6,3,11,37,337,334,146,100,15,996,0,0,4,9,10,3,18,177,148,140,178,7,699,4,0,11,16,8,14,22,166,121,60,47,45,520,4,6,18,0,3,11,10,16,10,10,0,41,132,121,120,610,439,271,616,1557,4222,1913,619,482,327,11291
30203,13,13,9,26,133,590,179,45,13,17,1049,3,0,4,4,10,22,116,516,275,71,17,10,1051,0,0,7,8,0,9,44,271,176,55,23,0,587,0,4,5,4,9,15,33,251,222,136,46,10,728,4,0,0,6,6,5,19,101,145,93,110,3,489,0,0,6,3,4,7,33,113,55,37,10,25,298,0,0,3,5,0,5,4,3,3,0,4,16,48,73,53,306,205,149,338,1024,2853,1330,485,247,185,7242
30204,3,8,14,35,136,581,159,22,7,16,987,0,0,8,7,13,25,82,508,206,52,12,11,923,0,0,3,4,4,11,31,266,149,30,11,6,515,0,0,0,3,7,3,23,226,197,40,13,4,519,0,0,0,4,0,3,12,85,94,43,32,5,277,0,0,10,10,4,6,34,162,92,24,6,21,361,0,8,12,15,5,12,10,20,5,0,0,41,129,69,91,410,300,209,432,1036,3120,1150,228,112,245,7409
30301,4,14,3,20,37,321,221,69,18,8,721,0,0,0,10,4,12,37,335,358,105,51,11,924,0,0,0,0,5,0,7,156,212,99,53,0,545,0,0,4,0,0,0,13,121,288,142,133,10,720,0,0,3,0,3,5,6,48,138,130,276,6,617,3,0,3,8,5,5,5,70,102,56,49,7,328,5,0,3,4,0,0,0,11,5,0,0,20,51,41,49,243,163,94,126,317,1750,1616,678,632,119,5839
