SA2_CODE_2021,C21_OTT_DS_F_a,C21_OTT_DS_OD,C21_OTT_DS_NS,C21_OTT_Tot,C21_TT_NS_DS_Sep_house,C21_TT_NS_DS_SemiDRTHT,C21_TT_NS_DS_F_a,C21_TT_NS_DS_OD,C21_TT_NS_DS_NS,C21_TT_NS_Tot,C21_Tot_DS_Sep_house,C21_Tot_DS_SemiDRTHT,C21_Tot_DS_F_a,C21_Tot_DS_OD,C21_Tot_DS_NS,C21_Tot_Tot
204021064,0,0,0,53,139,0,0,7,0,142,1566,0,0,26,3,1595
204021065,0,0,0,29,80,14,0,12,5,111,1559,117,8,32,7,1714
204021066,0,0,0,95,383,232,0,17,0,636,7248,1251,3,46,9,8563
204021067,0,0,0,121,256,0,0,14,0,275,3907,7,9,58,5,3981
204031068,0,0,5,38,87,8,5,3,0,105,1946,69,17,28,16,2072
204031069,11,0,7,104,248,36,32,9,7,333,3411,212,230,65,43,3962
204031070,0,4,0,14,85,4,0,15,11,107,1250,37,8,32,10,1335
204031071,0,0,0,51,111,13,0,0,0,127,1904,108,6,10,8,2039
204031072,3,0,0,89,213,6,0,3,0,223,2523,38,19,31,0,2620
204031073,3,0,3,66,280,97,19,39,3,435,5395,505,193,41,13,6149
204031075,7,0,0,62,135,0,6,0,0,137,1867,38,12,14,6,1927
204031491,0,0,0,96,116,0,0,0,0,116,4109,10,0,14,7,4151
204031492,0,0,0,60,299,102,7,22,3,427,5585,1068,104,38,4,6800
205011076,3,4,0,115,357,25,28,46,0,458,6882,365,279,143,7,7677
205011077,0,6,0,63,199,4,4,9,0,211,2565,16,12,29,3,2627
205011078,0,0,0,65,165,12,0,0,0,178,3212,120,10,5,10,3350
205011079,46,27,0,176,375,34,31,0,5,440,7939,453,347,200,8,8950
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,4,0,155,310,77,15,12,4,415,5702,778,92,42,13,6632
205021082,0,0,0,74,271,0,0,12,0,282,3268,23,14,86,6,3394
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,5,0,71,300,50,8,57,9,420,4382,375,51,191,31,5022
205021085,3,0,0,92,301,16,7,19,4,355,2956,82,29,87,28,3182
205021086,0,0,0,31,114,3,0,7,0,133,2922,211,19,43,5,3207
205031087,11,0,0,124,339,3,0,11,0,361,4184,57,80,67,8,4392
205031088,0,0,0,6,7,0,0,0,0,12,63,0,0,0,0,66
205031089,0,0,0,78,216,17,0,4,0,235,3686,176,3,29,4,3894
205031090,0,0,0,86,277,6,0,5,0,285,4560,121,32,23,7,4750
205031091,9,0,5,143,388,49,14,4,0,453,5460,504,159,26,18,6162
205031092,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,15
205031093,0,6,0,208,644,49,13,36,0,738,10958,565,132,205,17,11878
205041094,0,0,0,51,282,6,8,0,0,297,4619,35,55,6,3,4718
205041095,3,0,0,120,435,138,22,42,0,635,6421,1018,269,62,6,7777
205041096,9,0,0,66,536,69,74,14,0,688,5446,423,491,47,5,6405
205041098,0,0,0,21,128,0,3,0,0,133,1801,13,7,0,0,1819
205041493,26,0,0,65,236,17,72,0,0,322,4144,166,629,3,14,4952
205041494,6,3,0,96,230,20,34,12,0,293,6017,372,448,86,17,6936
205051099,0,0,0,0,4,0,0,0,3,3,14,0,0,0,4,15
205051100,0,0,0,60,149,0,0,8,3,155,2056,53,3,28,11,2150
205051101,12,0,0,149,402,3,21,6,0,432,5729,8,228,64,8,6039
205051102,0,0,0,74,174,6,0,13,0,198,1586,16,0,27,3,1635
205051103,7,3,0,69,236,40,33,9,0,323,5478,494,426,58,13,6477
205051104,0,3,0,73,184,9,3,16,0,205,2302,107,55,62,8,2523
206011106,20,0,0,73,53,64,129,4,0,253,1477,1698,3079,44,9,6304
206011107,19,0,0,72,50,53,149,4,0,259,2476,1322,2814,28,8,6655
206011109,5,0,0,32,74,16,20,0,0,112,3052,426,340,4,5,3820
206011495,13,0,0,56,46,43,61,6,0,163,2365,1572,1743,89,6,5779
206011496,20,6,0,75,33,59,150,46,0,286,1670,1824,2583,103,3,6185
206011497,18,0,0,70,98,72,33,33,0,236,2771,1616,823,35,11,5260
206011498,7,0,0,65,121,33,16,0,0,164,4064,940,289,0,5,5299
206021110,12,0,0,44,47,22,42,0,0,114,1957,820,1008,11,0,3796
206021112,24,0,0,87,115,60,91,6,0,279,4202,1925,1975,56,3,8159
206021499,22,0,0,77,94,63,71,19,3,251,3281,1409,1522,35,10,6266
206021500,5,0,0,60,49,36,37,4,0,127,1860,1487,979,48,6,4379
206031113,10,0,0,67,61,70,260,4,0,400,2803,1430,2062,23,7,6323
206031115,20,0,0,36,23,27,286,0,0,341,857,844,2710,31,0,4441
206031116,39,0,0,88,75,48,118,4,0,245,3133,1118,2808,24,9,7088
206031501,34,0,0,80,90,36,94,4,0,217,3350,1080,1801,11,6,6254
206031502,22,0,0,73,48,47,129,0,0,223,2112,1130,2158,12,9,5417
206041117,183,0,0,208,3,55,493,9,3,558,94,1235,6271,50,16,7675
206041118,131,0,0,138,0,9,765,3,0,778,41,120,8209,9,21,8394
206041119,26,0,0,42,4,27,105,3,0,135,89,576,1916,8,14,2601
206041120,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,34
206041121,17,0,0,61,15,76,113,0,0,204,834,2591,1488,6,5,4922
206041124,49,0,0,65,0,28,58,3,0,88,49,811,1390,8,5,2255
206041125,51,0,0,86,8,17,149,0,0,175,185,317,2744,0,6,3258
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,83,0,0,89,0,0,451,50,58,555,0,37,5163,56,75,5335
206041504,225,0,0,223,0,0,716,16,5,741,0,0,9485,16,63,9567
206041505,159,0,0,159,0,0,746,28,8,783,15,15,8775,28,51,8874
206041506,86,3,0,139,4,66,659,18,5,746,283,1818,5452,55,13,7614
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
206041508,71,0,0,72,0,0,255,4,3,258,0,0,3609,5,12,3634
206041509,138,0,0,141,0,4,449,4,8,462,3,158,8837,9,39,9037
206041510,39,0,0,49,0,29,165,0,0,198,45,746,2932,24,3,3742
206051128,68,0,3,110,18,65,229,0,10,319,737,2592,4140,15,35,7519
206051129,45,0,0,68,43,61,338,0,0,433,1050,1029,5455,0,8,7542
206051130,51,0,0,108,18,141,262,0,0,425,482,3278,3966,12,8,7738
206051134,57,0,0,91,41,49,406,11,3,501,1131,1141,5627,59,3,7962
206051511,6,0,0,11,0,69,64,0,0,139,0,409,490,16,14,929
206051512,75,0,0,111,12,80,245,9,14,356,270,2037,3650,55,27,6030
206051513,43,3,0,64,17,38,429,6,0,497,375,655,5616,237,18,6894
206051514,85,0,0,109,22,36,507,56,5,625,352,830,6040,267,11,7501
206061135,45,0,0,75,36,26,89,0,0,146,1137,757,2572,17,9,4487
206061136,75,0,0,136,52,98,361,10,0,520,1648,2430,6058,34,23,10195
206061138,79,0,0,136,109,64,160,3,0,337,1787,1165,2926,5,4,5883
206061515,111,0,0,110,7,4,464,0,3,483,175,195,6322,0,4,6697
206061516,47,0,0,78,25,64,254,0,0,348,659,1272,3404,16,8,5359
206071139,40,0,0,62,14,41,196,9,5,261,460,1085,2969,143,10,4669
206071140,44,0,0,88,9,57,68,3,0,137,288,2413,853,50,5,3605
206071141,33,0,0,53,13,64,223,7,0,305,269,1205,3285,23,9,4782
206071142,32,0,0,69,12,74,277,34,7,407,152,1746,2971,70,14,4956
206071143,47,0,0,157,22,90,134,12,0,261,804,2756,2125,37,11,5729
206071145,13,0,0,31,28,36,73,0,0,140,1114,1743,1222,15,5,4094
206071517,27,0,0,104,39,98,239,5,0,374,1580,3264,3476,53,5,8374
206071518,47,0,0,76,26,54,273,3,0,353,740,1564,4641,28,8,6974
207011146,0,0,0,28,50,17,6,0,0,77,2097,563,64,31,5,2770
207011147,52,0,0,199,88,51,57,0,0,199,3713,1625,929,11,7,6282
207011148,5,0,0,110,142,26,17,3,0,186,5953,947,248,24,4,7179
207011149,71,0,0,156,104,41,77,5,0,229,4753,1692,1340,49,16,7861
207011150,11,0,0,91,77,28,43,0,0,157,4240,1174,664,7,3,6095
207011152,50,0,0,92,62,31,158,0,0,260,2181,1214,3452,20,7,6881
207011154,12,0,0,44,44,18,12,0,0,71,1561,522,287,0,0,2368
207011155,40,0,0,97,75,39,27,0,0,148,3852,1350,663,32,4,5904
207011519,56,4,0,88,34,32,111,12,0,187,1173,937,2094,31,0,4233
207011520,69,0,0,106,35,22,177,0,0,236,1231,651,3776,16,7,5679
207011521,10,0,0,64,45,37,38,0,0,122,2283,1226,851,5,0,4366
207011522,39,0,0,110,87,27,87,11,8,214,2456,972,1585,26,14,5051
207021156,12,0,0,49,91,18,12,0,0,119,3468,526,363,3,5,4364
207021157,223,0,0,379,155,64,154,0,0,375,5387,1979,2832,0,14,10211
207021159,6,0,0,142,144,38,15,0,0,191,4546,1090,217,0,0,5865
207021160,0,0,0,75,111,23,0,0,0,132,4148,936,49,5,3,5140
207021424,42,0,0,137,87,25,27,0,0,141,4233,608,605,0,12,5458
207021425,17,0,0,120,95,72,32,0,0,197,2839,2026,972,0,4,5839
207031161,11,0,0,101,130,41,34,0,0,207,6029,1652,756,0,4,8440
207031162,32,0,0,81,61,41,28,0,0,127,3099,688,324,7,0,4120
207031163,76,0,0,330,95,96,364,0,4,567,3459,2268,3900,8,26,9655
207031164,6,0,0,108,117,82,13,0,0,211,4231,2206,401,3,6,6847
207031165,26,0,0,212,109,62,42,0,0,218,2570,1450,641,0,4,4663
207031166,26,0,0,151,89,25,26,0,0,134,3025,746,345,0,5,4119
207031167,16,0,0,60,39,35,15,0,0,96,2353,1047,478,3,6,3892
208011168,0,0,0,61,103,25,16,3,0,143,4050,815,266,28,0,5155
208011169,82,0,6,184,149,59,97,8,0,320,5167,2007,1858,65,10,9104
208011170,54,0,0,147,124,60,20,0,0,200,4226,1461,263,12,4,5967
208011171,7,0,0,50,81,48,25,0,0,154,2964,1221,600,38,10,4835
208011172,29,0,0,112,146,64,85,3,0,296,4304,1550,1206,59,8,7122
208011173,40,0,0,92,94,59,98,5,0,260,3635,1858,1432,75,9,7011
208021174,104,0,4,229,159,73,120,7,0,355,5488,2088,1904,56,23,9558
208021176,39,0,0,111,74,80,127,0,0,278,2587,2327,3431,11,7,8369
208021177,55,0,6,158,118,89,175,5,0,381,3270,2237,3476,12,11,9011
208021178,18,0,0,94,99,90,54,5,0,251,3459,2330,1145,25,6,6966
208021179,37,0,0,70,53,27,99,0,3,180,1930,986,2158,46,6,5135
208021180,4,0,0,37,48,42,14,0,0,106,1599,963,461,0,4,3028
208021181,6,0,0,35,46,30,64,0,0,138,1849,997,1011,4,3,3862
208021182,32,0,0,70,46,61,101,3,0,220,1869,1615,2104,53,4,5652
208021426,16,0,0,56,113,41,35,0,0,182,4026,906,1022,10,3,5971
208021427,12,0,0,61,87,24,30,0,0,144,3698,711,856,11,5,5281
208031183,93,0,0,105,47,0,20,0,0,66,2479,135,299,0,0,2913
208031184,0,0,0,6,0,0,0,0,0,0,11,4,0,0,4,23
208031185,88,0,0,121,80,54,46,0,0,186,2699,1550,721,14,5,4991
208031186,43,3,0,90,88,107,112,33,0,342,2428,2290,1848,178,7,6751
208031187,3,0,0,28,48,9,3,0,0,65,1609,261,161,0,0,2036
208031188,60,0,0,157,201,93,102,4,0,402,5448,2518,2091,50,5,10109
208031189,14,0,0,55,75,20,70,0,0,161,3109,730,1366,11,8,5218
208031190,11,0,0,75,62,67,42,0,0,173,2531,2150,1063,29,3,5785
208031191,5,0,0,59,91,20,29,0,0,139,2712,327,446,7,7,3501
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,6,0,0,89,81,113,75,3,0,277,4055,3365,1027,34,3,8480
208041194,52,41,0,143,69,33,198,24,0,322,3326,1499,3616,163,11,8617
208041195,17,0,0,91,116,72,82,3,0,281,4459,1989,1817,140,12,8417
209011196,0,0,0,46,113,7,5,0,0,127,3353,208,44,0,7,3613
209011197,15,0,0,98,157,41,10,7,0,205,6529,1094,188,3,6,7820
209011198,56,0,0,134,78,23,67,7,0,176,3947,1053,1352,19,12,6373
209011199,4,0,0,85,200,130,33,0,3,373,3703,2222,374,10,8,6308
209011200,24,0,0,85,65,31,70,0,0,165,2754,1080,1197,12,16,5049
209011201,11,0,0,42,59,3,17,0,0,82,2210,105,533,0,0,2858
209011202,0,0,0,56,122,41,10,0,0,174,5424,942,98,3,4,6464
209011203,21,0,0,125,141,37,0,0,0,177,5851,1008,44,7,5,6917
209011204,0,0,0,34,101,18,0,5,0,123,3271,316,24,5,0,3613
209021205,6,0,0,64,80,30,63,5,0,178,2243,746,803,4,4,3802
209021428,16,3,0,111,166,131,81,65,3,451,4763,1959,2106,172,12,9013
209021429,12,0,0,71,81,75,23,5,0,184,2991,1508,499,22,0,5025
209021523,5,0,0,75,179,138,65,8,0,396,3499,2341,522,27,0,6391
209021524,0,0,0,46,170,32,0,0,0,204,3195,448,11,3,0,3655
209021525,6,0,0,141,189,138,25,0,0,354,3329,1889,167,39,6,5431
209021526,0,0,0,74,125,132,21,4,5,293,3305,2363,182,33,7,5890
209031209,14,0,0,87,147,12,28,7,0,194,7223,393,571,9,6,8207
209031210,0,0,0,6,28,0,0,0,0,26,1203,30,4,0,0,1240
209031211,0,0,0,17,154,0,0,4,0,157,1547,6,0,3,0,1561
209031212,0,0,0,32,87,0,0,0,0,87,1763,0,0,4,0,1771
209031213,0,0,0,52,76,0,4,0,0,77,2948,76,50,0,0,3084
209031214,0,0,0,20,71,0,0,0,0,73,2224,17,3,0,0,2245
209031215,0,0,0,41,109,8,0,0,0,125,4611,230,9,3,0,4854
209041216,9,0,0,127,55,17,19,3,0,94,1759,512,382,3,0,2656
209041217,0,0,0,28,86,25,3,3,4,124,1947,452,85,3,5,2501
209041220,0,0,0,60,200,20,5,5,0,233,5388,609,244,6,0,6252
209041221,0,0,0,38,161,20,0,0,0,180,3682,407,16,0,0,4105
209041223,6,0,0,132,289,46,37,0,0,376,6342,735,474,3,10,7567
209041224,0,0,0,59,394,34,0,9,4,440,7154,384,7,9,9,7564
209041225,0,0,4,39,241,11,3,0,0,260,3429,259,32,0,5,3737
209041431,6,0,0,56,172,155,79,0,0,409,3482,820,191,0,5,4492
209041432,0,0,0,36,125,41,8,4,0,174,2311,638,31,7,4,2991
209041433,0,0,0,28,159,39,4,4,0,210,3225,566,55,3,0,3857
209041435,0,0,0,22,110,14,0,0,0,128,3570,365,6,0,0,3940
209041436,18,0,0,139,94,66,5,0,0,166,3344,907,35,0,0,4286
209041437,11,3,0,74,308,45,5,0,0,352,6576,758,145,11,7,7498
209041527,0,0,0,25,130,6,0,0,0,144,5085,161,24,0,0,5271
209041528,0,0,0,9,101,5,0,0,0,108,3260,301,0,0,0,3563
209041529,6,0,0,58,169,21,25,0,0,222,3111,263,391,0,5,3772
209041530,5,0,0,48,242,13,14,0,0,272,4271,156,138,4,3,4573
209041531,0,0,0,145,96,25,8,0,0,127,3315,524,110,5,0,3957
209041532,0,0,0,21,144,10,0,0,0,152,3599,173,0,0,9,3780
210011226,3,0,0,42,74,42,0,0,0,117,2213,1249,61,11,5,3541
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,113,98,26,0,0,0,127,2813,411,6,0,7,3231
210011230,0,0,0,36,63,37,0,0,0,108,1873,916,71,8,0,2862
210011231,0,0,0,35,71,25,6,0,0,106,2722,699,96,14,5,3538
210011533,0,0,0,125,135,52,0,5,0,193,3544,1044,25,18,0,4634
210011534,0,0,0,66,177,34,0,0,0,211,4510,1027,47,11,7,5601
210021232,0,0,0,54,150,10,0,0,0,167,4467,401,31,0,0,4899
210021233,0,0,0,24,63,0,0,3,0,67,1247,11,0,29,0,1285
210021234,0,0,0,20,62,0,0,0,0,65,1495,86,7,0,0,1588
210021235,0,0,0,63,243,4,0,0,0,247,3883,55,15,3,8,3964
210031236,0,0,0,37,90,46,19,0,0,146,2404,654,146,20,3,3231
210031237,0,0,0,68,242,58,0,0,0,306,4041,748,24,17,6,4839
210031439,21,0,0,88,17,16,3,0,0,34,762,331,58,0,0,1154
210031440,0,0,0,30,110,47,4,0,0,158,1772,643,25,0,5,2442
210031535,0,0,0,90,263,109,24,6,0,397,3709,1899,93,14,7,5723
210031536,5,0,0,25,79,67,54,7,5,208,1564,1092,690,14,5,3364
210031537,5,0,0,26,62,53,16,0,0,132,1665,1290,175,4,4,3141
210031538,0,3,0,75,115,179,20,4,0,325,3370,3425,235,26,10,7068
210041240,0,0,0,43,185,0,3,0,3,193,4754,40,19,0,3,4813
210041539,0,0,0,11,98,7,0,0,0,103,1861,157,0,0,0,2018
210041540,14,0,0,67,176,48,60,0,0,285,4520,552,910,0,0,5995
210041541,0,0,0,29,163,0,14,0,0,173,3940,28,167,0,0,4144
210051242,9,0,0,70,311,98,72,6,5,493,3287,901,563,8,13,4774
210051243,8,0,3,103,349,50,60,40,0,501,4444,290,398,149,10,5288
210051245,0,0,0,55,270,58,0,3,0,339,6009,728,21,9,3,6772
210051246,0,0,0,55,243,20,0,0,0,263,6574,213,0,0,5,6798
210051247,0,0,0,56,299,96,7,0,0,405,3704,786,55,0,7,4552
210051248,0,0,0,0,6,0,0,0,0,6,28,5,0,0,0,29
210051250,0,0,0,45,73,76,0,0,0,152,1694,1164,0,0,0,2869
210051441,0,0,0,29,143,7,10,4,0,164,2507,108,106,4,0,2727
210051442,0,0,0,21,152,25,10,0,0,195,3264,351,51,0,0,3670
210051443,0,0,0,50,310,56,3,0,0,368,5909,511,37,0,6,6466
210051445,0,0,0,43,427,9,0,0,3,437,6995,128,3,0,3,7128
210051542,0,0,0,17,109,10,0,0,0,125,2650,213,0,0,4,2868
210051543,0,0,0,129,146,70,9,0,3,222,3142,758,54,4,6,3960
210051544,0,0,0,32,123,22,16,0,0,157,2420,272,93,0,3,2789
210051545,0,0,0,68,194,21,0,0,0,224,3441,335,0,0,5,3782
211011251,11,0,0,75,139,59,34,0,0,240,3194,1391,561,7,7,5160
211011254,4,0,5,135,155,17,0,0,0,182,5132,819,20,0,12,5985
211011255,0,0,0,13,52,0,0,0,0,59,2078,0,3,0,0,2084
211011256,3,0,0,80,123,18,0,0,0,135,5028,373,89,3,4,5498
211011257,0,0,0,134,56,18,0,0,0,76,2369,294,5,4,0,2674
211011258,0,0,0,91,79,15,0,0,0,98,3289,172,14,4,0,3479
211011259,0,0,0,153,123,36,0,0,0,159,4533,505,0,0,0,5048
211011260,17,0,0,356,112,81,31,0,0,228,5025,1137,361,0,5,6530
211011446,4,0,0,97,260,112,35,0,0,410,6816,2438,348,6,4,9613
211011447,4,0,0,122,158,46,12,3,0,219,4830,713,168,25,3,5729
211011448,3,0,0,39,158,13,13,0,0,182,5198,356,79,12,3,5642
211011449,0,0,0,10,48,4,0,0,0,52,1501,51,4,4,0,1559
211021261,4,0,0,139,129,24,9,0,0,159,4998,429,133,0,3,5562
211021262,0,0,0,47,58,0,5,5,0,71,3237,17,11,19,4,3288
211031263,0,0,0,29,127,30,3,0,0,160,3715,672,60,0,3,4454
211031265,0,0,0,42,103,3,0,4,0,109,6020,176,12,8,0,6214
211031266,10,0,0,101,196,73,47,16,0,328,5871,837,961,23,18,7705
211031267,0,0,0,72,202,24,5,0,0,230,7372,515,126,3,6,8025
211031268,0,0,0,26,63,0,0,0,0,65,3316,33,27,0,0,3373
211031450,0,0,0,84,190,44,27,0,0,260,5066,1246,475,0,12,6806
211031451,4,0,0,226,164,14,11,0,0,194,5164,264,133,0,12,5579
211031452,0,0,0,12,47,6,0,0,0,52,1720,139,7,0,0,1868
211041269,3,0,0,95,89,61,8,0,0,162,3019,1053,137,0,3,4216
211041270,4,0,0,69,88,59,4,0,0,154,4154,2131,323,0,3,6607
211041271,22,0,0,115,116,180,12,0,0,316,3252,1385,159,0,3,4800
211041272,0,0,0,49,59,22,3,0,0,84,3077,768,12,4,0,3871
211041273,4,0,0,162,71,27,7,4,0,113,3657,394,104,4,0,4162
211051274,0,0,0,38,116,0,0,0,4,119,3492,15,15,3,3,3526
211051275,0,0,0,34,128,9,0,0,0,139,4094,76,15,0,6,4191
211051276,0,0,0,75,246,20,3,0,0,272,5021,387,16,52,14,5488
211051277,20,0,0,136,98,26,3,0,0,126,3419,486,55,0,0,3962
211051278,3,0,0,169,193,64,4,7,0,275,6135,1298,13,78,17,7545
211051279,0,0,0,48,80,0,4,0,0,83,2018,44,6,8,3,2083
211051280,30,0,0,61,55,4,10,0,0,75,2193,98,99,0,0,2392
211051281,0,0,0,70,234,16,0,0,0,253,7914,361,17,0,12,8295
211051282,0,0,0,40,118,0,0,0,0,118,3636,25,3,5,4,3674
211051283,0,0,0,87,84,3,0,0,0,87,3364,64,0,4,8,3445
211051284,0,0,0,35,88,4,0,0,0,97,3523,57,22,3,0,3608
211051285,0,0,0,32,111,0,0,0,0,113,2728,4,0,0,3,2742
211051286,5,0,0,104,442,11,0,35,0,485,6279,139,65,110,10,6599
212011289,0,0,0,75,396,0,3,0,0,402,6331,22,33,3,8,6400
212011546,0,0,0,59,263,20,0,12,0,295,7490,528,7,90,10,8130
212011547,0,0,0,74,257,10,6,0,0,269,3345,31,47,4,0,3433
212011548,0,0,0,90,191,12,14,0,0,220,3358,128,169,3,6,3669
212011549,17,0,0,125,231,50,5,0,0,276,4965,628,32,4,0,5631
212011550,0,0,0,55,78,3,0,0,0,84,2424,121,0,0,8,2553
212011551,0,0,0,181,133,63,4,3,0,211,1809,830,49,50,0,2741
212011552,3,0,0,155,372,54,0,0,0,425,7988,884,30,0,0,8901
212021293,0,0,0,303,265,97,3,0,0,364,7082,1549,16,19,7,8669
212021295,0,0,0,68,309,82,0,0,5,398,3398,904,16,9,12,4339
212021297,0,0,0,65,168,82,6,0,0,250,2897,795,47,0,4,3747
212021299,4,0,0,30,113,0,0,0,0,111,2373,17,6,0,4,2401
212021453,0,0,0,28,191,16,0,0,0,212,3611,445,7,0,0,4062
212021454,0,0,0,56,189,24,0,0,0,214,3989,582,3,3,3,4577
212021455,0,0,0,40,195,10,7,0,0,211,4384,101,21,0,0,4510
212021456,6,0,0,43,267,23,16,15,0,324,4559,358,227,109,0,5259
212021553,0,0,0,29,160,11,0,0,0,178,5217,185,0,5,0,5414
212021554,0,0,0,22,125,13,3,0,0,138,3411,150,38,0,0,3601
212031300,0,0,0,58,423,135,35,0,0,589,6104,1270,301,0,7,7695
212031303,0,0,0,96,239,15,0,0,0,256,5473,254,7,0,8,5740
212031304,92,0,0,129,239,43,6,0,0,293,5700,974,188,0,7,6866
212031306,0,0,0,18,190,30,5,0,0,224,4748,307,31,0,4,5084
212031308,0,0,0,29,170,3,0,0,0,171,2785,14,32,4,3,2835
212031457,0,0,0,29,105,5,0,0,0,108,3667,118,3,0,0,3793
212031458,0,0,0,37,174,21,0,0,0,194,4380,484,4,0,0,4868
212031555,0,0,0,31,99,6,0,0,0,100,3073,100,0,0,0,3171
212031556,0,0,0,19,172,6,0,0,0,180,4308,89,0,0,7,4403
212031557,8,0,0,283,284,24,0,0,0,317,6434,632,25,0,9,7104
212031558,6,0,0,119,166,34,0,0,3,203,3571,327,14,0,3,3916
212031559,0,0,0,22,122,6,0,0,0,131,3441,170,22,0,0,3636
212031560,0,0,0,38,194,8,0,0,0,206,3728,175,3,0,5,3909
212031561,0,0,0,64,236,25,0,0,0,264,3686,250,24,0,0,3964
212031562,0,0,0,45,280,28,0,0,0,311,4050,294,42,0,6,4392
212041309,0,0,0,58,148,26,5,0,0,181,3757,391,30,0,0,4175
212041310,7,0,0,74,126,81,29,0,0,238,2775,1631,561,0,8,4971
212041312,0,0,0,106,395,79,25,0,0,500,6712,919,256,16,5,7904
212041313,0,0,0,52,70,36,0,16,0,122,3094,712,0,52,0,3867
212041316,0,0,0,23,101,0,25,0,3,130,2429,27,263,0,8,2716
212041317,133,0,0,268,282,81,56,26,9,448,5183,1516,685,120,11,7519
212041318,0,0,0,51,139,23,12,9,0,179,3362,399,131,42,0,3930
212041459,24,0,0,70,179,74,81,0,0,343,2799,848,1344,0,8,4994
212041460,7,0,0,73,234,61,68,0,0,363,4748,1018,873,0,14,6657
212041563,26,0,0,111,253,291,216,10,32,807,2934,3220,1811,24,58,8043
212041564,3,0,0,64,137,65,23,3,0,230,1839,906,278,74,12,3103
212041565,0,0,0,94,185,23,4,0,0,219,4458,457,53,3,3,4973
212041566,0,0,0,33,88,15,5,0,0,104,3928,426,54,0,0,4412
212051319,22,0,0,108,154,70,95,0,0,327,4377,1382,1798,5,7,7572
212051321,12,0,0,167,200,29,13,0,0,245,6703,638,164,0,0,7503
212051322,56,0,0,162,168,37,117,0,0,319,5023,938,1459,0,10,7434
212051323,26,0,0,90,119,14,61,0,0,190,4175,388,1262,0,0,5834
212051324,20,0,0,81,146,30,46,0,0,223,4604,876,1504,3,0,6991
212051325,0,0,0,84,206,47,0,0,0,264,5830,1169,17,4,8,7029
212051326,22,0,0,127,196,72,86,4,0,357,5978,1375,1461,9,14,8831
212051327,361,0,0,564,156,20,84,0,0,259,6292,429,748,0,0,7472
212051567,19,0,0,72,51,48,137,0,0,230,1005,611,1575,0,12,3200
212051568,6,0,0,65,79,129,29,6,0,249,1728,2225,392,4,8,4366
213011328,0,0,0,50,139,48,79,25,0,290,1952,607,543,51,5,3156
213011329,3,0,0,39,98,12,34,0,0,139,2542,225,137,0,5,2908
213011331,0,0,0,40,131,32,18,0,0,185,2148,558,121,0,0,2824
213011332,0,0,0,57,231,34,5,0,0,267,4117,562,48,0,0,4726
213011333,0,0,0,58,308,10,6,0,0,321,4496,126,83,0,0,4709
213011334,13,0,0,145,521,142,113,18,0,789,5234,1387,828,34,15,7506
213011335,4,0,0,98,363,83,56,18,0,520,4655,764,448,25,13,5905
213011336,0,0,0,56,156,67,23,21,0,270,2449,803,300,24,4,3583
213011337,0,0,0,83,241,27,30,0,0,304,3370,522,186,19,7,4109
213011338,8,0,0,104,331,66,25,0,3,418,5375,932,219,0,10,6527
213011339,0,0,0,34,120,82,6,0,0,206,2634,1273,93,0,3,4003
213011340,4,0,0,124,173,44,0,0,0,219,5147,519,30,5,4,5703
213011569,0,0,0,92,409,60,8,0,0,480,5405,758,47,0,4,6218
213011570,0,0,0,17,119,3,0,0,0,123,2338,74,0,0,3,2413
213021341,9,0,0,84,140,71,38,0,0,251,3679,1654,456,13,5,5811
213021342,6,0,0,84,281,38,28,0,0,345,6284,722,392,0,8,7402
213021343,3,0,0,71,242,110,23,3,0,386,3891,1729,218,14,8,5859
213021344,6,5,0,77,141,70,41,0,0,254,4540,2124,496,33,3,7196
213021345,0,0,0,8,76,4,4,0,0,82,1654,49,16,0,0,1719
213021346,10,0,0,77,70,99,62,0,4,225,3361,2007,893,11,22,6296
213031347,4,0,0,106,206,221,62,8,0,500,3433,3158,692,65,12,7357
213031348,33,0,0,91,118,79,371,0,5,575,2419,1193,4208,53,26,7901
213031349,12,0,0,66,49,61,121,0,0,232,1745,1638,1882,0,9,5275
213031350,21,0,0,45,58,26,51,0,0,134,2476,579,762,28,3,3854
213031351,7,0,0,57,90,75,158,0,3,328,2775,946,1129,19,5,4881
213031352,0,0,0,67,138,37,52,0,0,230,4413,1016,702,75,5,6210
213041353,0,0,0,183,308,57,5,16,0,388,8248,806,82,60,10,9209
213041358,0,0,0,42,469,30,5,0,0,504,6680,371,69,4,3,7126
213041359,0,0,0,32,272,4,0,29,0,308,4624,58,3,137,15,4839
213041360,0,0,0,115,167,56,0,0,0,226,4929,760,0,0,5,5694
213041461,0,0,0,100,56,27,0,0,0,85,1526,250,9,0,0,1796
213041462,0,0,0,4,52,12,0,0,0,60,1592,166,0,0,0,1762
