SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
403041084,205,151,170,139,146,158,149,84,91,1289,2336,1729,1872,1678,1742,1685,1522,705,322,13600,13,7,21,35,24,14,10,0,0,127,50,43,39,58,139,223,280,189,80,1106,0,0,0,0,0,0,0,0,0,0,29,22,12,23,17,27,35,37,14,218,0,0,0,0,0,0,0,0,0,0,190,140,129,178,214,228,276,155,51,1567,0,0,3,0,0,14,10,12,0,44,28,12,15,16,19,26,13,7,0,128,12,9,3,15,13,7,16,6,0,82,8,0,4,5,3,17,7,3,0,47,28,17,15,25,20,34,41,17,8,193,9,5,0,5,7,0,0,0,0,23,8,10,3,5,7,14,18,11,0,78,27,24,16,20,24,23,24,16,0,170,0,0,0,0,0,14,28,24,11,80,3,5,0,0,3,7,11,12,0,33,11,0,4,9,11,3,9,6,0,44,31,26,17,45,62,96,149,65,30,535
403041085,154,77,146,110,101,130,90,53,15,894,1720,1026,1420,1199,1136,1199,1202,486,158,9537,14,7,12,16,16,13,4,0,0,82,46,55,25,51,90,125,186,138,41,750,0,0,0,0,0,0,0,0,0,0,41,12,19,26,23,25,25,16,10,196,0,0,0,0,0,0,0,0,0,0,123,110,109,129,162,155,192,136,31,1149,0,0,0,0,0,11,3,7,0,24,27,16,23,16,17,29,18,16,6,159,3,4,0,3,0,11,12,11,0,53,3,3,0,6,0,0,8,4,0,28,13,4,14,11,6,18,28,19,7,114,0,0,3,0,3,0,0,0,0,13,0,3,0,0,0,7,13,6,6,32,20,15,15,21,12,21,15,8,0,126,0,6,0,0,7,16,21,7,3,59,0,0,0,0,0,4,8,5,0,24,8,5,7,4,0,3,0,0,0,36,20,22,10,20,40,67,116,80,13,383
403041086,136,90,122,127,96,101,75,42,50,842,1780,1166,1549,1297,1232,1243,1074,540,271,10152,9,11,3,19,21,12,4,0,0,84,30,50,30,46,96,126,215,142,78,821,0,0,0,0,0,0,0,0,0,0,32,20,19,24,22,25,24,12,3,187,0,0,0,0,0,0,0,0,0,0,157,111,115,146,142,198,207,111,40,1231,3,0,3,0,3,10,7,9,9,33,10,8,12,16,25,16,8,0,4,103,5,3,3,6,0,6,6,4,5,40,8,9,5,3,0,0,6,0,0,33,12,7,4,14,12,16,25,21,6,116,0,0,0,0,0,0,3,0,0,12,0,3,5,0,7,3,15,3,0,33,30,13,13,15,14,25,20,7,5,141,0,0,0,5,0,12,14,16,9,58,0,0,0,0,0,0,5,0,0,10,9,4,0,4,3,0,8,4,0,32,31,24,19,22,59,66,131,81,50,481
403041088,66,38,40,37,50,56,30,23,9,344,601,407,236,427,547,546,385,193,51,3390,3,0,3,5,0,4,3,6,0,23,28,12,6,21,55,64,49,67,15,317,0,0,0,0,0,0,0,0,0,0,3,5,3,3,6,5,14,0,0,46,0,0,0,0,0,0,0,0,0,0,45,26,24,33,50,68,46,18,7,320,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,3,7,0,0,19,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,14,0,5,7,13,7,4,7,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,12,3,3,3,11,11,5,0,3,57,3,3,0,0,5,9,6,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,8,12,6,26,38,54,38,8,202
403041089,126,93,89,71,96,91,82,41,15,696,2199,1596,1283,1432,1724,1355,1011,570,209,11375,4,12,10,14,11,12,0,0,0,66,60,93,42,61,174,238,204,172,82,1131,0,0,0,0,0,0,0,0,0,0,16,9,5,10,11,24,27,18,8,122,3,0,6,0,3,0,3,0,0,13,205,176,130,150,214,253,185,104,40,1448,3,0,0,5,0,4,9,8,8,30,9,4,4,6,21,12,9,4,4,78,0,0,6,3,4,8,0,0,0,23,8,0,4,5,0,0,4,6,0,21,19,10,19,11,20,37,26,18,13,178,6,0,0,3,0,5,0,0,0,13,0,0,3,4,4,8,9,13,4,44,28,11,20,20,23,24,12,15,0,154,9,0,4,4,9,14,15,24,12,85,0,0,0,0,0,7,4,0,0,12,8,4,0,5,0,6,0,0,0,24,39,54,30,45,71,95,129,133,40,629
403041177,266,137,178,166,129,111,105,70,32,1190,2614,1527,1969,1700,1394,1369,1086,563,254,12470,11,7,20,14,24,14,10,3,0,97,67,69,53,74,144,166,207,200,80,1060,0,0,0,0,0,0,0,0,0,0,24,0,19,15,20,18,23,20,6,151,0,0,0,0,0,0,0,0,0,0,302,163,171,222,218,185,233,102,48,1637,0,0,0,0,0,10,4,7,0,20,9,6,6,12,4,14,0,6,0,57,5,3,3,0,11,3,11,6,8,49,0,0,3,3,0,5,9,0,4,26,31,7,14,27,24,25,40,9,8,186,5,0,4,0,0,0,0,0,0,6,0,8,5,5,4,15,13,4,8,57,29,14,17,17,11,10,11,11,5,127,4,3,3,9,10,16,22,12,0,68,0,0,0,0,5,0,0,0,0,6,5,0,7,0,0,0,0,0,0,22,36,19,31,42,58,74,108,88,31,491
403041178,163,119,97,118,125,110,66,51,22,867,2031,1221,1189,1325,1467,1209,865,414,170,9889,0,5,12,16,12,14,8,3,0,87,72,63,33,62,163,220,187,124,42,966,0,0,0,0,0,0,0,0,0,0,21,7,8,17,22,24,23,16,9,139,0,0,0,0,0,0,0,0,0,3,212,150,93,157,199,218,153,67,16,1255,0,0,0,0,0,3,0,3,0,12,6,8,7,9,12,10,13,3,0,72,11,3,4,11,10,4,14,7,5,65,3,0,3,0,3,0,0,0,0,24,27,16,5,28,19,21,22,10,3,154,3,0,0,0,0,0,0,0,0,3,3,0,7,0,10,3,4,3,0,32,15,3,11,8,15,13,21,9,4,95,0,0,5,6,13,19,24,17,0,90,4,0,0,0,0,4,0,0,0,10,0,0,0,4,0,0,0,3,0,11,43,11,23,34,50,62,83,54,13,383
404011090,117,73,101,84,107,77,44,29,35,668,1396,904,1231,1115,1110,899,535,336,251,7768,16,22,30,42,33,14,14,3,0,182,24,18,28,36,49,63,71,31,26,344,0,0,0,0,0,0,0,0,0,0,14,8,19,14,14,9,18,5,0,106,0,0,0,0,0,0,0,0,0,0,439,244,303,337,307,329,196,95,50,2302,0,0,0,0,0,0,5,0,0,8,125,61,89,82,116,68,25,44,13,627,3,4,6,0,7,8,4,0,0,32,8,0,0,4,5,0,0,0,0,15,17,6,8,20,11,8,10,10,3,99,18,10,0,10,11,3,0,0,0,49,5,0,0,5,4,0,0,0,0,24,3,9,11,14,11,11,12,6,0,74,0,0,0,0,0,6,3,7,3,32,0,0,0,6,6,0,5,4,0,12,3,0,0,0,0,0,0,0,0,9,30,12,23,22,37,53,66,40,16,296
404011091,165,143,153,116,132,112,97,70,35,1024,2292,1719,2065,1848,2015,1538,1379,1113,491,14465,24,17,44,56,41,61,23,12,3,289,59,40,44,72,105,103,131,146,64,774,0,0,0,0,0,0,0,0,0,0,10,16,6,18,27,24,29,23,10,173,0,0,0,0,0,0,0,0,0,0,759,512,548,541,708,641,531,462,216,4920,0,5,0,0,0,8,6,17,3,42,255,175,187,178,246,218,122,123,46,1553,11,3,0,3,4,13,7,4,0,42,0,0,0,0,0,0,5,3,0,10,6,13,14,12,13,35,24,9,3,136,33,8,12,15,16,9,0,0,0,89,3,3,4,7,6,15,8,12,7,58,43,26,23,30,16,28,8,6,0,188,12,8,3,3,11,12,8,7,0,67,0,0,0,0,0,0,5,10,0,15,0,0,0,4,0,0,0,0,0,10,21,31,20,22,56,85,91,117,37,488
404011092,163,154,148,159,175,143,114,79,27,1168,2368,1865,1557,1925,2373,1917,1546,963,329,14840,23,11,17,29,38,38,21,7,5,173,108,99,37,90,194,205,201,141,68,1139,0,0,0,0,0,0,0,0,0,0,9,12,10,9,18,30,15,10,6,124,0,0,0,0,0,0,0,0,0,0,698,494,396,430,658,644,479,362,134,4297,0,0,0,0,0,3,3,3,0,9,141,162,88,103,222,191,150,129,50,1241,7,0,0,0,4,3,0,8,0,22,0,0,0,4,0,0,0,0,3,13,29,24,18,29,31,32,16,16,13,202,11,7,3,9,10,6,0,0,0,41,0,0,4,4,4,7,12,13,0,42,13,9,10,15,10,15,17,4,3,103,4,0,3,7,13,13,12,13,3,78,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,40,24,46,84,118,139,104,36,628
404011093,246,210,306,227,240,194,89,70,31,1610,2557,2425,3234,2378,2389,2103,1178,870,491,17624,58,73,116,122,90,72,70,16,5,620,40,39,72,67,91,133,126,76,21,664,0,0,0,0,0,0,0,0,0,0,24,5,16,25,15,20,19,12,4,147,0,0,0,0,0,0,0,0,0,0,521,429,473,421,541,586,362,257,147,3749,0,4,0,0,7,0,0,9,0,22,235,198,167,147,280,252,173,203,171,1819,15,0,10,11,5,0,3,3,0,43,0,0,3,0,0,0,0,0,0,11,29,20,22,27,27,40,20,4,11,200,8,6,4,0,3,7,0,0,0,38,3,0,15,6,0,3,10,7,3,54,10,9,14,10,8,12,16,0,4,85,4,4,16,4,7,15,16,7,0,75,0,0,3,0,5,6,5,9,0,22,5,5,8,0,0,0,0,7,0,28,28,38,30,35,59,80,80,49,26,436
404011094,74,56,74,68,61,52,53,29,29,496,951,665,917,802,787,696,481,349,221,5868,9,12,13,16,18,8,7,0,7,89,16,7,15,23,43,65,64,28,15,287,0,0,0,0,0,0,0,0,0,0,18,9,19,14,9,10,14,4,0,102,0,0,0,0,0,0,0,0,0,0,225,169,208,209,228,211,157,95,80,1591,0,0,0,0,0,0,0,0,0,8,75,50,73,62,70,90,60,40,33,549,0,0,3,0,0,7,3,4,0,25,3,3,0,0,3,0,0,0,0,12,3,7,5,3,13,8,16,3,9,75,9,0,0,4,0,0,0,0,0,11,4,0,0,3,0,6,0,3,3,17,9,14,11,8,11,16,16,8,0,90,0,0,4,0,0,7,6,0,0,27,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,5,0,0,3,14,11,11,15,30,28,22,23,17,158
404011095,212,151,160,153,163,156,125,83,47,1237,2487,1838,2115,1896,2223,2070,1680,1220,747,16279,15,21,31,30,28,32,25,3,0,182,61,44,59,72,115,183,249,179,92,1053,0,0,0,0,0,0,0,0,0,0,21,14,15,27,27,25,45,27,14,211,0,0,0,0,0,0,0,0,0,0,687,474,547,517,619,690,598,442,265,4829,0,0,0,3,3,6,0,5,7,20,157,127,165,124,185,170,137,123,40,1211,3,0,9,8,5,9,11,10,11,66,0,0,3,4,0,6,10,3,0,24,23,10,11,17,16,38,27,27,17,193,8,3,3,8,0,0,0,0,0,23,6,5,6,8,13,5,7,3,12,66,26,18,15,29,18,27,14,10,5,171,4,0,4,5,9,13,16,18,12,79,0,0,0,0,0,7,4,0,0,18,0,0,3,3,0,0,0,0,0,5,36,31,34,43,63,105,140,153,82,686
404011096,170,124,115,132,167,169,173,87,48,1185,1917,1431,1394,1558,1840,2232,2268,1158,564,14363,9,7,24,24,35,25,26,5,0,154,69,68,49,81,148,260,392,282,164,1508,0,0,0,0,0,0,0,0,0,0,30,12,16,27,33,39,48,47,29,281,0,0,0,0,0,0,0,0,0,0,498,341,284,370,433,545,672,370,149,3652,0,0,0,0,0,0,7,0,3,15,60,74,52,51,111,100,77,91,32,636,4,0,3,4,5,13,7,4,4,48,5,6,0,3,3,8,7,0,0,37,35,14,13,22,18,39,51,41,10,246,0,4,7,0,0,3,3,0,0,19,9,0,9,5,0,9,10,7,12,52,49,14,25,33,29,26,46,32,8,262,5,0,0,0,11,19,40,21,10,114,0,0,0,0,0,3,8,8,0,19,0,0,0,3,0,0,0,3,0,10,45,19,28,55,67,122,244,172,112,861
404011097,211,214,230,170,197,183,109,64,29,1413,2982,2565,2711,2230,2511,2040,1208,758,474,17487,163,200,197,204,218,242,140,56,28,1444,58,35,47,59,97,156,177,89,41,761,0,0,0,0,0,0,0,0,0,0,18,18,35,18,26,31,24,25,7,211,0,0,0,0,0,0,0,0,0,0,700,525,518,572,628,621,432,253,187,4420,4,0,0,0,0,3,0,3,0,19,139,130,147,117,164,138,97,103,56,1087,3,11,12,8,15,8,10,9,0,72,4,0,3,4,0,7,3,3,0,29,12,15,10,13,28,28,26,14,10,158,19,12,15,14,11,4,3,0,0,77,8,3,12,13,5,13,9,8,0,83,33,40,36,23,26,22,9,4,0,187,6,5,9,8,8,12,20,13,3,75,0,0,0,0,0,0,9,6,0,20,0,5,3,0,7,4,3,0,0,27,52,40,21,46,65,74,89,46,32,459
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,148,130,155,156,200,174,134,61,79,1236,2152,1528,1868,1951,2421,2152,1310,664,439,14485,9,11,19,28,26,25,20,0,0,134,74,55,41,97,172,261,224,105,64,1093,0,0,0,0,0,0,0,0,0,0,16,9,20,13,9,22,19,13,13,135,0,0,0,0,0,0,0,0,0,0,370,280,231,301,388,496,295,187,106,2658,5,0,0,3,0,8,4,0,0,24,41,30,36,33,49,50,42,26,21,323,8,3,3,14,0,4,5,0,3,45,0,0,3,0,0,0,4,6,0,9,29,16,10,23,34,36,23,13,5,190,0,3,0,4,0,0,0,0,0,7,5,0,4,5,3,11,12,8,9,47,45,22,11,28,24,20,20,4,0,179,0,0,0,13,9,26,21,13,4,83,0,0,0,0,3,3,8,0,0,10,0,0,4,0,0,0,0,0,0,8,32,26,24,42,60,130,116,56,30,513
404021100,161,118,103,144,159,173,141,77,33,1112,2154,1668,1676,1686,2042,2252,1605,816,366,14246,9,5,15,23,21,17,9,4,0,109,83,63,51,98,163,323,282,212,70,1342,0,0,0,0,0,0,0,0,0,0,22,14,19,16,24,49,51,24,11,238,0,0,0,0,0,0,0,0,0,3,344,250,279,295,327,486,386,184,70,2616,4,0,3,0,0,4,5,3,0,17,33,22,28,35,24,46,33,13,10,247,4,0,0,4,3,6,0,4,0,25,0,4,0,0,5,3,3,0,0,19,16,21,13,16,25,29,51,20,10,205,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,16,12,12,6,61,62,23,16,36,36,15,26,0,0,216,0,0,5,7,5,33,25,29,7,115,0,0,0,0,0,5,3,0,0,18,5,0,4,6,0,0,0,0,0,15,29,29,33,46,69,143,162,97,46,649
404021101,141,130,149,115,132,150,110,44,18,995,1610,1280,1588,1389,1594,1555,989,531,243,10785,68,76,79,62,101,116,66,17,8,591,39,25,30,56,71,127,128,57,27,558,0,0,0,0,0,0,0,0,0,0,22,15,15,22,29,26,17,10,5,173,0,0,0,0,0,0,0,0,0,3,329,235,264,284,301,326,279,132,68,2221,0,3,0,0,3,9,0,0,0,20,50,29,47,37,55,65,53,34,32,407,3,0,4,7,4,6,5,0,0,29,0,5,0,0,6,4,0,0,0,19,0,0,13,10,15,23,22,13,9,105,3,7,3,4,7,0,0,0,0,21,4,10,9,4,5,12,12,6,0,62,37,20,21,24,26,30,17,21,0,205,0,3,10,0,8,14,15,4,0,50,0,0,0,0,0,7,9,0,3,20,12,0,0,5,0,0,3,0,0,25,18,26,15,22,33,66,71,48,16,319
404021102,282,244,246,207,230,176,124,76,71,1648,3190,2662,2942,2552,2348,1982,1355,879,538,18442,319,344,320,372,449,421,270,118,40,2653,35,26,35,39,58,109,94,68,36,499,0,0,0,0,0,0,0,0,0,0,34,28,40,38,26,29,27,14,7,246,0,0,0,0,0,0,0,0,0,0,589,452,510,491,528,472,390,191,126,3750,0,6,0,4,9,3,0,8,4,31,130,86,105,110,166,124,152,138,91,1104,5,6,8,8,11,7,11,8,4,65,6,0,4,4,5,0,0,0,0,26,18,19,19,15,19,21,31,8,5,157,35,20,19,24,13,0,0,0,0,109,15,14,9,15,11,10,9,14,11,108,26,18,26,25,14,9,4,0,0,123,0,0,4,4,13,13,10,9,11,57,0,3,0,0,4,6,3,3,9,36,8,7,7,0,0,3,3,4,0,35,22,13,17,23,44,44,45,39,24,270
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,34,23,17,24,33,34,14,13,16,213,443,299,252,293,389,362,225,263,180,2702,4,7,0,12,3,11,0,0,0,37,10,13,5,18,34,29,39,35,42,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,24,0,0,0,0,0,0,0,0,0,0,135,104,49,73,110,117,67,57,49,768,0,0,0,0,0,0,0,0,0,0,27,32,10,20,23,24,19,11,6,169,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,14,5,0,3,52,0,0,4,0,0,5,0,0,0,10,0,0,5,0,0,0,3,5,0,6,7,0,5,7,5,3,8,0,0,32,0,0,0,0,5,4,7,0,0,18,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,7,15,3,6,14,27,27,27,33,151
404031106,157,112,166,123,128,107,76,45,28,933,1956,1592,2043,1665,1710,1427,1064,810,452,12711,27,30,42,58,32,46,19,4,5,255,39,36,39,73,86,101,151,135,69,724,0,0,0,0,0,0,0,0,0,0,16,8,18,20,10,25,10,9,7,145,0,0,0,0,0,0,0,0,0,0,498,386,316,382,502,500,359,261,153,3363,0,5,0,0,5,7,9,9,11,48,191,143,127,126,193,188,115,87,41,1214,0,5,4,0,4,0,0,0,3,15,0,0,0,0,0,0,0,0,0,3,20,7,22,16,15,29,22,20,6,160,28,6,10,23,8,0,9,3,0,80,3,6,10,7,0,7,13,4,4,50,16,13,12,16,6,4,10,11,0,96,0,0,6,0,3,12,13,19,15,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,10,30,38,24,36,66,87,84,99,51,507
404031107,248,237,364,251,243,192,189,124,173,2024,3481,3426,4455,3216,2807,2344,1986,1512,1014,24241,50,67,190,121,74,42,31,8,4,600,104,94,52,115,138,208,233,243,169,1357,0,0,0,0,0,0,0,0,0,0,42,23,57,38,22,25,24,19,16,268,5,0,0,0,0,0,0,0,0,5,645,543,565,560,589,549,423,387,264,4534,0,6,4,3,5,10,17,7,13,64,176,200,119,119,232,253,151,177,95,1531,10,10,6,20,13,10,11,8,5,81,0,0,0,0,0,5,4,0,0,10,63,72,34,40,64,80,56,43,26,477,19,5,5,12,4,3,3,0,0,49,5,10,7,4,0,15,7,8,10,77,27,23,21,31,25,17,18,12,3,172,10,9,20,19,22,25,23,17,11,152,0,0,0,0,0,4,3,4,3,26,4,4,10,3,6,0,0,4,0,28,52,83,60,69,119,150,207,184,116,1045
404031108,199,195,292,210,199,177,109,67,32,1469,2251,2407,3199,2304,2167,1740,1128,885,391,16465,19,44,87,68,44,57,25,7,15,356,38,36,48,39,93,90,101,62,34,546,0,0,0,0,0,0,0,0,0,0,14,14,24,28,10,15,14,4,8,126,0,0,0,0,0,0,0,0,0,0,391,333,393,349,401,432,279,213,179,2973,0,0,0,5,4,8,7,8,0,21,212,220,167,168,329,310,215,264,171,2056,5,8,9,10,7,3,0,0,4,48,0,0,0,0,0,0,0,0,0,9,26,24,15,26,34,30,20,18,3,189,36,10,13,19,16,8,5,0,0,116,0,4,9,0,6,7,3,4,6,42,12,10,18,9,17,15,10,6,0,94,6,4,14,4,11,5,16,3,0,63,0,0,0,0,0,0,0,0,0,4,3,0,9,9,0,0,0,0,0,21,19,32,22,40,44,59,47,27,21,322
